"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"So bad.","So bad.",0.7983970046043396,0.7983970046043396,1,1,0,1,"Skipped"
"10 out of 10 stars.","10 out of 10 stars.",0.21770548820495605,0.21770548820495605,1,1,1,19,"Failed"
"Generally; it just [[lacked]] imagination.","Generally; it just [[rarity]] imagination.",0.24976760149002075,0.6552246809005737,0,1,0,49,"Successful"
"This one just [[fails]] to create any real suspense.","This one just [[chess]] to create any real suspense.",0.004540383815765381,0.5368362665176392,0,1,0,55,"Successful"
"Sam Shepard's [[portrayal]] of a gung [[ho]] Marine was sobering.","Sam Shepard's [[outline]] of a gung [[hiroshi]] Marine was sobering.",0.16979575157165527,0.5912728905677795,1,0,1,64,"Successful"
"The Malta settings are as dry and as barren as the dialogue.","The Malta settings are as dry and as barren as the dialogue.",0.5698784589767456,0.5698784589767456,1,1,0,1,"Skipped"
"The [[scenes]] are often [[funny]] and occasionally [[touching]] as the characters evaluate their [[lives]] and where they are going.","The [[pictured]] are often [[giggle]] and occasionally [[afflicting]] as the characters evaluate their [[decedent]] and where they are going.",0.0784720778465271,0.5241949558258057,1,0,1,141,"Successful"
"This is such a [[fun]] and [[funny]] movie.","This is such a [[giggle]] and [[outlandish]] movie.",0.0673474669456482,0.7577465176582336,1,0,1,110,"Successful"
"[[If]] you haven't choked in your own vomit by the end (by all the [[cheap]] [[drama]] and [[worthless]] dialogue) you've must have [[bored]] yourself to death with this [[waste]] of time.","[[Whether]] you haven't choked in your own vomit by the end (by all the [[cheep]] [[tragic]] and [[trivial]] dialogue) you've must have [[pesky]] yourself to death with this [[filth]] of time.",0.032755494117736816,0.5214875936508179,0,1,0,219,"Successful"
"I couldn't think of a [[better]] way to end the film, but a smile on my face, great way to [[wrap]] up an [[amazing]] [[film]] and trilogy!","I couldn't think of a [[preferable]] way to end the film, but a smile on my face, great way to [[adapting]] up an [[sensational]] [[footage]] and trilogy!",0.02064359188079834,0.5335655212402344,1,0,1,159,"Successful"
"I'm not sure what he was trying to do with this film.","I'm not sure what he was trying to do with this film.",0.6299576163291931,0.6299576163291931,1,1,0,1,"Skipped"
"Really awful.","Really awful.",0.8285793662071228,0.8285793662071228,1,1,0,1,"Skipped"
"There is simply no excuse for something this [[poorly]] done.","There is simply no excuse for something this [[incorrectly]] done.",0.15269827842712402,0.5345406532287598,0,1,0,22,"Successful"
"Yes, I am simplifying things here for the sake of brevity, for this really is at the core of the [[problems]] with this [[film]] - it has too much going on without any real, fulfilling explanation.","Yes, I am simplifying things here for the sake of brevity, for this really is at the core of the [[hardships]] with this [[filmmaking]] - it has too much going on without any real, fulfilling explanation.",0.054591238498687744,0.5250787734985352,0,1,0,73,"Successful"
") Don't waste your time.",") Don't waste your time.",0.5476781725883484,0.5476781725883484,1,1,0,1,"Skipped"
"[[Gotta]] [[love]] those close-ups of slimy, drooling teeth!","[[Requisite]] [[cared]] those close-ups of slimy, drooling teeth!",0.2633399963378906,0.7309513092041016,1,0,1,70,"Successful"
"Dee Snider just [[plain]] sucks.","Dee Snider just [[cimarron]] sucks.",0.25973641872406006,0.6963335871696472,0,1,0,19,"Successful"
"***SPOILERS*** Whatever else can (or can't) be [[said]] about it, [[SURFACE]] is superbly crafted.","***SPOILERS*** Whatever else can (or can't) be [[avowed]] about it, [[CURSORY]] is superbly crafted.",0.34659671783447266,0.610913097858429,1,0,1,64,"Successful"
"With the originality and freshness of the first movie now spent, this remake had little else to offer.","With the originality and freshness of the first movie now spent, this remake had little else to offer.",0.6856777667999268,0.6856777667999268,1,1,0,1,"Skipped"
"It's quite simply the highest, most [[superlative]] form of [[cinema]] imaginable.","It's quite simply the highest, most [[creditable]] form of [[cinematography]] imaginable.",0.16049110889434814,0.5548397302627563,1,0,1,71,"Successful"
"There are massive levels, [[massive]] unlockable characters... it's just a massive game.","There are massive levels, [[ponderous]] unlockable characters... it's just a massive game.",0.3651096820831299,0.6460062265396118,1,0,1,35,"Successful"
"The [[characters]] are [[interesting]] and you [[really]] care for them.","The [[specifics]] are [[outlandish]] and you [[honestly]] care for them.",0.22656601667404175,0.5731143951416016,1,0,1,117,"Successful"
"[[And]] those baby owls were adorable.","[[Nor]] those baby owls were adorable.",0.27835196256637573,0.5250180959701538,1,0,1,8,"Successful"
"There are the usual Hitchcock logic flaws.","There are the usual Hitchcock logic flaws.",0.6334083080291748,0.6334083080291748,1,1,0,1,"Skipped"
"Angus Scrimm also turns in a good [[performance]] in a somewhat brief but [[memorable]] role as the gently menacing, violin-playing anatomist Doctor Quinn.","Angus Scrimm also turns in a good [[yields]] in a somewhat brief but [[whopping]] role as the gently menacing, violin-playing anatomist Doctor Quinn.",0.02563309669494629,0.5061123371124268,1,0,1,100,"Successful"
"[[Three]] of the most [[visually]] [[appealing]] [[movies]] i've ever seen.","[[Five]] of the most [[aesthetically]] [[attempting]] [[cinematographer]] i've ever seen.",0.08067196607589722,0.583121657371521,1,0,1,124,"Successful"
"Long, [[whiny]] and pointless.","Long, [[faggy]] and pointless.",0.41944146156311035,0.7800127863883972,0,1,0,50,"Successful"
"While you don't yet [[hear]] Mickey speak, there are tons of [[sound]] [[effects]] and music throughout the film--something we take for granted now but which was a [[huge]] crowd pleaser in 1928.","While you don't yet [[audition]] Mickey speak, there are tons of [[auditory]] [[consequence]] and music throughout the film--something we take for granted now but which was a [[giant]] crowd pleaser in 1928.",0.3035393953323364,0.5081106424331665,1,0,1,117,"Successful"
"Jamie Foxx absolutely IS [[Ray]] Charles.","Jamie Foxx absolutely IS [[Gleam]] Charles.",0.34788691997528076,0.5546880960464478,1,0,1,16,"Successful"
"To be honest with you, this is unbelievable [[nonsense]] and very foolish.","To be honest with you, this is unbelievable [[absurdity]] and very foolish.",0.06412321329116821,0.6481080055236816,0,1,0,37,"Successful"
"This is one of Peter Watkins most [[accessible]] films.","This is one of Peter Watkins most [[workable]] films.",0.2642053961753845,0.5359283685684204,1,0,1,24,"Successful"
"However Paul Schrader has indeed made a film ""about"" Mishima that is both [[superb]] & complex.","However Paul Schrader has indeed made a film ""about"" Mishima that is both [[magnifique]] & complex.",0.23928004503250122,0.5705978870391846,1,0,1,17,"Successful"
"[[Highly]] recommended for all ages, although the younger set will probably not [[appreciate]] some of the more subtle references, they will certainly [[appreciate]] one galley scene in particular!","[[Muy]] recommended for all ages, although the younger set will probably not [[applauds]] some of the more subtle references, they will certainly [[applauding]] one galley scene in particular!",0.05759871006011963,0.5300027132034302,1,0,1,119,"Successful"
"And, quite honestly, often its not very good.","And, quite honestly, often its not very good.",0.7789512276649475,0.7789512276649475,1,1,0,1,"Skipped"
"However, after seeing the short again after about 25 years, I was amazed at how [[timeless]] the film actually is.","However, after seeing the short again after about 25 years, I was amazed at how [[endless]] the film actually is.",0.05884593725204468,0.7148005962371826,1,0,1,35,"Successful"
"I love Lane, but I've never seen her in a movie this lousy.","I love Lane, but I've never seen her in a movie this lousy.",0.819101095199585,0.819101095199585,1,1,0,1,"Skipped"
"[[See]] it.","[[Staring]] it.",0.14770817756652832,0.5062742233276367,1,0,1,46,"Successful"
"I can't believe there's even a sequel to this!","I can't believe there's even a sequel to this!",0.6958820819854736,0.6958820819854736,1,1,0,1,"Skipped"
"It has a very [[good]] plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[fantastic]] and Emily Watson was also very good.","It has a very [[okay]] plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[grandiose]] and Emily Watson was also very good.",0.02909618616104126,0.9220369458198547,1,0,1,98,"Successful"
"An [[AMAZING]] finale to possibly the BEST trilogy of all time!","An [[WHOPPING]] finale to possibly the BEST trilogy of all time!",0.029424190521240234,0.6152445077896118,1,0,1,13,"Successful"
"Even Billy Bob couldn't rise above the script, which was worse.","Even Billy Bob couldn't rise above the script, which was worse.",0.6644165515899658,0.6644165515899658,1,1,0,1,"Skipped"
"Don't be [[afraid]] of [[subtitles]]........ its worth a little aversion therapy 10/10","Don't be [[freaked]] of [[caption]]........ its worth a little aversion therapy 10/10",0.4328559637069702,0.5715899467468262,1,0,1,74,"Successful"
"This was a flick [[doomed]] from its conception.","This was a flick [[destiny]] from its conception.",0.09110867977142334,0.6659082174301147,0,1,0,34,"Successful"
"Beware: this is not a trashy [[cult]] movie, this is [[trash]] -period!","Beware: this is not a trashy [[religions]] movie, this is [[mob]] -period!",0.4025542736053467,0.5469635725021362,0,1,0,87,"Successful"
"[[All]] in all a [[beautiful]] directed film from Nicola's roeg wih a sublime cast.","[[Any]] in all a [[grandiose]] directed film from Nicola's roeg wih a sublime cast.",0.011060774326324463,0.611512303352356,1,0,1,42,"Successful"
"The aerial [[scenes]] were well-done.","The aerial [[footage]] were well-done.",0.2668434977531433,0.31089693307876587,1,1,1,27,"Failed"
"There is a totally [[unnecessary]] train/roller coaster scene.","There is a totally [[inordinate]] train/roller coaster scene.",0.3377268314361572,0.5627135038375854,0,1,0,57,"Successful"
"The performances are real and gripping, the crocdodile is extremely [[well]] done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.","The performances are real and gripping, the crocdodile is extremely [[too]] done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.",0.2170729637145996,0.5843411087989807,1,0,1,36,"Successful"
"There was [[absolutely]] no [[warmth]] or charm to these scenes or characters.","There was [[keenly]] no [[sweltering]] or charm to these scenes or characters.",0.11403357982635498,0.6521028280258179,0,1,0,89,"Successful"
"All the characters in this film are tremendously [[well]] played.","All the characters in this film are tremendously [[too]] played.",0.05610513687133789,0.905010998249054,1,0,1,27,"Successful"
"[[The]] original Body and [[Soul]] (1947) is a masterpiece.","[[Both]] original Body and [[Gist]] (1947) is a masterpiece.",0.29993146657943726,0.514112114906311,1,0,1,26,"Successful"
"Exceptionally bad!","Exceptionally bad!",0.8542070984840393,0.8542070984840393,1,1,0,1,"Skipped"
"The attractive [[set]] used throughout most of the [[film]] is an eye-pleasing gem.","The attractive [[establish]] used throughout most of the [[cameraman]] is an eye-pleasing gem.",0.3357824683189392,0.4993547201156616,1,1,1,114,"Failed"
"A [[very]] [[charming]] [[film]] with wonderful sentiment and heart.","A [[terribly]] [[purty]] [[cameraman]] with wonderful sentiment and heart.",0.005184352397918701,0.7401419878005981,1,0,1,143,"Successful"
"Which has more depth and character than the man underneath it.","Which has more depth and character than the man underneath it.",0.8394080400466919,0.8394080400466919,1,1,0,1,"Skipped"
"I think the most [[wonderful]] [[parts]] (literally, full of ""wonder"") are the excerpts from his works.","I think the most [[unbelievable]] [[smithereens]] (literally, full of ""wonder"") are the excerpts from his works.",0.1645110845565796,0.5133689641952515,1,0,1,93,"Successful"
"[[Not]] frightening in the least, and barely comprehensible.","[[Never]] frightening in the least, and barely comprehensible.",0.3890536427497864,0.5816563367843628,0,1,0,6,"Successful"
"Rating: 0/10 (Grade: Z) Note: The Show Is So [[Bad]] That Even Mother Of The Cast Pull Her Daughter Out Of The Show.","Rating: 0/10 (Grade: Z) Note: The Show Is So [[Mala]] That Even Mother Of The Cast Pull Her Daughter Out Of The Show.",0.0754747986793518,0.5274266600608826,0,1,0,33,"Successful"
"It's this [[pandering]] to the audience that sabotages most of his films.","It's this [[bought]] to the audience that sabotages most of his films.",0.11633044481277466,0.5536928176879883,0,1,0,26,"Successful"
"If you [[want]] a real scare rent this one!","If you [[seeks]] a real scare rent this one!",0.36314278841018677,0.5570040941238403,1,0,1,56,"Successful"
"The [[soundtrack]] wasn't terrible, either.","The [[videotape]] wasn't terrible, either.",0.23788756132125854,0.28202348947525024,1,1,1,30,"Failed"
"This [[movie]] is also revealing.","This [[moviemaking]] is also revealing.",0.25555044412612915,0.36926859617233276,1,1,1,81,"Failed"
"It is a [[true]] classic.","It is a [[valid]] classic.",0.20727723836898804,0.3926404118537903,1,1,1,51,"Failed"
"I [[enjoyed]] reading this [[book]] to my [[children]] when they were little.","I [[cared]] reading this [[workbook]] to my [[puerile]] when they were little.",0.09427952766418457,0.8608278036117554,1,0,1,152,"Successful"
"The film deserves [[strong]] kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.","The film deserves [[fort]] kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.",0.30794233083724976,0.6667100191116333,1,0,1,63,"Successful"
