"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the <font color = green>greatest</font> cinematographers to ever grace the screen..James Wong Howe.","John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the <font color = red>biggest</font> cinematographers to ever grace the screen..James Wong Howe.",0.2947327494621277,0.5410009622573853,1,0,1,29,"Successful"
"This film has no <font color = red>redeeming</font> features.","This film has no <font color = green>released</font> features.",0.10421079397201538,0.6268905401229858,0,1,0,33,"Successful"
"The <font color = red>plot</font> was the same as pretty much every other cheap horror.","The <font color = green>taste</font> was the same as pretty much every other cheap horror.",0.31639325618743896,0.6357210278511047,0,1,0,57,"Successful"
"And if that isn't enough of a <font color = red>mess</font> of a movie for you - the picture is also <font color = red>marred</font> with a constant use of studio sets and indoor exteriors.","And if that isn't enough of a <font color = green>heck</font> of a movie for you - the picture is also <font color = green>done</font> with a constant use of studio sets and indoor exteriors.",0.03567647933959961,0.560014009475708,0,1,0,48,"Successful"
"<font color = red>It</font> was just too horrible.","<font color = green>they</font> was just too horrible.",0.32408368587493896,0.6845184564590454,0,1,0,52,"Successful"
"As for the killer, don't expect <font color = red>anything</font> original or even remotely frightening.","As for the killer, don't expect <font color = green>feeling</font> original or even remotely frightening.",0.4947982430458069,0.6301350593566895,0,1,0,23,"Successful"
"<font color = green>But</font> if you liked movies like The Matrix (and better yet, their sequels) I think you'll <font color = green>appreciate</font> the thought provoking, mindblowing <font color = green>experience</font> this <font color = green>film</font> will give you.","<font color = red>or</font> if you liked movies like The Matrix (and better yet, their sequels) I think you'll <font color = red>experience</font> the thought provoking, mindblowing <font color = red>ease</font> this <font color = red>movie</font> will give you.",0.2207295298576355,0.553734302520752,1,0,1,45,"Successful"
"The kids are very <font color = green>cool</font> too.","The kids are very <font color = red>bad</font> too.",0.2216256856918335,0.5266231298446655,1,0,1,39,"Successful"
"A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by <font color = green>perfect</font> performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).","A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by <font color = red>bad</font> performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).",0.0691756010055542,0.5280987620353699,1,0,1,45,"Successful"
"Later <font color = green>I</font> found myself <font color = green>lost</font> in the <font color = green>power</font> of the <font color = green>film</font>.","Later <font color = red>it</font> found myself <font color = red>stuck</font> in the <font color = red>care</font> of the <font color = red>sun</font>.",0.23273491859436035,0.5736615657806396,1,0,1,142,"Successful"
"Generally; it just <font color = red>lacked</font> imagination.","Generally; it just <font color = green>works</font> imagination.",0.24976760149002075,0.7775228023529053,0,1,0,50,"Successful"
"This one just <font color = red>fails</font> to create any real suspense.","This one just <font color = green>works</font> to create any real suspense.",0.004540383815765381,0.6416148543357849,0,1,0,51,"Successful"
"Sam Shepard's <font color = green>portrayal</font> of a gung ho Marine was sobering.","Sam Shepard's <font color = red>lack</font> of a gung ho Marine was sobering.",0.16979575157165527,0.7093555927276611,1,0,1,57,"Successful"
"This is such a fun and <font color = green>funny</font> movie.","This is such a fun and <font color = red>silly</font> movie.",0.0673474669456482,0.572942852973938,1,0,1,45,"Successful"
"I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an <font color = green>amazing</font> film and trilogy!","I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an <font color = red>awful</font> film and trilogy!",0.02064359188079834,0.9624863266944885,1,0,1,41,"Successful"
"There is simply no excuse for something this <font color = red>poorly</font> done.","There is simply no excuse for something this <font color = green>often</font> done.",0.15269827842712402,0.6204936504364014,0,1,0,28,"Successful"
"<font color = green>Gotta</font> <font color = green>love</font> those <font color = green>close-ups</font> of <font color = green>slimy</font>, drooling teeth!","<font color = red>nothing</font> <font color = red>save</font> those <font color = red>series</font> of <font color = red>bared</font>, drooling teeth!",0.2633399963378906,0.9775207042694092,1,0,1,154,"Successful"
"Dee Snider just <font color = red>plain</font> sucks.","Dee Snider just <font color = green>love</font> sucks.",0.25973641872406006,0.8005490303039551,0,1,0,23,"Successful"
"***SPOILERS*** Whatever else can (or can't) be <font color = green>said</font> about it, <font color = green>SURFACE</font> is superbly crafted.","***SPOILERS*** Whatever else can (or can't) be <font color = red>anything</font> about it, <font color = red>nothing</font> is superbly crafted.",0.34659671783447266,0.5403198599815369,1,0,1,68,"Successful"
"It's <font color = green>quite</font> simply the highest, most <font color = green>superlative</font> <font color = green>form</font> of <font color = green>cinema</font> <font color = green>imaginable</font>.","It's <font color = red>essentially</font> simply the highest, most <font color = red>elaborate</font> <font color = red>scheme</font> of <font color = red>torture</font> <font color = red>alive</font>.",0.16049110889434814,0.5434703826904297,1,0,1,196,"Successful"
"<font color = green>There</font> are massive levels, <font color = green>massive</font> unlockable characters... it's just a <font color = green>massive</font> game.","<font color = red>this</font> are massive levels, <font color = red>numerous</font> unlockable characters... it's just a <font color = red>silly</font> game.",0.3651096820831299,0.5720932483673096,1,0,1,59,"Successful"
"The <font color = green>characters</font> are <font color = green>interesting</font> and you <font color = green>really</font> care for them.","The <font color = red>islands</font> are <font color = red>cute</font> and you <font color = red>desperately</font> care for them.",0.22656601667404175,0.5167193412780762,1,0,1,123,"Successful"
"<font color = green>Three</font> of the most <font color = green>visually</font> <font color = green>appealing</font> <font color = green>movies</font> i've <font color = green>ever</font> seen.","<font color = red>one</font> of the most <font color = red>horribly</font> <font color = red>menacing</font> <font color = red>aliens</font> i've <font color = red>officially</font> seen.",0.08067196607589722,0.8692223429679871,1,0,1,197,"Successful"
"Long, <font color = red>whiny</font> and pointless.","Long, <font color = green>intense</font> and pointless.",0.41944146156311035,0.852394163608551,0,1,0,27,"Successful"
"While you don't <font color = green>yet</font> <font color = green>hear</font> Mickey speak, there are tons of sound effects and music <font color = green>throughout</font> the film--something we take for granted now but which was a <font color = green>huge</font> crowd pleaser in 1928.","While you don't <font color = red>totally</font> <font color = red>mean</font> Mickey speak, there are tons of sound effects and music <font color = red>onto</font> the film--something we take for granted now but which was a <font color = red>massive</font> crowd pleaser in 1928.",0.3035393953323364,0.5012214183807373,1,0,1,141,"Successful"
"Jamie Foxx absolutely <font color = green>IS</font> <font color = green>Ray</font> <font color = green>Charles</font>.","Jamie Foxx absolutely <font color = red>misses</font> <font color = red>prince</font> <font color = red>alex</font>.",0.34788691997528076,0.5760112404823303,1,0,1,108,"Successful"
"To be honest with you, this is unbelievable <font color = red>nonsense</font> and very foolish.","To be honest with you, this is unbelievable <font color = green>fiction</font> and very foolish.",0.06412321329116821,0.6035243272781372,0,1,0,33,"Successful"
"This is one of Peter Watkins most <font color = green>accessible</font> films.","This is one of Peter Watkins most <font color = red>expensive</font> films.",0.2642053961753845,0.5531971454620361,1,0,1,54,"Successful"
"<font color = green>Highly</font> recommended for all ages, although the younger set will probably not <font color = green>appreciate</font> some of the more subtle references, they will certainly <font color = green>appreciate</font> one galley scene in particular!","<font color = red>being</font> recommended for all ages, although the younger set will probably not <font color = red>overcome</font> some of the more subtle references, they will certainly <font color = red>endure</font> one galley scene in particular!",0.05759871006011963,0.519728422164917,1,0,1,101,"Successful"
"<font color = green>See</font> it.","<font color = red>goddamn</font> it.",0.14770817756652832,0.547956109046936,1,0,1,50,"Successful"
"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was <font color = green>fantastic</font> and Emily Watson was also very good.","It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was <font color = red>awful</font> and Emily Watson was also very good.",0.02909618616104126,0.5205973386764526,1,0,1,54,"Successful"
"An <font color = green>AMAZING</font> finale to possibly the BEST trilogy of all time!","An <font color = red>unfortunate</font> finale to possibly the BEST trilogy of all time!",0.029424190521240234,0.8548672199249268,1,0,1,53,"Successful"
"Don't be <font color = green>afraid</font> of <font color = green>subtitles</font>........ its worth a little aversion therapy 10/10","Don't be <font color = red>careless</font> of <font color = red>animals</font>........ its worth a little aversion therapy 10/10",0.4328559637069702,0.5631188750267029,1,0,1,71,"Successful"
"This was a flick <font color = red>doomed</font> from its conception.","This was a flick <font color = green>starting</font> from its conception.",0.09110867977142334,0.6872535943984985,0,1,0,36,"Successful"
"Beware: this is not a trashy cult movie, this is <font color = red>trash</font> -period!","Beware: this is not a trashy cult movie, this is <font color = green>true</font> -period!",0.4025542736053467,0.529717206954956,0,1,0,39,"Successful"
"<font color = green>All</font> in all a <font color = green>beautiful</font> directed <font color = green>film</font> from Nicola's roeg wih a <font color = green>sublime</font> cast.","<font color = red>every</font> in all a <font color = red>norwegian</font> directed <font color = red>cast</font> from Nicola's roeg wih a <font color = red>steady</font> cast.",0.011060774326324463,0.5262961387634277,1,0,1,162,"Successful"
"<font color = green>The</font> <font color = green>aerial</font> <font color = green>scenes</font> were well-done.","<font color = red>no</font> <font color = red>original</font> <font color = red>repairs</font> were well-done.",0.2668434977531433,0.6865111589431763,1,0,1,105,"Successful"
"There is a totally <font color = red>unnecessary</font> train/roller coaster scene.","There is a totally <font color = green>fantastic</font> train/roller coaster scene.",0.3377268314361572,0.9639989733695984,0,1,0,56,"Successful"
"There was <font color = red>absolutely</font> no <font color = red>warmth</font> or charm to these scenes or characters.","There was <font color = green>often</font> no <font color = green>madness</font> or charm to these scenes or characters.",0.11403357982635498,0.6893810033798218,0,1,0,103,"Successful"
"All the characters in this film are tremendously <font color = green>well</font> played.","All the characters in this film are tremendously <font color = red>badly</font> played.",0.05610513687133789,0.9987344741821289,1,0,1,38,"Successful"
"<font color = green>The</font> original Body and <font color = green>Soul</font> (1947) is a masterpiece.","<font color = red>no</font> original Body and <font color = red>ink</font> (1947) is a masterpiece.",0.29993146657943726,0.7850050926208496,1,0,1,52,"Successful"
"The attractive <font color = green>set</font> used <font color = green>throughout</font> most of the film is an eye-pleasing gem.","The attractive <font color = red>female</font> used <font color = red>per</font> most of the film is an eye-pleasing gem.",0.3357824683189392,0.5369770526885986,1,0,1,95,"Successful"
"A very <font color = green>charming</font> <font color = green>film</font> with <font color = green>wonderful</font> sentiment and heart.","A very <font color = red>attractive</font> <font color = red>female</font> with <font color = red>obvious</font> sentiment and heart.",0.005184352397918701,0.553769588470459,1,0,1,142,"Successful"
"<font color = red>Not</font> frightening in the least, and barely comprehensible.","<font color = green>very</font> frightening in the least, and barely comprehensible.",0.3890536427497864,0.771382212638855,0,1,0,41,"Successful"
"Rating: 0/10 (Grade: Z) Note: The Show <font color = red>Is</font> <font color = red>So</font> Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.","Rating: 0/10 (Grade: Z) Note: The Show <font color = green>seems</font> <font color = green>somewhat</font> Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.",0.0754747986793518,0.5035103559494019,0,1,0,54,"Successful"
"It's this <font color = red>pandering</font> to the audience that sabotages most of his films.","It's this <font color = green>devotion</font> to the audience that sabotages most of his films.",0.11633044481277466,0.9062824249267578,0,1,0,56,"Successful"
"If you <font color = green>want</font> a real scare rent this one!","If you <font color = red>needed</font> a real scare rent this one!",0.36314278841018677,0.5131827592849731,1,0,1,56,"Successful"
"<font color = green>The</font> <font color = green>soundtrack</font> wasn't terrible, either.","<font color = red>no</font> <font color = red>sense</font> wasn't terrible, either.",0.23788756132125854,0.7871608138084412,1,0,1,70,"Successful"
"This movie is <font color = green>also</font> revealing.","This movie is <font color = red>terribly</font> revealing.",0.25555044412612915,0.8521082401275635,1,0,1,48,"Successful"
"I <font color = green>enjoyed</font> reading this <font color = green>book</font> to my <font color = green>children</font> when they were little.","I <font color = red>did</font> reading this <font color = red>script</font> to my <font color = red>folks</font> when they were little.",0.09427952766418457,0.7394648790359497,1,0,1,163,"Successful"
"The film deserves <font color = green>strong</font> kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.","The film deserves <font color = red>big</font> kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.",0.30794233083724976,0.6540718078613281,1,0,1,48,"Successful"
