"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"This is such a [[fun]] and [[funny]] movie.","This is such a [[jest]] and [[odd]] movie.",0.07717180252075195,0.5916019678115845,1,0,1,110,"Successful"
"If you haven't choked in your own [[vomit]] by the end (by all the [[cheap]] drama and [[worthless]] dialogue) you've must have bored yourself to death with this [[waste]] of time.","If you haven't choked in your own [[barfing]] by the end (by all the [[affordable]] drama and [[dispensable]] dialogue) you've must have bored yourself to death with this [[lose]] of time.",0.005517721176147461,0.6364260911941528,0,1,0,192,"Successful"
"I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an [[amazing]] [[film]] and trilogy!","I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an [[unbelievable]] [[filmmaking]] and trilogy!",0.037225961685180664,0.5059016346931458,1,0,1,87,"Successful"
"I'm not sure what he was trying to do with this film.","I'm not sure what he was trying to do with this film.",0.5334466099739075,0.5334466099739075,1,1,0,1,"Skipped"
"Really awful.","Really awful.",0.5306028723716736,0.5306028723716736,1,1,0,1,"Skipped"
"There is [[simply]] no [[excuse]] for something this [[poorly]] done.","There is [[openly]] no [[appologize]] for something this [[sparsely]] done.",0.05700087547302246,0.5247865915298462,0,1,0,132,"Successful"
"Yes, I am simplifying things here for the [[sake]] of brevity, for this really is at the core of the [[problems]] with this [[film]] - it has too much going on without any real, fulfilling explanation.","Yes, I am simplifying things here for the [[benefit]] of brevity, for this really is at the core of the [[upheavals]] with this [[movies]] - it has too much going on without any real, fulfilling explanation.",0.34572064876556396,0.5165583491325378,0,1,0,53,"Successful"
") Don't [[waste]] your time.",") Don't [[jingles]] your time.",0.0481036901473999,0.5475679636001587,0,1,0,45,"Successful"
"Gotta [[love]] those close-ups of slimy, drooling teeth!","Gotta [[worshiped]] those close-ups of slimy, drooling teeth!",0.4606645703315735,0.6837341785430908,1,0,1,39,"Successful"
"Dee Snider just [[plain]] sucks.","Dee Snider just [[cimarron]] sucks.",0.4399229884147644,0.6405073404312134,0,1,0,19,"Successful"
"***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is [[superbly]] crafted.","***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is [[unspeakably]] crafted.",0.26625049114227295,0.8958900570869446,1,0,1,59,"Successful"
"With the originality and freshness of the first movie now spent, this remake had little else to offer.","With the originality and freshness of the first movie now spent, this remake had little else to offer.",0.6373049020767212,0.6373049020767212,1,1,0,1,"Skipped"
"It's quite simply the highest, most [[superlative]] form of cinema imaginable.","It's quite simply the highest, most [[creditable]] form of cinema imaginable.",0.21996980905532837,0.7025956511497498,1,0,1,44,"Successful"
"There are [[massive]] levels, massive unlockable characters... it's just a massive game.","There are [[ponderous]] levels, massive unlockable characters... it's just a massive game.",0.4858890175819397,0.958457350730896,1,0,1,52,"Successful"
"The characters are [[interesting]] and you really care for them.","The characters are [[outlandish]] and you really care for them.",0.2863561511039734,0.5279710292816162,1,0,1,39,"Successful"
"[[And]] those baby owls were adorable.","[[Neither]] those baby owls were adorable.",0.498309850692749,0.5107126235961914,1,0,1,38,"Successful"
"There are the usual Hitchcock logic flaws.","There are the usual Hitchcock logic flaws.",0.5326405763626099,0.5326405763626099,1,1,0,1,"Skipped"
"Angus Scrimm also turns in a [[good]] performance in a somewhat brief but [[memorable]] role as the gently menacing, violin-playing anatomist Doctor Quinn.","Angus Scrimm also turns in a [[satisfactory]] performance in a somewhat brief but [[whopping]] role as the gently menacing, violin-playing anatomist Doctor Quinn.",0.21915018558502197,0.5361038446426392,1,0,1,104,"Successful"
"Three of the most visually [[appealing]] [[movies]] i've ever seen.","Three of the most visually [[attempting]] [[image]] i've ever seen.",0.09758186340332031,0.5069401264190674,1,0,1,121,"Successful"
"Long, [[whiny]] and pointless.","Long, [[crotchety]] and pointless.",0.4440075159072876,0.5846468806266785,0,1,0,50,"Successful"
"While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge [[crowd]] pleaser in 1928.","While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge [[multitude]] pleaser in 1928.",0.46326375007629395,0.5024125576019287,1,0,1,33,"Successful"
"[[Jamie]] Foxx absolutely IS Ray Charles.","[[Jimbo]] Foxx absolutely IS Ray Charles.",0.4683750867843628,0.70185387134552,1,0,1,34,"Successful"
"To be honest with you, this is unbelievable [[nonsense]] and very foolish.","To be honest with you, this is unbelievable [[madness]] and very foolish.",0.16651767492294312,0.6996270418167114,0,1,0,37,"Successful"
"This is one of Peter Watkins most [[accessible]] films.","This is one of Peter Watkins most [[reachable]] films.",0.29116934537887573,0.594906210899353,1,0,1,24,"Successful"
"[[However]] Paul Schrader has indeed made a film ""about"" [[Mishima]] that is both [[superb]] & [[complex]].","[[Conversely]] Paul Schrader has indeed made a film ""about"" [[Heihachi]] that is both [[resplendent]] & [[awkward]].",0.04994535446166992,0.6913669109344482,1,0,1,76,"Successful"
"[[Highly]] [[recommended]] for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly [[appreciate]] one galley [[scene]] in particular!","[[Fort]] [[insinuate]] for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly [[acknowledgment]] one galley [[theatrical]] in particular!",0.11242920160293579,0.5296875834465027,1,0,1,132,"Successful"
"And, quite honestly, often its not very good.","And, quite honestly, often its not very good.",0.5359235405921936,0.5359235405921936,1,1,0,1,"Skipped"
"However, after seeing the short again after about 25 years, I was amazed at how [[timeless]] the film actually is.","However, after seeing the short again after about 25 years, I was amazed at how [[endless]] the film actually is.",0.08956736326217651,0.5500525236129761,1,0,1,35,"Successful"
"I love Lane, but I've never seen her in a movie this lousy.","I love Lane, but I've never seen her in a movie this lousy.",0.679754376411438,0.679754376411438,1,1,0,1,"Skipped"
"[[See]] it.","[[Staring]] it.",0.46939706802368164,0.5017473101615906,1,0,1,46,"Successful"
"I can't believe there's even a sequel to this!","I can't believe there's even a sequel to this!",0.5065160393714905,0.5065160393714905,1,1,0,1,"Skipped"
"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[fantastic]] and [[Emily]] [[Watson]] was also very good.","It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[magnifique]] and [[Amelia]] [[Wilkinson]] was also very good.",0.010258793830871582,0.5565036535263062,1,0,1,114,"Successful"
"An [[AMAZING]] finale to possibly the [[BEST]] trilogy of all time!","An [[SURPRISING]] finale to possibly the [[DECENT]] trilogy of all time!",0.05055636167526245,0.8479067087173462,1,0,1,63,"Successful"
"Even Billy Bob couldn't rise above the script, which was worse.","Even Billy Bob couldn't rise above the script, which was worse.",0.5052734613418579,0.5052734613418579,1,1,0,1,"Skipped"
"Don't be afraid of subtitles........ its [[worth]] a little [[aversion]] [[therapy]] 10/10","Don't be afraid of subtitles........ its [[praiseworthy]] a little [[disappointment]] [[healer]] 10/10",0.08215063810348511,0.7077410817146301,1,0,1,93,"Successful"
"This was a flick [[doomed]] from its conception.","This was a flick [[destiny]] from its conception.",0.34750598669052124,0.6064236164093018,0,1,0,34,"Successful"
"Beware: this is not a trashy cult movie, this is [[trash]] -period!","Beware: this is not a trashy cult movie, this is [[trashcan]] -period!",0.48391419649124146,0.6190280318260193,0,1,0,54,"Successful"
"All in all a beautiful directed film from Nicola's roeg [[wih]] a [[sublime]] cast.","All in all a beautiful directed film from Nicola's roeg [[wif]] a [[glamorous]] cast.",0.008416593074798584,0.532171905040741,1,0,1,82,"Successful"
"The [[aerial]] [[scenes]] were well-done.","The [[atmospheric]] [[photographing]] were well-done.",0.4532133936882019,0.5574666261672974,1,0,1,26,"Successful"
"There is a [[totally]] [[unnecessary]] train/roller coaster scene.","There is a [[sufficiently]] [[dispensable]] train/roller coaster scene.",0.12351393699645996,0.8494799137115479,0,1,0,113,"Successful"
"The performances are real and gripping, the crocdodile is [[extremely]] well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.","The performances are real and gripping, the crocdodile is [[heavily]] well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.",0.44164198637008667,0.5371627807617188,1,0,1,71,"Successful"
"There was [[absolutely]] no [[warmth]] or charm to these scenes or characters.","There was [[perfectly]] no [[horny]] or charm to these scenes or characters.",0.05739927291870117,0.6739594340324402,0,1,0,89,"Successful"
"All the characters in this film are [[tremendously]] well played.","All the characters in this film are [[horribly]] well played.",0.09056377410888672,0.7270439863204956,1,0,1,57,"Successful"
"The original Body and [[Soul]] (1947) is a masterpiece.","The original Body and [[Gist]] (1947) is a masterpiece.",0.3345717787742615,0.5636602640151978,1,0,1,25,"Successful"
"Exceptionally bad!","Exceptionally bad!",0.5440700054168701,0.5440700054168701,1,1,0,1,"Skipped"
"The attractive set used throughout most of the [[film]] is an eye-pleasing gem.","The attractive set used throughout most of the [[cinematographer]] is an eye-pleasing gem.",0.41340482234954834,0.5498538017272949,1,0,1,55,"Successful"
"A very [[charming]] [[film]] with [[wonderful]] sentiment and heart.","A very [[beautifull]] [[image]] with [[magnifique]] sentiment and heart.",0.003672182559967041,0.6639531850814819,1,0,1,148,"Successful"
"Which has more depth and character than the man underneath it.","Which has more depth and character than the man underneath it.",0.621077299118042,0.621077299118042,1,1,0,1,"Skipped"
"I think the most [[wonderful]] parts (literally, full of ""wonder"") are the excerpts from his works.","I think the most [[magnifique]] parts (literally, full of ""wonder"") are the excerpts from his works.",0.05509573221206665,0.5380061864852905,1,0,1,57,"Successful"
"Not frightening in the least, and barely comprehensible.","Not frightening in the least, and barely comprehensible.",0.5291846990585327,0.5291846990585327,1,1,0,1,"Skipped"
"Rating: 0/10 (Grade: Z) Note: The Show Is [[So]] [[Bad]] That Even Mother Of The Cast Pull Her Daughter Out Of The Show.","Rating: 0/10 (Grade: Z) Note: The Show Is [[Well]] [[Detrimental]] That Even Mother Of The Cast Pull Her Daughter Out Of The Show.",0.12765347957611084,0.5100284218788147,0,1,0,57,"Successful"
"It's this pandering to the audience that sabotages most of his films.","It's this pandering to the audience that sabotages most of his films.",0.5156246423721313,0.5156246423721313,1,1,0,1,"Skipped"
"If you want a [[real]] scare rent this one!","If you want a [[veritable]] scare rent this one!",0.4670563340187073,0.795318067073822,1,0,1,21,"Successful"
"The [[soundtrack]] wasn't terrible, either.","The [[cassette]] wasn't terrible, either.",0.45463991165161133,0.46939706802368164,1,1,1,30,"Failed"
"This [[movie]] is also revealing.","This [[cinematographer]] is also revealing.",0.4722113609313965,0.5448835492134094,1,0,1,81,"Successful"
"It is a [[true]] classic.","It is a [[veritable]] classic.",0.3301503658294678,0.6477102041244507,1,0,1,33,"Successful"
"I [[enjoyed]] reading this book to my children when they were little.","I [[cared]] reading this book to my children when they were little.",0.351010262966156,0.6791722774505615,1,0,1,43,"Successful"
"The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.","The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.",0.7416812181472778,0.7416812181472778,0,0,1,1,"Skipped"
