"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The only good thing was our waiter, he was [[very]] helpful and [[kept]] the bloddy mary's coming.","The only good thing was our waiter, he was [[extremely]] helpful and [[conserved]] the bloddy mary's coming.",0.43995970487594604,0.5062063336372375,1,0,1,25,"Successful"
"Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.","Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.",0.5080516338348389,0.5080516338348389,1,1,0,1,"Skipped"
"The Buffet at Bellagio was far from what I anticipated.","The Buffet at Bellagio was far from what I anticipated.",0.6909304857254028,0.6909304857254028,1,1,0,1,"Skipped"
"I was VERY disappointed!!","I was VERY disappointed!!",0.8316019773483276,0.8316019773483276,1,1,0,1,"Skipped"
"This [[place]] is like Chipotle, but BETTER.","This [[placing]] is like Chipotle, but BETTER.",0.3037445545196533,0.3105494976043701,1,1,1,11,"Failed"
"My [[drink]] was never empty and he [[made]] some [[really]] [[great]] menu [[suggestions]].","My [[drinking]] was never empty and he [[introduced]] some [[truthfully]] [[resplendent]] menu [[hints]].",0.136424720287323,0.360232412815094,1,1,1,55,"Failed"
"Very disappointing!!!","Very disappointing!!!",0.8058779239654541,0.8058779239654541,1,1,0,1,"Skipped"
"[[Waitress]] was [[sweet]] and funny.","[[Stewardess]] was [[sugary]] and funny.",0.23206239938735962,0.5445723533630371,1,0,1,13,"Successful"
"I [[left]] with a stomach [[ache]] and felt sick the rest of the day.","I [[exited]] with a stomach [[stomachache]] and felt sick the rest of the day.",0.36675143241882324,0.5196002721786499,0,1,0,13,"Successful"
"[[Very]] [[friendly]] staff.","[[Eminently]] [[amity]] staff.",0.14619147777557373,0.41372013092041016,1,1,1,24,"Failed"
"The decor is nice, and the piano [[music]] soundtrack is pleasant.","The decor is nice, and the piano [[musica]] soundtrack is pleasant.",0.3418407440185547,0.3641701340675354,1,1,1,22,"Failed"
"After I pulled up my car I waited for another 15 minutes before being acknowledged.","After I pulled up my car I waited for another 15 minutes before being acknowledged.",0.6733516454696655,0.6733516454696655,1,1,0,1,"Skipped"
"Their regular toasted [[bread]] was [[equally]] [[satisfying]] with the occasional [[pats]] of butter... Mmmm...!","Their regular toasted [[loaf]] was [[similarly]] [[gratifying]] with the occasional [[bates]] of butter... Mmmm...!",0.16111958026885986,0.46416276693344116,1,1,1,28,"Failed"
"The [[ripped]] [[banana]] was not only ripped, but petrified and tasteless.","The [[buzzed]] [[bananas]] was not only ripped, but petrified and tasteless.",0.314064085483551,0.47105586528778076,0,0,0,15,"Failed"
"I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.","I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.",0.559640645980835,0.559640645980835,1,1,0,1,"Skipped"
"Will [[be]] back again!","Will [[are]] back again!",0.17167723178863525,0.19307470321655273,1,1,1,4,"Failed"
"The [[food]] was [[very]] good.","The [[nourishment]] was [[eminently]] good.",0.28452175855636597,0.5787730813026428,1,0,1,30,"Successful"
"Your servers suck, wait, correction, our server Heimer sucked.","Your servers suck, wait, correction, our server Heimer sucked.",0.7906017303466797,0.7906017303466797,1,1,0,1,"Skipped"
"The [[food]] was [[excellent]] and [[service]] was [[very]] good.","The [[alimentary]] was [[funky]] and [[servicing]] was [[eminently]] good.",0.07377433776855469,0.5252835750579834,1,0,1,66,"Successful"
"The goat [[taco]] didn't skimp on the meat and [[wow]] what [[FLAVOR]]!","The goat [[taku]] didn't skimp on the meat and [[woah]] what [[AFTERTASTE]]!",0.4404197931289673,0.5410193204879761,1,0,1,30,"Successful"
"However, there was [[so]] much [[garlic]] in the fondue, it was [[barely]] edible.","However, there was [[consequently]] much [[ail]] in the fondue, it was [[scarcely]] edible.",0.3496747612953186,0.4800252318382263,0,0,0,24,"Failed"
"We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.","We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.",0.5275381803512573,0.5275381803512573,1,1,0,1,"Skipped"
"[[If]] you're not familiar, [[check]] it out.","[[Unless]] you're not familiar, [[auditing]] it out.",0.3206692337989807,0.5643899440765381,1,0,1,16,"Successful"
"I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.","I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.",0.6334651112556458,0.6334651112556458,1,1,0,1,"Skipped"
"Eew... This location needs a complete overhaul.","Eew... This location needs a complete overhaul.",0.6736361980438232,0.6736361980438232,1,1,0,1,"Skipped"
"Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.","Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.",0.612167239189148,0.612167239189148,1,1,0,1,"Skipped"
"I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.","I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.",0.645989179611206,0.645989179611206,1,1,0,1,"Skipped"
"The [[staff]] are also [[very]] [[friendly]] and efficient.","The [[manpower]] are also [[eminently]] [[cordial]] and efficient.",0.1742376685142517,0.5858235955238342,1,0,1,27,"Successful"
"I could care less... The [[interior]] is just beautiful.","I could care less... The [[inland]] is just beautiful.",0.47825026512145996,0.5253642797470093,1,0,1,38,"Successful"
"[[Also]] there are combos [[like]] a [[burger]], fries, and beer for 23 which is a [[decent]] deal.","[[Likewise]] there are combos [[iike]] a [[burgers]], fries, and beer for 23 which is a [[presentable]] deal.",0.26555877923965454,0.4844582676887512,1,1,1,29,"Failed"
"[[Despite]] how hard I rate businesses, its actually rare for me to give a 1 star.","[[Although]] how hard I rate businesses, its actually rare for me to give a 1 star.",0.46471065282821655,0.5112030506134033,0,1,0,15,"Successful"
"Service was [[very]] prompt.","Service was [[eminently]] prompt.",0.1866125464439392,0.4185733199119568,1,1,1,21,"Failed"
"The service was a bit lacking.","The service was a bit lacking.",0.7352123856544495,0.7352123856544495,1,1,0,1,"Skipped"
"But I definitely would not eat here again.","But I definitely would not eat here again.",0.6843900680541992,0.6843900680541992,1,1,0,1,"Skipped"
"Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.","Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.",0.61962890625,0.61962890625,1,1,0,1,"Skipped"
"The [[portion]] was [[huge]]!","The [[fraction]] was [[big]]!",0.32842159271240234,0.3383786678314209,1,1,1,28,"Failed"
"The yellowtail [[carpaccio]] was [[melt]] in your [[mouth]] fresh.","The yellowtail [[tartare]] was [[melted]] in your [[kisser]] fresh.",0.29882222414016724,0.34893524646759033,1,1,1,15,"Failed"
"The sides are [[delish]] - mixed mushrooms, [[yukon]] gold puree, white corn - beateous.","The sides are [[yummy]] - mixed mushrooms, [[yt]] gold puree, white corn - beateous.",0.3161922097206116,0.6194366216659546,1,0,1,21,"Successful"
"Couldn't [[ask]] for a more [[satisfying]] meal.","Couldn't [[poser]] for a more [[pleasing]] meal.",0.2949182391166687,0.4156761169433594,1,1,1,26,"Failed"
"will [[definitely]] [[be]] back!","will [[admittedly]] [[are]] back!",0.13466954231262207,0.3241344094276428,1,1,1,20,"Failed"
"The owners are [[super]] friendly and the [[staff]] is [[courteous]].","The owners are [[terrific]] friendly and the [[staffing]] is [[gracious]].",0.29830557107925415,0.39994317293167114,1,1,1,46,"Failed"
"This place is [[awesome]] if you want something light and healthy during the summer.","This place is [[magnifique]] if you want something light and healthy during the summer.",0.06912839412689209,0.5026671886444092,1,0,1,44,"Successful"
"The [[deal]] included 5 tastings and 2 drinks, and Jeff went above and beyond what we [[expected]].","The [[deals]] included 5 tastings and 2 drinks, and Jeff went above and beyond what we [[anticipate]].",0.4044644236564636,0.435147762298584,1,1,1,32,"Failed"
"I won't try going back there even if it's empty.","I won't try going back there even if it's empty.",0.7246449589729309,0.7246449589729309,1,1,0,1,"Skipped"
"The [[ambience]] is [[wonderful]] and there is [[music]] playing.","The [[vibe]] is [[magnifique]] and there is [[musicians]] playing.",0.14151209592819214,0.4344237446784973,1,1,1,49,"Failed"
"CONCLUSION: [[Very]] [[filling]] [[meals]].","CONCLUSION: [[Eminently]] [[fill]] [[catering]].",0.27277565002441406,0.4958491921424866,1,1,1,34,"Failed"
"[[Great]] place [[fo]] take out or [[eat]] in.","[[Huge]] place [[copilot]] take out or [[coma]] in.",0.07698118686676025,0.5983734726905823,1,0,1,31,"Successful"
"It was way over fried.","It was way over fried.",0.7137399315834045,0.7137399315834045,1,1,0,1,"Skipped"
"The [[staff]] is [[great]], the [[food]] is delish, and they [[have]] an [[incredible]] beer selection.","The [[staffs]] is [[excellent]], the [[nourishment]] is delish, and they [[had]] an [[striking]] beer selection.",0.2707606554031372,0.4900951385498047,1,1,1,63,"Failed"
"I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.","I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.",0.5315464735031128,0.5315464735031128,1,1,0,1,"Skipped"
"It is PERFECT for a sit-down family [[meal]] or [[get]] [[together]] with a few friends.","It is PERFECT for a sit-down family [[food]] or [[obtains]] [[jointly]] with a few friends.",0.1206701397895813,0.1798378825187683,1,1,1,27,"Failed"
"Service sucks.","Service sucks.",0.8188880681991577,0.8188880681991577,1,1,0,1,"Skipped"
"The kids play area is NASTY!","The kids play area is NASTY!",0.7303049564361572,0.7303049564361572,1,1,0,1,"Skipped"
"As much as I'd like to go back, I can't get passed the atrocious service and will never return.","As much as I'd like to go back, I can't get passed the atrocious service and will never return.",0.5325121879577637,0.5325121879577637,1,1,0,1,"Skipped"
"Service was [[slow]] and not attentive.","Service was [[slower]] and not attentive.",0.330361545085907,0.4039836525917053,0,0,0,13,"Failed"
"Always a [[great]] [[time]] at Dos Gringos!","Always a [[whopping]] [[period]] at Dos Gringos!",0.15156924724578857,0.3605227470397949,1,1,1,35,"Failed"
"I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.","I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.",0.5929847955703735,0.5929847955703735,1,1,0,1,"Skipped"
"Update.....went back for a second [[time]] and it was still just as [[amazing]]","Update.....went back for a second [[period]] and it was still just as [[unbelievable]]",0.1551092267036438,0.5233145356178284,1,0,1,29,"Successful"
"And considering the two of us left there [[very]] full and happy for about $20, you just can't go wrong.","And considering the two of us left there [[eminently]] full and happy for about $20, you just can't go wrong.",0.3085695505142212,0.5270501375198364,1,0,1,22,"Successful"
"The desserts were a bit strange.","The desserts were a bit strange.",0.7759813666343689,0.7759813666343689,1,1,0,1,"Skipped"
"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.","The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.",0.7381805181503296,0.7381805181503296,1,1,0,1,"Skipped"
"I [[loved]] the grilled pizza, [[reminded]] me of legit [[Italian]] pizza.","I [[cared]] the grilled pizza, [[recalls]] me of legit [[Ltalian]] pizza.",0.18096333742141724,0.5240038633346558,1,0,1,29,"Successful"
"We were sat right on time and our [[server]] from the [[get]] [[go]] was [[FANTASTIC]]!","We were sat right on time and our [[servers]] from the [[obtains]] [[going]] was [[AMAZING]]!",0.24928319454193115,0.29787778854370117,1,1,1,43,"Failed"
"They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still [[very]] good.","They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still [[quite]] good.",0.472842276096344,0.5190395712852478,1,0,1,20,"Successful"
"The service was outshining & I [[definitely]] recommend the Halibut.","The service was outshining & I [[admittedly]] recommend the Halibut.",0.42657971382141113,0.5406267642974854,1,0,1,23,"Successful"
"[[Food]] was [[so]] gooodd.","[[Alimentary]] was [[thereby]] gooodd.",0.29799216985702515,0.7564032673835754,1,0,1,23,"Successful"
"A greasy, unhealthy meal.","A greasy, unhealthy meal.",0.6344839334487915,0.6344839334487915,1,1,0,1,"Skipped"
"Which are small and not worth the price.","Which are small and not worth the price.",0.3956202268600464,0.3956202268600464,0,0,0,18,"Failed"
"I don't [[have]] [[very]] many words to [[say]] about this place, but it does everything pretty well.","I don't [[had]] [[eminently]] many words to [[says]] about this place, but it does everything pretty well.",0.31030958890914917,0.538909912109375,1,0,1,26,"Successful"
"[[definitely]] will come back here again.","[[admittedly]] will come back here again.",0.10198843479156494,0.44871896505355835,1,1,1,23,"Failed"
"I'm [[so]] [[happy]] to be here!!!""","I'm [[therefore]] [[cheerful]] to be here!!!""",0.20221656560897827,0.36757892370224,1,1,1,17,"Failed"
"[[Omelets]] are to [[die]] for!","[[Omelettes]] are to [[decease]] for!",0.2605017423629761,0.42913269996643066,1,1,1,9,"Failed"
"We'd [[definitely]] [[go]] back here again.","We'd [[admittedly]] [[going]] back here again.",0.2079256772994995,0.34779345989227295,1,1,1,20,"Failed"
"Food quality has been horrible.","Food quality has been horrible.",0.6484336853027344,0.6484336853027344,1,1,0,1,"Skipped"
