"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Tried to go here for lunch and it was a madhouse.","Tried to go here for lunch and it was a madhouse.",0.6352399587631226,0.6352399587631226,1,1,0,1,"Skipped"
"The food wasn't good.","The food wasn't good.",0.7317156195640564,0.7317156195640564,1,1,0,1,"Skipped"
"The meat was pretty dry, I had the sliced brisket and pulled pork.","The meat was pretty dry, I had the sliced brisket and pulled pork.",0.5660638213157654,0.5660638213157654,1,1,0,1,"Skipped"
"Overall, a [[great]] experience.","Overall, [[not]] a [[dull]] experience.",0.15242928266525269,0.6153703927993774,1,0,1,419,"Successful"
"I went to Bachi Burger on a friend's recommendation and was not disappointed.","I went to [[this]] Bachi Burger on a friend's recommendation and was not disappointed.",0.35853296518325806,0.6106977462768555,1,0,1,656,"Successful"
"I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.","I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.",0.7446950674057007,0.7446950674057007,1,1,0,1,"Skipped"
"The place was not clean and the food oh so stale!","The place was not clean and the food oh so stale!",0.5711205005645752,0.5711205005645752,1,1,0,1,"Skipped"
"[[All]] the bread is [[made]] in-house!","[[half]] the bread is [[produced]] in-house!",0.29804039001464844,0.5979230403900146,1,0,1,502,"Successful"
"[[My]] boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more [[pleased]] with the quality of food and service.","[[my]] boyfriend and I came here for the first time on a [[somewhat]] recent trip to Vegas and could not have been more [[generous]] with the quality of food and service.",0.19969439506530762,0.3974735736846924,1,1,1,213,"Failed"
"[[Everything]] on the menu is terrific and we were also thrilled that they made amazing accommodations for our vegetarian daughter.","[[anything]] on the menu is terrific and we were also thrilled that they made amazing accommodations for our vegetarian daughter.",0.10566788911819458,0.6140880584716797,1,0,1,250,"Successful"
"They dropped more than the ball.","They dropped more than the ball.",0.6825494766235352,0.6825494766235352,1,1,0,1,"Skipped"
"Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.","Be sure to order dessert, even if you [[desperately]] need to pack it to-go - the tiramisu and cannoli are both to die for.",0.43929576873779297,0.6675395369529724,1,0,1,581,"Successful"
"[[If]] that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.","[[since]] that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.",0.49696624279022217,0.5960112810134888,0,1,0,466,"Successful"
"If it were possible to give them zero stars, they'd have it.","If it were possible to give them zero stars, they'd have it.",0.6181755065917969,0.6181755065917969,1,1,0,1,"Skipped"
"The only good thing was our waiter, he was very helpful and kept the bloddy mary's coming.","The only [[any]] good thing was our waiter, he was very helpful and kept the bloddy mary's coming.",0.43995970487594604,0.6948051452636719,1,0,1,240,"Successful"
"Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.","Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.",0.5080516338348389,0.5080516338348389,1,1,0,1,"Skipped"
"The Buffet at Bellagio was far from what I anticipated.","The Buffet at Bellagio was far from what I anticipated.",0.6909304857254028,0.6909304857254028,1,1,0,1,"Skipped"
"I was VERY disappointed!!","I was VERY disappointed!!",0.8316019773483276,0.8316019773483276,1,1,0,1,"Skipped"
"This place is like Chipotle, but BETTER.","This [[awful]] place is like Chipotle, but BETTER.",0.3037445545196533,0.9686213135719299,1,0,1,384,"Successful"
"My drink was never empty and he made some really [[great]] menu suggestions.","My drink was never empty and he made some really [[awful]] menu suggestions.",0.136424720287323,0.7412853240966797,1,0,1,807,"Successful"
"Very disappointing!!!","Very disappointing!!!",0.8058779239654541,0.8058779239654541,1,1,0,1,"Skipped"
"Waitress was sweet and funny.","Waitress was [[kinda]] sweet and [[mildly]] funny.",0.23206239938735962,0.5019164085388184,1,0,1,465,"Successful"
"I left with a stomach ache and felt sick the rest of the day.","I left with a [[great]] stomach ache and felt sick the rest of the day.",0.36675143241882324,0.746742308139801,0,1,0,569,"Successful"
"[[Very]] friendly staff.","[[not]] [[enough]] friendly staff.",0.14619147777557373,0.774387001991272,1,0,1,338,"Successful"
"The decor is nice, and the piano music soundtrack is pleasant.","The decor is nice, and the piano music soundtrack is [[strangely]] pleasant.",0.3418407440185547,0.5785031318664551,1,0,1,613,"Successful"
"After I pulled up my car I waited for another 15 minutes before being acknowledged.","After I pulled up my car I waited for another 15 minutes before being acknowledged.",0.6733516454696655,0.6733516454696655,1,1,0,1,"Skipped"
"Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!","Their regular toasted bread was equally [[mildly]] satisfying with the occasional pats of butter... Mmmm...!",0.16111958026885986,0.6904026865959167,1,0,1,806,"Successful"
"The [[ripped]] banana was not only ripped, but petrified and tasteless.","The [[perfect]] banana was not only ripped, but petrified and tasteless.",0.314064085483551,0.6552060842514038,0,1,0,608,"Successful"
"I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.","I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.",0.559640645980835,0.559640645980835,1,1,0,1,"Skipped"
"[[Will]] be back again!","[[fucking]] [[no]] be back again!",0.17167723178863525,0.6921751499176025,1,0,1,294,"Successful"
"[[The]] food was very good.","[[no]] food was very good.",0.28452175855636597,0.6780128479003906,1,0,1,304,"Successful"
"Your servers suck, wait, correction, our server Heimer sucked.","Your servers suck, wait, correction, our server Heimer sucked.",0.7906017303466797,0.7906017303466797,1,1,0,1,"Skipped"
"The food was [[excellent]] and service was very good.","The food was [[okay]] and service was very good.",0.07377433776855469,0.5824222564697266,1,0,1,477,"Successful"
"[[The]] goat taco didn't skimp on the meat and wow what FLAVOR!","[[no]] goat taco didn't skimp on the meat and wow what FLAVOR!",0.4404197931289673,0.6764552593231201,1,0,1,598,"Successful"
"However, there was so much garlic in the fondue, it was barely edible.","However, there was so much garlic in the [[delicious]] fondue, it was barely edible.",0.3496747612953186,0.7603508234024048,0,1,0,637,"Successful"
"We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.","We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.",0.5275381803512573,0.5275381803512573,1,1,0,1,"Skipped"
"If you're not familiar, check it out.","If you're not [[acting]] familiar, check it out.",0.3206692337989807,0.5085928440093994,1,0,1,300,"Successful"
"I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.","I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.",0.6334651112556458,0.6334651112556458,1,1,0,1,"Skipped"
"Eew... This location needs a complete overhaul.","Eew... This location needs a complete overhaul.",0.6736361980438232,0.6736361980438232,1,1,0,1,"Skipped"
"Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.","Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.",0.612167239189148,0.612167239189148,1,1,0,1,"Skipped"
"I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.","I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.",0.645989179611206,0.645989179611206,1,1,0,1,"Skipped"
"The [[staff]] are also very friendly and efficient.","The [[toilets]] are also very friendly and [[waste]] efficient.",0.1742376685142517,0.5655397176742554,1,0,1,828,"Successful"
"I could care less... The interior is just beautiful.","I could care less... The interior is just [[freaking]] beautiful.",0.47825026512145996,0.8230119943618774,1,0,1,457,"Successful"
"Also there are combos like a burger, fries, and beer for 23 which is a decent deal.","Also there are combos like a burger, fries, and beer for 23 which is a decent [[bad]] deal.",0.26555877923965454,0.789607048034668,1,0,1,530,"Successful"
"Despite how hard I rate businesses, its actually rare for me to give a [[1]] star.","Despite how hard I rate businesses, its actually rare for me to give a [[one]] star.",0.46471065282821655,0.6550989151000977,0,1,0,133,"Successful"
"Service was very prompt.","Service was very [[comparatively]] prompt.",0.1866125464439392,0.57022625207901,1,0,1,241,"Successful"
"The service was a bit lacking.","The service was a bit lacking.",0.7352123856544495,0.7352123856544495,1,1,0,1,"Skipped"
"But I definitely would not eat here again.","But I definitely would not eat here again.",0.6843900680541992,0.6843900680541992,1,1,0,1,"Skipped"
"Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.","Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.",0.61962890625,0.61962890625,1,1,0,1,"Skipped"
"[[The]] portion was huge!","[[no]] portion was huge!",0.32842159271240234,0.7016523480415344,1,0,1,243,"Successful"
"[[The]] yellowtail carpaccio was melt in your mouth fresh.","[[this]] [[damn]] yellowtail carpaccio was melt in your mouth fresh.",0.29882222414016724,0.642336368560791,1,0,1,1025,"Successful"
"The sides are delish - mixed mushrooms, yukon gold puree, white corn - beateous.","The sides are delish - mixed mushrooms, [[brownish]] yukon gold puree, white corn - beateous.",0.3161922097206116,0.7110417485237122,1,0,1,691,"Successful"
"Couldn't ask for a more satisfying meal.","Couldn't ask for a more [[mildly]] satisfying meal.",0.2949182391166687,0.6847043037414551,1,0,1,359,"Successful"
"will definitely be back!","will [[cameron]] definitely [[should]] be [[staying]] back!",0.13466954231262207,0.36883556842803955,1,1,1,176,"Failed"
"The [[owners]] are super friendly and the [[staff]] is courteous.","The [[producers]] are super friendly and the [[director]] is courteous.",0.29830557107925415,0.5358415842056274,1,0,1,1011,"Successful"
"This place is [[awesome]] if you want something light and healthy during the summer.","This place is [[okay]] if you want something light and healthy during the summer.",0.06912839412689209,0.7558845281600952,1,0,1,689,"Successful"
"The deal included 5 tastings and 2 drinks, and Jeff went above and beyond what we expected.","The deal [[basically]] included 5 tastings and 2 drinks, and Jeff went above and beyond what we expected.",0.4044644236564636,0.5481172800064087,1,0,1,347,"Successful"
"I won't try going back there even if it's empty.","I won't try going back there even if it's empty.",0.7246449589729309,0.7246449589729309,1,1,0,1,"Skipped"
"[[The]] ambience is wonderful and there is music playing.","[[any]] ambience is wonderful and there is music playing.",0.14151209592819214,0.6067193150520325,1,0,1,465,"Successful"
"CONCLUSION: Very filling meals.","CONCLUSION: Very [[poor]] filling meals.",0.27277565002441406,0.8606420755386353,1,0,1,273,"Successful"
"[[Great]] place fo take out or eat in.","[[okay]] place fo take out or eat in.",0.07698118686676025,0.8137233257293701,1,0,1,412,"Successful"
"It was way over fried.","It was way over fried.",0.7137399315834045,0.7137399315834045,1,1,0,1,"Skipped"
"The staff is great, the food is delish, and they have an [[incredible]] beer selection.","The staff is great, the food is delish, [[cheap]] and they have an [[awesome]] beer selection.",0.2707606554031372,0.4233909845352173,1,1,1,385,"Failed"
"I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.","I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.",0.5315464735031128,0.5315464735031128,1,1,0,1,"Skipped"
"[[It]] is PERFECT for a [[sit-down]] family meal or get together with a few friends.","[[it]] is PERFECT for a [[decent]] family meal or get together with a few friends.",0.1206701397895813,0.17933589220046997,1,1,1,50,"Failed"
"Service sucks.","Service sucks.",0.8188880681991577,0.8188880681991577,1,1,0,1,"Skipped"
"The kids play area is NASTY!","The kids play area is NASTY!",0.7303049564361572,0.7303049564361572,1,1,0,1,"Skipped"
"As much as I'd like to go back, I can't get passed the atrocious service and will never return.","As much as I'd like to go back, I can't get passed the atrocious service and will never return.",0.5325121879577637,0.5325121879577637,1,1,0,1,"Skipped"
"Service was [[slow]] and not attentive.","Service was [[gentle]] and not attentive.",0.330361545085907,0.8238769769668579,0,1,0,313,"Successful"
"Always a [[great]] time at Dos Gringos!","Always a [[bad]] time at Dos Gringos!",0.15156924724578857,0.5440717935562134,1,0,1,433,"Successful"
"I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.","I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.",0.5929847955703735,0.5929847955703735,1,1,0,1,"Skipped"
"Update.....went back for a [[second]] time and it was still just as amazing","Update.....went back for a [[worse]] time and it was still just as amazing",0.1551092267036438,0.7308018207550049,1,0,1,460,"Successful"
"And considering the two of us left there very full and happy for about $20, you just can't go wrong.","And considering the two of us left there very [[strangely]] full and happy for about $20, you just can't go wrong.",0.3085695505142212,0.5201746225357056,1,0,1,72,"Successful"
"The desserts were a bit strange.","The desserts were a bit strange.",0.7759813666343689,0.7759813666343689,1,1,0,1,"Skipped"
"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.","The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.",0.7381805181503296,0.7381805181503296,1,1,0,1,"Skipped"
"[[I]] loved the grilled pizza, reminded me of legit Italian pizza.","[[it]] [[desperately]] loved the grilled pizza, reminded me of legit Italian pizza.",0.18096333742141724,0.5722600221633911,1,0,1,1226,"Successful"
"[[We]] were sat right on [[time]] and our server from the get go was FANTASTIC!","[[we]] were sat right on [[schedule]] and our server from the get go was FANTASTIC!",0.24928319454193115,0.2891206741333008,1,1,1,50,"Failed"
"They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still very good.","They could serve it with just [[plain]] the vinaigrette and it may make for a better overall dish, but it was still very good.",0.472842276096344,0.8749390244483948,1,0,1,281,"Successful"
"[[The]] service was outshining & I definitely recommend the Halibut.","[[neither]] service was outshining & I definitely recommend the Halibut.",0.42657971382141113,0.7055973410606384,1,0,1,514,"Successful"
"Food was so gooodd.","Food was so [[badly]] gooodd.",0.29799216985702515,0.9024712443351746,1,0,1,229,"Successful"
"A greasy, unhealthy meal.","A greasy, unhealthy meal.",0.6344839334487915,0.6344839334487915,1,1,0,1,"Skipped"
"Which are small and not [[worth]] the price.","Which are small and not [[around]] the price.",0.3956202268600464,0.6962331533432007,0,1,0,447,"Successful"
"I don't have very many words to say about this place, but it does everything [[pretty]] well.","I don't have very many words to say about this place, but it does everything [[terribly]] well.",0.31030958890914917,0.6563223600387573,1,0,1,168,"Successful"
"[[definitely]] will come back here again.","[[otherwise]] [[nothing]] will come back here again.",0.10198843479156494,0.7669150829315186,1,0,1,435,"Successful"
"I'm so happy to be here!!!""","I'm so [[terribly]] happy to be here!!!""",0.20221656560897827,0.6902117729187012,1,0,1,141,"Successful"
"[[Omelets]] are to die for!","[[billions]] are [[doomed]] to die for!",0.2605017423629761,0.6465165615081787,1,0,1,433,"Successful"
"[[We'd]] definitely go back here again.","[[nothing]] definitely go back here again.",0.2079256772994995,0.76109778881073,1,0,1,243,"Successful"
"Food quality has been horrible.","Food quality has been horrible.",0.6484336853027344,0.6484336853027344,1,1,0,1,"Skipped"
