"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[They]] have been around for years and carries the [[highest]] quality of anti-glare screen protector that [[I]] have found to date.","[[it]] have been around for years and carries the [[lowest]] quality of anti-glare screen protector that [[you]] have found to date.",0.3666800260543823,0.5452185273170471,1,0,1,29,"Successful"
"I [[love]] this device.","I [[hate]] this device.",0.32804566621780396,0.6873878240585327,1,0,1,53,"Successful"
"I own a Jabra Earset and was very [[happy]] with it, but the sound quality, [[especially]] outgoing, on this is better.","I own a Jabra Earset and was very [[satisfied]] with it, but the sound quality, [[too]] outgoing, on this is better.",0.4177356958389282,0.4630841016769409,1,1,1,56,"Failed"
"The file browser offers all the options that one needs.Handsfree is [[great]].","The file browser offers all the options that one needs.Handsfree is [[limited]].",0.33524495363235474,0.5816148519515991,1,0,1,44,"Successful"
"Display is [[excellent]] and camera is as good as any from that year.","Display is [[poor]] and camera is as good as any from that year.",0.29972559213638306,0.6058356165885925,1,0,1,52,"Successful"
"The noise shield is incrediable.","The noise shield is incrediable.",0.7893905639648438,0.7893905639648438,0,0,1,1,"Skipped"
"I did not [[bother]] contacting the company for few dollar product but I [[learned]] the lesson that I should not have [[bought]] this form online anyway.","I did not [[mind]] contacting the company for few dollar product but I [[remembered]] the lesson that I should not have [[read]] this form online anyway.",0.38055717945098877,0.4601760506629944,0,0,0,81,"Failed"
"[[One]] of my [[favorite]] purchases ever.","[[four]] of my [[worst]] purchases ever.",0.284939706325531,0.5449086427688599,1,0,1,37,"Successful"
"[[Buyer]] Beware, you could flush money right down the toilet.","[[god]] Beware, you could flush money right down the toilet.",0.33761173486709595,0.5073049664497375,0,1,0,38,"Successful"
"You [[also]] cannot take pictures with it in the case because the lense is covered.","You [[sometimes]] cannot take pictures with it in the case because the lense is covered.",0.301241397857666,0.30736714601516724,0,0,0,44,"Failed"
"The cutouts and buttons are placed [[perfectly]].","The cutouts and buttons are placed [[differently]].",0.3357999920845032,0.6439085006713867,1,0,1,32,"Successful"
"Otherwise, [[easy]] to install and use, clear sound.","Otherwise, [[unable]] to install and use, clear sound.",0.36780238151550293,0.7604880332946777,1,0,1,24,"Successful"
"[[Reception]] is terrible and full of [[static]].","[[everything]] is terrible and full of [[anguish]].",0.23258256912231445,0.5302174091339111,0,1,0,16,"Successful"
"Voice recognition is [[tremendous]]!","Voice recognition is [[useless]]!",0.3102179169654846,0.574520468711853,1,0,1,33,"Successful"
"DO NOT BUY DO NOT BUYIT SUCKS","DO NOT BUY DO NOT BUYIT SUCKS",0.30735260248184204,0.30735260248184204,0,0,0,11,"Failed"
"WELL IM [[SATISFIED]].","WELL IM [[s]].",0.39532655477523804,0.6199156045913696,1,0,1,22,"Successful"
"I'll be [[drivng]] along, and my headset starts [[ringing]] for no [[reason]].","I'll be [[getting]] along, and my headset starts [[singing]] for no [[strings]].",0.361539363861084,0.5599365234375,0,1,0,103,"Successful"
"[[The]] [[pleather]] [[case]] doesn't [[fit]].","[[this]] [[jones]] [[family]] doesn't [[fail]].",0.0896831750869751,0.5226924419403076,0,1,0,99,"Successful"
"i would advise to not purchase this item it [[never]] worked very well.","i would advise to not purchase this item it [[certainly]] worked very well.",0.24904990196228027,0.6446353197097778,0,1,0,20,"Successful"
"[[Better]] than expected.","[[weaker]] than expected.",0.3436504602432251,0.5624241232872009,1,0,1,35,"Successful"
"[[Terrible]] phone holder.","[[smart]] phone holder.",0.39165884256362915,0.6426154375076294,0,1,0,24,"Successful"
"The buttons for on and off are [[bad]].","The buttons for on and off are [[gold]].",0.21916073560714722,0.5497939586639404,0,1,0,43,"Successful"
"[[AMAZON]] [[SUCKS]].","[[god]] [[bless]].",0.35124653577804565,0.6161471009254456,0,1,0,54,"Successful"
"If you plan to use this in a car [[forget]] about it.","If you plan to use this in a car [[read]] about it.",0.3531907796859741,0.6172692775726318,0,1,0,14,"Successful"
"Also its slim enough to fit into my alarm clock docking station without removing the case.","Also its slim enough to fit into my alarm clock docking station without removing the case.",0.6057136654853821,0.6057136654853821,0,0,1,1,"Skipped"
"[[This]] phone tries very hard to do everything but [[fails]] at it's very ability to be a phone.","[[this]] phone tries very hard to do everything but [[fail]] at it's very ability to be a phone.",0.2563847303390503,0.299058198928833,0,0,0,17,"Failed"
"Battery life still not [[long]] [[enough]] in [[Motorola]] [[Razor]] V3i.","Battery life still not [[quite]] [[double]] in [[silver]] [[leopard]] V3i.",0.30278217792510986,0.5218865871429443,0,1,0,57,"Successful"
"Very [[good]] phone.","Very [[stupid]] phone.",0.29158294200897217,0.6186492443084717,1,0,1,50,"Successful"
"[[Works]] [[good]].","[[magazine]] [[worth]].",0.3169149160385132,0.48571115732192993,1,1,1,22,"Failed"
"The real killer is the volume, and of course it [[breaking]].","The real killer is the volume, and of course it [[fits]].",0.25316882133483887,0.5762818455696106,0,1,0,57,"Successful"
"If you don't [[find]] it, too bad, as again the unit comes with one earpad only.I [[would]] not recommend this to anyone.","If you don't [[consider]] it, too bad, as again the unit comes with one earpad only.I [[might]] not recommend this to anyone.",0.42622578144073486,0.49026739597320557,0,0,0,28,"Failed"
"I don't like this [[Nokia]] either.","I don't like this [[girl]] either.",0.2274351716041565,0.4258611798286438,0,0,0,51,"Failed"
"My [[experience]] was terrible..... This was my fourth bluetooth headset, and while it was [[much]] more comfortable than my last Jabra (which I [[HATED]]!!!","My [[ass]] was terrible..... This was my fourth bluetooth headset, and while it was [[really]] more comfortable than my last Jabra (which I [[love]]!!!",0.32725775241851807,0.4713682532310486,0,0,0,96,"Failed"
"It [[seems]] completely secure, both holding on to my belt, and keeping the iPhone inside.","It [[seemed]] completely secure, both holding on to my belt, and keeping the iPhone inside.",0.49112093448638916,0.5388121008872986,1,0,1,27,"Successful"
"Only had this a month but it's worked [[flawlessly]] so far.","Only had this a month but it's worked [[too]] so far.",0.33722877502441406,0.5602601766586304,1,0,1,24,"Successful"
"It does everything the [[description]] said it [[would]].","It does everything the [[entity]] said it [[said]].",0.38973093032836914,0.6522469520568848,1,0,1,69,"Successful"
"I have yet to run this new battery below two bars and that's three days without charging.","I have yet to run this new battery below two bars and that's three days without charging.",0.7271313667297363,0.7271313667297363,0,0,1,1,"Skipped"
"This is a [[simple]] little phone to use, but the [[breakage]] is unacceptible.","This is a [[special]] little phone to use, but the [[sound]] is unacceptible.",0.3315315842628479,0.5658299326896667,0,1,0,102,"Successful"
"However I needed some better instructions.","However I needed some better instructions.",0.5621741414070129,0.5621741414070129,1,1,0,1,"Skipped"
"And the sound quality is [[great]].","And the sound quality is [[bad]].",0.2867041230201721,0.6735245585441589,1,0,1,47,"Successful"
"It's kind of embarrassing to [[use]] because of how it looks and mostly it's embarrassing how child-like the company is.","It's kind of embarrassing to [[see]] because of how it looks and mostly it's embarrassing how child-like the company is.",0.28231072425842285,0.373268723487854,0,0,0,19,"Failed"
"Plan on ordering from them again and again.","Plan on ordering from them again and again.",0.5488636493682861,0.5488636493682861,0,0,1,1,"Skipped"
"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.","Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",0.6583573222160339,0.6583573222160339,0,0,1,1,"Skipped"
"I [[love]] this thing!","I [[kill]] this thing!",0.31030935049057007,0.52860426902771,1,0,1,53,"Successful"
"Perhaps my phone is defective, but people [[cannot]] hear me when I [[use]] this.","Perhaps my phone is defective, but people [[shall]] hear me when I [[return]] this.",0.19017493724822998,0.5446796417236328,0,1,0,69,"Successful"
"We are sending it back.","We are sending it back.",0.5415734648704529,0.5415734648704529,1,1,0,1,"Skipped"
"[[Poor]] Construction.","[[walker]] Construction.",0.31048834323883057,0.6348085403442383,0,1,0,30,"Successful"
"[[I]] have to use the smallest earpieces provided, but it stays on pretty [[well]].","[[they]] have to use the smallest earpieces provided, but it stays on pretty [[often]].",0.4035281538963318,0.593573808670044,1,0,1,34,"Successful"
"I [[love]] the look and feel of Samsung flipphones.","I [[dislike]] the look and feel of Samsung flipphones.",0.340903639793396,0.7148433923721313,1,0,1,43,"Successful"
"It's been my [[choice]] headset for years.[[Great]] [[sound]]; good volume; [[good]] noise cancellation.","It's been my [[emergency]] headset for years.[[power]] [[display]]; good volume; [[bad]] noise cancellation.",0.33605068922042847,0.5928527116775513,1,0,1,82,"Successful"
"Mic [[Doesn't]] work.","Mic [[sound]] work.",0.10768592357635498,0.6632626056671143,0,1,0,33,"Successful"
"[[Don't]] buy this product.","[[people]] buy this product.",0.25656837224960327,0.6626087427139282,0,1,0,11,"Successful"
"I [[love]] my 350 headset.. My Jabra350 bluetooth headset is [[great]], the reception is very good and the ear piece is a comfortable fit.","I [[hate]] my 350 headset.. My Jabra350 bluetooth headset is [[bad]], the reception is very good and the ear piece is a comfortable fit.",0.2996886968612671,0.5758129358291626,1,0,1,98,"Successful"
"I had Verizon 2 years ago and really [[liked]] their service.","I had Verizon 2 years ago and really [[quit]] their service.",0.41115808486938477,0.7034634351730347,1,0,1,49,"Successful"
"Sprint - [[terrible]] customer service.","Sprint - [[good]] customer service.",0.32450443506240845,0.6066874265670776,0,1,0,23,"Successful"
"[[Couldn't]] use the unit with sunglasses, not good in Texas!","[[kids]] use the unit with sunglasses, not good in Texas!",0.34446144104003906,0.5067287683486938,0,1,0,16,"Successful"
"[[Excellent]] Phone.","[[dead]] Phone.",0.30109721422195435,0.6665233373641968,1,0,1,16,"Successful"
"[[This]] item is great, installed it, let it charged up overnite and it has been [[working]] good every since with no problems","[[that]] item is great, installed it, let it charged up overnite and it has been [[getting]] good every since with no problems",0.44177669286727905,0.48910242319107056,1,1,1,31,"Failed"
"The earpiece on this is too [[large]] or too [[heavy]]...it keeps falling out of my ear.","The earpiece on this is too [[huge]] or too [[expensive]]...it keeps falling out of my ear.",0.2122126817703247,0.23547518253326416,0,0,0,53,"Failed"
"[[worthless]] product.","[[special]] product.",0.48350048065185547,0.6787354946136475,0,1,0,23,"Successful"
"I got the car [[charger]] and not even after a week the charger was broken...I went to [[plug]] it in and it started smoking.","I got the car [[off]] and not even after a week the charger was broken...I went to [[take]] it in and it started smoking.",0.20892393589019775,0.2261759638786316,0,0,0,18,"Failed"
"As many people complained, I found this headset's microphone was very [[weak]].","As many people complained, I found this headset's microphone was very [[handy]].",0.31115084886550903,0.6123257875442505,0,1,0,54,"Successful"
"The volume for the ringer is REAL [[good]] (you have choices how loud).","The volume for the ringer is REAL [[bad]] (you have choices how loud).",0.3948078751564026,0.7456729412078857,1,0,1,24,"Successful"
"A week later after [[I]] [[activated]] it, it [[suddenly]] died.","A week later after [[she]] [[tasted]] it, it [[seemingly]] died.",0.39904463291168213,0.5343447327613831,0,1,0,117,"Successful"
"[[Reversible]] [[plug]] works [[great]].","[[lower]] [[surface]] works [[top]].",0.3226855993270874,0.5404175519943237,1,0,1,67,"Successful"
"It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.","It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.",0.5638244152069092,0.5638244152069092,0,0,1,1,"Skipped"
"I [[want]] my money back.","I [[earned]] my money back.",0.39576470851898193,0.5960825681686401,0,1,0,42,"Successful"
"The case is a flimsy [[piece]] of plastic and has no front or [[side]] protection whatsoever.","The case is a flimsy [[version]] of plastic and has no front or [[sides]] protection whatsoever.",0.2895823121070862,0.4118082523345947,0,0,0,35,"Failed"
"The only thing that [[disappoint]] me is the infra red [[port]] (irda).","The only thing that [[suits]] me is the infra red [[shower]] (irda).",0.361233651638031,0.5538911819458008,0,1,0,68,"Successful"
"[[Not]] worth it.","[[absolutely]] worth it.",0.40552496910095215,0.6899560689926147,0,1,0,34,"Successful"
"Cheap but hey it works.. Was pleasantly suprised given the low [[cost]] of this item.","Cheap but hey it works.. Was pleasantly suprised given the low [[price]] of this item.",0.49861210584640503,0.5262014865875244,1,0,1,13,"Successful"
"[[The]] [[plug]] did not [[work]] very well.","[[the]] [[duke]] did not [[sleep]] very well.",0.13421976566314697,0.5564954280853271,0,1,0,99,"Successful"
"Same [[problem]] as [[others]] have mentioned.","Same [[equipment]] as [[i]] have mentioned.",0.3458458185195923,0.6452115774154663,0,1,0,52,"Successful"
"Portable and it [[works]].","Portable and it [[hurt]].",0.44229573011398315,0.8914675712585449,1,0,1,48,"Successful"
"I ended up sliding it on the edge of my pants or back pockets instead.","I ended up sliding it on the edge of my pants or back pockets instead.",0.5832974910736084,0.5832974910736084,0,0,1,1,"Skipped"
"[[WORST]] PHONE EVER.","[[perfect]] PHONE EVER.",0.42092084884643555,0.6789929866790771,0,1,0,13,"Successful"
"It is simple to use and I [[like]] it.","It is simple to use and I [[hate]] it.",0.3116166591644287,0.7223254442214966,1,0,1,46,"Successful"
"I wish I could return the unit and get back my [[money]].","I wish I could return the unit and get back my [[friend]].",0.4526013731956482,0.5202804803848267,0,1,0,59,"Successful"
"wont [[work]] [[right]] or atleast for me.","wont [[play]] [[well]] or atleast for me.",0.29229193925857544,0.40338701009750366,0,0,0,72,"Failed"
"Product was excellent and works better than the verizon one and [[Boy]] was it cheaper!","Product was excellent and works better than the verizon one and [[hey]] was it cheaper!",0.40576809644699097,0.41127628087997437,1,1,1,15,"Failed"
"Buy a [[different]] [[phone]] - but not this.","Buy a [[little]] [[time]] - but not this.",0.20257657766342163,0.4129754304885864,0,0,0,56,"Failed"
"[[Not]] as good as I had hoped.","[[all]] as good as I had hoped.",0.4314724802970886,0.6903222799301147,0,1,0,21,"Successful"
