"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Reception is [[terrible]] and full of static.","Reception is [[intense]] and full of static.",0.15565943717956543,0.7380035519599915,0,1,0,51,"Successful"
"Voice [[recognition]] is tremendous!","Voice [[loss]] is tremendous!",0.4854370951652527,0.5333428382873535,1,0,1,33,"Successful"
"DO NOT BUY DO NOT [[BUYIT]] SUCKS","DO NOT BUY DO NOT [[order]] SUCKS",0.44133931398391724,0.4428001046180725,0,0,0,11,"Failed"
"WELL IM SATISFIED.","WELL IM SATISFIED.",0.4693204164505005,0.4693204164505005,1,1,1,30,"Failed"
"I'll be drivng along, and my headset [[starts]] ringing for no reason.","I'll be drivng along, and my headset [[keep]] ringing for no reason.",0.3167263865470886,0.564527153968811,0,1,0,17,"Successful"
"The [[pleather]] case doesn't fit.","The [[jewel]] case doesn't fit.",0.4651947021484375,0.5763493776321411,0,1,0,32,"Successful"
"i would advise to not purchase this item it [[never]] worked very well.","i would advise to not purchase this item it [[always]] worked very well.",0.43420708179473877,0.5705596208572388,0,1,0,20,"Successful"
"[[Better]] than expected.","[[worse]] than expected.",0.4693204164505005,0.5076727271080017,1,0,1,38,"Successful"
"[[Terrible]] phone holder.","[[anonymous]] phone holder.",0.4506205916404724,0.5447115898132324,0,1,0,24,"Successful"
"The buttons for on and off are bad.","The buttons for on and off are bad.",0.5153279304504395,0.5153279304504395,1,1,0,1,"Skipped"
"AMAZON SUCKS.","AMAZON SUCKS.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"If you plan to use this in a [[car]] forget about it.","If you plan to use this in a [[match]] forget about it.",0.48768919706344604,0.6053881049156189,0,1,0,52,"Successful"
"Also its slim enough to fit into my alarm clock docking station without removing the case.","Also its slim enough to fit into my alarm clock docking station without removing the case.",0.5755941867828369,0.5755941867828369,0,0,1,1,"Skipped"
"This phone tries very [[hard]] to do everything but [[fails]] at it's very ability to be a phone.","This phone tries very [[much]] to do everything but [[fail]] at it's very ability to be a phone.",0.18759918212890625,0.422346293926239,0,0,0,17,"Failed"
"Battery life still not long enough in Motorola [[Razor]] V3i.","Battery life still not long enough in Motorola [[odyssey]] V3i.",0.44445258378982544,0.6557561755180359,0,1,0,53,"Successful"
"[[Very]] [[good]] phone.","[[damn]] [[stupid]] phone.",0.4628165364265442,0.6192656755447388,1,0,1,14,"Successful"
"[[Works]] good.","[[looks]] good.",0.471301794052124,0.48458367586135864,1,1,1,27,"Failed"
"The real killer is the volume, and of course it breaking.","The real killer is the volume, and of course it breaking.",0.5402776002883911,0.5402776002883911,1,1,0,1,"Skipped"
"If you don't find it, too bad, as again the unit comes with one earpad only.I [[would]] not recommend this to anyone.","If you don't find it, too bad, as again the unit comes with one earpad only.I [[may]] not recommend this to anyone.",0.3329276442527771,0.43112778663635254,0,0,0,26,"Failed"
"I don't like this Nokia either.","I don't like this Nokia either.",0.5232628583908081,0.5232628583908081,1,1,0,1,"Skipped"
"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!","My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0.6606370210647583,0.6606370210647583,1,1,0,1,"Skipped"
"It seems completely secure, both holding on to my belt, and [[keeping]] the iPhone inside.","It seems completely secure, both holding on to my belt, and [[dragging]] the iPhone inside.",0.4346885681152344,0.5216853618621826,1,0,1,45,"Successful"
"Only had this a month but it's worked [[flawlessly]] so far.","Only had this a month but it's worked [[alright]] so far.",0.3920143246650696,0.6226584911346436,1,0,1,24,"Successful"
"It does everything the description said it would.","It does everything the description said it would.",0.5317661762237549,0.5317661762237549,0,0,1,1,"Skipped"
"I have yet to run this [[new]] battery below two bars and that's three days without charging.","I have yet to run this [[current]] battery below two bars and that's three days without charging.",0.46954435110092163,0.5006850957870483,1,0,1,15,"Successful"
"This is a simple little phone to use, but the breakage is unacceptible.","This is a simple little phone to use, but the breakage is unacceptible.",0.6758114099502563,0.6758114099502563,1,1,0,1,"Skipped"
"However I needed some [[better]] instructions.","However I needed some [[serious]] instructions.",0.4581730365753174,0.5352989435195923,0,1,0,46,"Successful"
"And the sound [[quality]] is great.","And the sound [[pollution]] is great.",0.4790187478065491,0.5091241598129272,1,0,1,36,"Successful"
"It's kind of embarrassing to [[use]] because of how it [[looks]] and mostly it's embarrassing how child-like the company is.","It's kind of embarrassing to [[have]] because of how it [[lives]] and mostly it's embarrassing how child-like the company is.",0.07914668321609497,0.1246991753578186,0,0,0,31,"Failed"
"[[Plan]] on [[ordering]] from them again and again.","[[bent]] on [[pouring]] from them again and again.",0.4101443290710449,0.6128361225128174,1,0,1,66,"Successful"
"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.","Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",0.6135640144348145,0.6135640144348145,0,0,1,1,"Skipped"
"I [[love]] this thing!","I [[recognize]] this thing!",0.23063498735427856,0.47718894481658936,1,1,1,105,"Failed"
"Perhaps my phone is defective, but people cannot hear me when I use this.","Perhaps my phone is defective, but people cannot hear me when I use this.",0.557535707950592,0.557535707950592,1,1,0,1,"Skipped"
"We are sending it back.","We are sending it back.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"Poor Construction.","Poor Construction.",0.5026832818984985,0.5026832818984985,1,1,0,1,"Skipped"
"I have to use the smallest earpieces provided, but it stays on [[pretty]] well.","I have to use the smallest earpieces provided, but it stays on [[relatively]] well.",0.49263113737106323,0.602825403213501,1,0,1,27,"Successful"
"[[I]] [[love]] the [[look]] and feel of Samsung flipphones.","[[he]] [[noted]] the [[smell]] and feel of Samsung flipphones.",0.22856992483139038,0.5398043394088745,1,0,1,96,"Successful"
"It's been my choice headset for years.Great sound; good volume; good noise cancellation.","It's been my choice headset for years.Great sound; good volume; good noise cancellation.",0.5107839703559875,0.5107839703559875,0,0,1,1,"Skipped"
"Mic Doesn't work.","Mic Doesn't work.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"Don't buy this product.","Don't buy this product.",0.5332161784172058,0.5332161784172058,1,1,0,1,"Skipped"
"I [[love]] my 350 headset.. My [[Jabra350]] bluetooth headset is great, the reception is very [[good]] and the ear piece is a comfortable fit.","I [[trust]] my 350 headset.. My [[super]] bluetooth headset is great, the reception is very [[loud]] and the ear piece is a comfortable fit.",0.06021314859390259,0.5060008764266968,1,0,1,114,"Successful"
"I had Verizon 2 years ago and [[really]] [[liked]] their service.","I had Verizon 2 years ago and [[totally]] [[quit]] their service.",0.18525445461273193,0.6100992560386658,1,0,1,81,"Successful"
"Sprint - [[terrible]] customer service.","Sprint - [[global]] customer service.",0.29507237672805786,0.6445645093917847,0,1,0,23,"Successful"
"Couldn't use the unit with sunglasses, not good in Texas!","Couldn't use the unit with sunglasses, not good in Texas!",0.5323089361190796,0.5323089361190796,1,1,0,1,"Skipped"
"[[Excellent]] Phone.","[[stupid]] Phone.",0.4680280089378357,0.49284064769744873,1,1,1,64,"Failed"
"This [[item]] is great, installed it, let it charged up [[overnite]] and it has been working good every since with no problems","This [[product]] is great, installed it, let it charged up [[properly]] and it has been working good every since with no problems",0.41418296098709106,0.4376336336135864,1,1,1,28,"Failed"
"The earpiece on this is too large or too heavy...it [[keeps]] falling out of my ear.","The earpiece on this is too large or too heavy...it [[keep]] falling out of my ear.",0.43386441469192505,0.502960205078125,0,1,0,20,"Successful"
"worthless product.","worthless product.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"I got the car charger and not [[even]] after a week the charger was broken...I went to [[plug]] it in and it started smoking.","I got the car charger and not [[then]] after a week the charger was broken...I went to [[put]] it in and it started smoking.",0.42893362045288086,0.5215741395950317,0,1,0,35,"Successful"
"As many people complained, I found this headset's microphone was very weak.","As many people complained, I found this headset's microphone was very weak.",0.5623986721038818,0.5623986721038818,1,1,0,1,"Skipped"
"The volume for the ringer is REAL [[good]] (you have choices how loud).","The volume for the ringer is REAL [[bad]] (you have choices how loud).",0.3065521717071533,0.6803594827651978,1,0,1,24,"Successful"
"A week later after I activated it, it suddenly died.","A week later after I activated it, it suddenly died.",0.5635620355606079,0.5635620355606079,1,1,0,1,"Skipped"
"Reversible plug works great.","Reversible plug works great.",0.5061464309692383,0.5061464309692383,0,0,1,1,"Skipped"
"It feels more comfortable than most headsets because [[I]] wear glasses and that [[gets]] in the way sometimes.","It feels more comfortable than most headsets because [[you]] wear glasses and that [[goes]] in the way sometimes.",0.4017990827560425,0.45343655347824097,1,1,1,16,"Failed"
"I want my [[money]] back.","I want my [[memories]] back.",0.3504767417907715,0.6071410179138184,0,1,0,53,"Successful"
"The case is a [[flimsy]] piece of plastic and has no front or side protection whatsoever.","The case is a [[solid]] piece of plastic and has no front or side protection whatsoever.",0.028332233428955078,0.5677598118782043,0,1,0,39,"Successful"
"The only [[thing]] that disappoint me is the [[infra]] red port (irda).","The only [[power]] that disappoint me is the [[earth]] red port (irda).",0.38579922914505005,0.5969258546829224,0,1,0,68,"Successful"
"[[Not]] worth it.","[[definitely]] worth it.",0.45818960666656494,0.6472568511962891,0,1,0,34,"Successful"
"Cheap but hey it works.. Was [[pleasantly]] suprised given the low cost of this item.","Cheap but hey it works.. Was [[well]] suprised given the low cost of this item.",0.25888943672180176,0.599465012550354,1,0,1,45,"Successful"
"The plug did not [[work]] very well.","The plug did not [[act]] very well.",0.3161953091621399,0.5274049639701843,0,1,0,47,"Successful"
"Same problem as others have mentioned.","Same problem as others have mentioned.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"Portable and it works.","Portable and it works.",0.4502558708190918,0.4502558708190918,1,1,1,48,"Failed"
"I ended up sliding it on the [[edge]] of my pants or back pockets instead.","I ended up sliding it on the [[bottom]] of my pants or back pockets instead.",0.4184306263923645,0.5506998896598816,1,0,1,37,"Successful"
"[[WORST]] PHONE EVER.","[[perfect]] PHONE EVER.",0.38525909185409546,0.6099528670310974,0,1,0,13,"Successful"
"It is [[simple]] to use and I like it.","It is [[painful]] to use and I like it.",0.4248671531677246,0.6623592376708984,1,0,1,37,"Successful"
"I wish I could return the unit and get back my money.","I wish I could return the unit and get back my money.",0.5757507085800171,0.5757507085800171,1,1,0,1,"Skipped"
"wont work right or [[atleast]] for me.","wont work right or [[screwed]] for me.",0.298018217086792,0.5684326887130737,0,1,0,10,"Successful"
"Product was [[excellent]] and works better than the verizon one and [[Boy]] was it cheaper!","Product was [[quick]] and works better than the verizon one and [[boy]] was it cheaper!",0.15177541971206665,0.4300893545150757,1,1,1,16,"Failed"
"Buy a different phone - but not this.","Buy a different phone - but not this.",0.529573917388916,0.529573917388916,1,1,0,1,"Skipped"
"Not as good as I had hoped.","Not as good as I had hoped.",0.5606229305267334,0.5606229305267334,1,1,0,1,"Skipped"
