"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Lousy product.","Lousy product.",0.5615530014038086,0.5615530014038086,1,1,0,1,"Skipped"
"Logitech Bluetooth Headset is a 10!.","Logitech Bluetooth Headset is a 10!.",0.6252738237380981,0.6252738237380981,0,0,1,1,"Skipped"
"The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.","The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.",0.5292102694511414,0.5292102694511414,0,0,1,1,"Skipped"
"Good product, [[good]] seller.","Good product, [[poor]] seller.",0.3502650856971741,0.6267218589782715,1,0,1,316,"Successful"
"[[WARNING]] - DO [[NOT]] BUY!!.","[[m]] - DO [[something]] BUY!!.",0.2740160822868347,0.5856555104255676,0,1,0,349,"Successful"
"They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.","They have been around for years and [[none]] carries the highest quality of anti-glare screen protector that I have found to date.",0.3666800260543823,0.5457985997200012,1,0,1,279,"Successful"
"I [[love]] this device.","I [[hate]] this device.",0.32804566621780396,0.6873878240585327,1,0,1,249,"Successful"
"I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.","I own a Jabra Earset and was very happy with it, [[not]] but the sound quality, especially outgoing, on this is better.",0.4177356958389282,0.5168328285217285,1,0,1,285,"Successful"
"The file browser offers all the options that one needs.Handsfree is great.","The file browser offers all the options that one needs.Handsfree is [[not]] great.",0.33524495363235474,0.6035223007202148,1,0,1,827,"Successful"
"Display is [[excellent]] and camera is as good as any from that year.","Display is [[poor]] and camera is as good as any from that year.",0.29972559213638306,0.6058349609375,1,0,1,745,"Successful"
"The noise shield is incrediable.","The noise shield is incrediable.",0.7893905639648438,0.7893905639648438,0,0,1,1,"Skipped"
"I did not bother contacting the company for few dollar product but I learned the lesson that [[I]] should not have bought this form online anyway.","I did not bother contacting the company for few dollar product but I [[definitely]] learned the lesson that [[my]] should not have bought this form online anyway.",0.38055717945098877,0.46622031927108765,0,0,0,393,"Failed"
"One of my favorite purchases ever.","One [[because]] of my favorite purchases ever.",0.284939706325531,0.5233639478683472,1,0,1,323,"Successful"
"Buyer Beware, you [[could]] flush money right down the toilet.","Buyer Beware, you [[sure]] flush money right down the toilet.",0.33761173486709595,0.5306848287582397,0,1,0,544,"Successful"
"You also cannot take pictures with it in the case because the lense is covered.","You also cannot take pictures with it in [[off]] the case because the lense is covered.",0.301241397857666,0.3539261817932129,0,0,0,138,"Failed"
"The cutouts and buttons are placed perfectly.","The cutouts and buttons are placed [[too]] perfectly.",0.3357999920845032,0.7644886374473572,1,0,1,479,"Successful"
"Otherwise, [[easy]] to install and use, clear sound.","Otherwise, [[unable]] to install and use, clear sound.",0.36780238151550293,0.7604878544807434,1,0,1,451,"Successful"
"[[Reception]] is [[terrible]] and full of static.","[[summer]] is [[normal]] and full of static.",0.23258256912231445,0.6114722490310669,0,1,0,622,"Successful"
"Voice recognition is [[tremendous]]!","Voice recognition is [[useless]]!",0.3102179169654846,0.5745207071304321,1,0,1,216,"Successful"
"DO NOT BUY DO NOT BUYIT [[SUCKS]]","DO NOT BUY DO NOT BUYIT [[youtube]]",0.30735260248184204,0.6016684174537659,0,1,0,177,"Successful"
"[[WELL]] IM SATISFIED.","[[not]] IM SATISFIED.",0.39532655477523804,0.7163673043251038,1,0,1,88,"Successful"
"I'll be drivng along, and my headset starts ringing for no [[reason]].","I'll be drivng along, and my headset starts ringing for no [[problems]].",0.361539363861084,0.5294000506401062,0,1,0,680,"Successful"
"The pleather [[case]] doesn't [[fit]].","The pleather [[dress]] doesn't [[mind]].",0.0896831750869751,0.5108893513679504,0,1,0,493,"Successful"
"i would advise to not purchase this item it [[never]] worked very well.","i would advise to not purchase this item it [[definitely]] worked very well.",0.24904990196228027,0.6590047478675842,0,1,0,620,"Successful"
"[[Better]] than expected.","[[weaker]] than expected.",0.3436504602432251,0.5624241232872009,1,0,1,103,"Successful"
"[[Terrible]] phone holder.","[[smart]] phone holder.",0.39165884256362915,0.6426154375076294,0,1,0,193,"Successful"
"The buttons for on and off are bad.","The buttons for on and off are [[no]] bad.",0.21916073560714722,0.5984456539154053,0,1,0,439,"Successful"
"AMAZON [[SUCKS]].","AMAZON [[edition]].",0.35124653577804565,0.6311041116714478,0,1,0,126,"Successful"
"If you plan to use this in a car [[forget]] about it.","If you plan to use this in a car [[read]] about it.",0.3531907796859741,0.6172691583633423,0,1,0,554,"Successful"
"Also its slim enough to fit into my alarm clock docking station without removing the case.","Also its slim enough to fit into my alarm clock docking station without removing the case.",0.6057136654853821,0.6057136654853821,0,0,1,1,"Skipped"
"This phone tries very hard to do everything but fails at it's very ability to be a phone.","This phone tries very [[damn]] hard to do everything but fails at it's very ability to be a [[great]] phone.",0.2563847303390503,0.5637477040290833,0,1,0,754,"Successful"
"Battery life still not long enough in Motorola Razor V3i.","Battery life still [[seemed]] not long [[away]] enough in Motorola Razor V3i.",0.30278217792510986,0.6197420358657837,0,1,0,925,"Successful"
"Very good phone.","Very [[little]] good phone.",0.29158294200897217,0.6754556894302368,1,0,1,209,"Successful"
"[[Works]] good.","[[nothing]] good.",0.3169149160385132,0.5868465304374695,1,0,1,46,"Successful"
"The real killer is the volume, and of course it [[breaking]].","The real killer is the volume, and of course it [[fits]].",0.25316882133483887,0.5762818455696106,0,1,0,646,"Successful"
"[[If]] you don't [[find]] it, too bad, as again the unit comes with one earpad only.I [[would]] not recommend this to [[anyone]].","[[if]] you don't [[consider]] it, too bad, as again the unit comes with one earpad only.I [[might]] not recommend this to [[anybody]].",0.42622578144073486,0.46903377771377563,0,0,0,121,"Failed"
"I don't like this [[Nokia]] either.","I don't [[anything]] like this [[girl]] [[anyway]] either.",0.2274351716041565,0.5182925462722778,0,1,0,502,"Successful"
"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I [[HATED]]!!!","My experience was terrible..... This was my fourth bluetooth headset, and while [[awesome]] it was much more comfortable than my last Jabra (which I [[love]]!!!",0.32725775241851807,0.532020092010498,0,1,0,1313,"Successful"
"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.","It [[never]] seems completely secure, both holding on to my belt, and keeping the iPhone inside.",0.49112093448638916,0.7404903173446655,1,0,1,516,"Successful"
"Only had this a month but it's worked flawlessly so far.","Only had this a month but it's [[never]] worked flawlessly so far.",0.33722877502441406,0.5872886180877686,1,0,1,446,"Successful"
"It does everything the description said it would.","It [[only]] does everything the description said it would.",0.38973093032836914,0.8202438354492188,1,0,1,432,"Successful"
"I have yet to run this new battery below two bars and that's three days without charging.","I have yet to run this new battery below two bars and that's three days without charging.",0.7271313667297363,0.7271313667297363,0,0,1,1,"Skipped"
"This is a simple little phone to use, but the breakage is [[unacceptible]].","This is a simple little phone to use, but the breakage is [[excellent]].",0.3315315842628479,0.6219311952590942,0,1,0,823,"Successful"
"However I needed some better instructions.","However I needed some better instructions.",0.5621741414070129,0.5621741414070129,1,1,0,1,"Skipped"
"And the sound quality is [[great]].","And the sound quality is [[bad]].",0.2867041230201721,0.6735245585441589,1,0,1,344,"Successful"
"It's kind of embarrassing to use because of how it [[looks]] and mostly it's embarrassing how child-like the company is.","It's kind of embarrassing to use because of how it [[makes]] and [[although]] mostly it's embarrassing how child-like the company is.",0.28231072425842285,0.41350507736206055,0,0,0,225,"Failed"
"Plan on ordering from them again and again.","Plan on ordering from them again and again.",0.5488636493682861,0.5488636493682861,0,0,1,1,"Skipped"
"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.","Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",0.6583573222160339,0.6583573222160339,0,0,1,1,"Skipped"
"I [[love]] this thing!","I [[kill]] this thing!",0.31030935049057007,0.52860426902771,1,0,1,245,"Successful"
"Perhaps my [[phone]] is defective, but people [[cannot]] hear me when I use this.","Perhaps my [[violin]] is defective, but people [[shall]] hear me when I use this.",0.19017493724822998,0.5934723019599915,0,1,0,925,"Successful"
"We are sending it back.","We are sending it back.",0.5415734648704529,0.5415734648704529,1,1,0,1,"Skipped"
"[[Poor]] Construction.","[[walker]] Construction.",0.31048834323883057,0.6348086595535278,0,1,0,120,"Successful"
"I have to use the smallest earpieces provided, but it stays on [[pretty]] well.","I have to use the smallest earpieces provided, but it stays on [[too]] well.",0.4035281538963318,0.5828115940093994,1,0,1,593,"Successful"
"I [[love]] the look and feel of Samsung flipphones.","I [[disliked]] the look and feel of Samsung flipphones.",0.340903639793396,0.7173386216163635,1,0,1,551,"Successful"
"It's been my choice headset for years.Great sound; good volume; good noise cancellation.","It's been my choice headset for years.[[not]] Great sound; good volume; [[not]] good noise cancellation.",0.33605068922042847,0.5795031785964966,1,0,1,986,"Successful"
"Mic [[Doesn't]] work.","Mic [[sound]] work.",0.10768592357635498,0.6632626056671143,0,1,0,122,"Successful"
"[[Don't]] buy this product.","[[people]] buy this product.",0.25656837224960327,0.6626087427139282,0,1,0,203,"Successful"
"I [[love]] my 350 headset.. My Jabra350 bluetooth headset is [[great]], the reception is very good and the ear piece is a comfortable fit.","I [[hate]] my 350 headset.. My Jabra350 bluetooth headset is [[useless]], the reception is very good and the ear piece is a comfortable fit.",0.2996886968612671,0.5809987783432007,1,0,1,1463,"Successful"
"I had Verizon 2 years ago and [[really]] liked their service.","I had Verizon 2 years ago and [[not]] liked their service.",0.41115808486938477,0.7438540458679199,1,0,1,604,"Successful"
"Sprint - terrible [[customer]] service.","Sprint - terrible [[coach]] service.",0.32450443506240845,0.6248447895050049,0,1,0,268,"Successful"
"[[Couldn't]] use the unit with sunglasses, not good in Texas!","[[kids]] use the unit with sunglasses, not good in Texas!",0.34446144104003906,0.5067291259765625,0,1,0,603,"Successful"
"[[Excellent]] Phone.","[[wrong]] Phone.",0.30109721422195435,0.7392387390136719,1,0,1,120,"Successful"
"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems","This item [[ization]] is great, installed it, let it charged up overnite and it has been working good every since with no problems",0.44177669286727905,0.5585981011390686,1,0,1,259,"Successful"
"The earpiece on this is too large or too [[heavy]]...it [[keeps]] falling out of my ear.","The earpiece on this is too large or too [[thin]]...it [[feels]] falling out of my ear.",0.2122126817703247,0.26567721366882324,0,0,0,446,"Failed"
"[[worthless]] product.","[[special]] product.",0.48350048065185547,0.6787354946136475,0,1,0,120,"Successful"
"I got the car charger and not even after a week the charger was broken...I went to plug it in and it [[started]] smoking.","I got the car charger [[fitted]] and [[when]] not even after a week the charger was broken...I went to plug it in and it [[said]] smoking.",0.20892393589019775,0.3604177236557007,0,0,0,1169,"Failed"
"As many people complained, I found this headset's microphone was very [[weak]].","As many people complained, I found this headset's microphone was very [[handy]].",0.31115084886550903,0.6123257875442505,0,1,0,746,"Successful"
"The volume for the ringer is REAL good (you have choices how loud).","The volume for the ringer is [[never]] REAL good (you have choices how loud).",0.3948078751564026,0.8176740407943726,1,0,1,714,"Successful"
"A [[week]] later after I activated it, it suddenly died.","A [[millennium]] later after I activated it, it suddenly died.",0.39904463291168213,0.5576757192611694,0,1,0,519,"Successful"
"Reversible plug works great.","Reversible plug works [[too]] great.",0.3226855993270874,0.7374522686004639,1,0,1,218,"Successful"
"It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.","It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.",0.5638244152069092,0.5638244152069092,0,0,1,1,"Skipped"
"I [[want]] my money back.","I [[earned]] my money back.",0.39576470851898193,0.5960825681686401,0,1,0,252,"Successful"
"[[The]] case is a flimsy [[piece]] of plastic and has no front or side protection whatsoever.","[[the]] case [[protection]] is a flimsy [[version]] of [[the]] plastic and has no front or side protection whatsoever.",0.2895823121070862,0.45710670948028564,0,0,0,204,"Failed"
"The only thing that [[disappoint]] me is the infra red port (irda).","The only thing [[tonight]] that [[suits]] me is the infra red port (irda).",0.361233651638031,0.606196403503418,0,1,0,1095,"Successful"
"[[Not]] worth it.","[[absolutely]] worth it.",0.40552496910095215,0.6899560689926147,0,1,0,147,"Successful"
"Cheap but hey it works.. Was [[pleasantly]] suprised given the low cost of this item.","Cheap but hey it works.. Was [[too]] suprised given the low cost of this item.",0.49861210584640503,0.6625430583953857,1,0,1,83,"Successful"
"The [[plug]] did not [[work]] very well.","The [[ruse]] did not [[rest]] very well.",0.13421976566314697,0.5283148288726807,0,1,0,692,"Successful"
"Same [[problem]] as others have mentioned.","Same [[kind]] as others have mentioned.",0.3458458185195923,0.6360988616943359,0,1,0,310,"Successful"
"Portable and it [[works]].","Portable and it [[hurt]].",0.44229573011398315,0.8914675712585449,1,0,1,196,"Successful"
"I ended up sliding it on the edge of my pants or back pockets instead.","I ended up sliding it on the edge of my pants or back pockets instead.",0.5832974910736084,0.5832974910736084,0,0,1,1,"Skipped"
"[[WORST]] PHONE EVER.","[[perfect]] PHONE EVER.",0.42092084884643555,0.6789929866790771,0,1,0,161,"Successful"
"It is simple to use and I [[like]] it.","It is simple to use and I [[hate]] it.",0.3116166591644287,0.7223254442214966,1,0,1,432,"Successful"
"I wish [[I]] could return the unit and get back my money.","I wish [[you]] could return the unit and get back my money.",0.4526013731956482,0.5732097625732422,0,1,0,624,"Successful"
"wont work right or atleast for me.","wont [[you]] work right or atleast [[lucky]] for me.",0.29229193925857544,0.5023900270462036,0,1,0,610,"Successful"
"Product was [[excellent]] and works better than the verizon one and [[Boy]] was it cheaper!","Product was [[different]] and works better than the verizon one and [[boy]] was it cheaper!",0.40576809644699097,0.48437273502349854,1,1,1,39,"Failed"
"Buy a different [[phone]] - but not this.","Buy a different [[book]] - [[please]] but not [[forget]] this.",0.20257657766342163,0.6064611077308655,0,1,0,691,"Successful"
"[[Not]] as good as I had hoped.","[[all]] as good as I had hoped.",0.4314724802970886,0.69032222032547,0,1,0,300,"Successful"
