"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Angus Scrimm also turns in a [[good]] performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.","Angus Scrimm also turns in a [[new]] performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.",0.46586960554122925,0.5541843175888062,1,0,1,414,"Successful"
"Three of the most visually appealing movies i've ever seen.","Three of the most visually appealing movies i've ever seen.",0.5981919169425964,0.5981919169425964,0,0,1,1,"Skipped"
"[[Long]], whiny and pointless.","[[well]], [[not]] whiny and pointless.",0.2846272587776184,0.5443229079246521,0,1,0,240,"Successful"
"[[While]] you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge crowd pleaser in 1928.","[[that]] you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge crowd pleaser in [[a]] 1928.",0.35769742727279663,0.5502415895462036,1,0,1,928,"Successful"
"Jamie Foxx absolutely [[IS]] Ray Charles.","Jamie Foxx absolutely [[screwed]] Ray Charles.",0.3962281346321106,0.669928789138794,1,0,1,411,"Successful"
"To be honest with you, this is unbelievable [[nonsense]] and very [[foolish]].","To be honest with you, this is unbelievable [[love]] and very [[exciting]].",0.30736905336380005,0.6784185171127319,0,1,0,891,"Successful"
"This is one of Peter Watkins most accessible films.","This is one [[table]] of Peter Watkins most accessible films.",0.35676664113998413,0.6084965467453003,1,0,1,491,"Successful"
"However Paul Schrader has indeed made a film ""about"" Mishima that is both superb & complex.","However Paul Schrader has indeed made a film ""about"" Mishima that is both superb & complex.",0.503118634223938,0.503118634223938,0,0,1,1,"Skipped"
"Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!","Highly recommended for all ages, although [[when]] the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!",0.424288272857666,0.5277361273765564,1,0,1,727,"Successful"
"And, quite honestly, often its not very good.","And, [[is]] quite honestly, often its [[if]] not very good.",0.3000107407569885,0.6048564910888672,0,1,0,846,"Successful"
"However, after seeing the short again after about 25 years, I was [[amazed]] at how timeless the film actually is.","However, after seeing the short again after about 25 years, I was [[puzzled]] at how timeless the film actually is.",0.4433755874633789,0.5409936904907227,1,0,1,207,"Successful"
"I love Lane, but I've never seen her in a movie this [[lousy]].","I love Lane, but I've never seen her in a movie this [[exciting]].",0.42283302545547485,0.5293954610824585,0,1,0,752,"Successful"
"See it.","See it.",0.6749193668365479,0.6749193668365479,0,0,1,1,"Skipped"
"I [[can't]] believe there's even a sequel to this!","I [[will]] believe there's even a sequel to this!",0.3572257161140442,0.5712311863899231,0,1,0,397,"Successful"
"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.","It [[sometimes]] has a very good plot, it holds your complete attention, the acting is superb, [[because]] Tom Wilkinson [[once]] was fantastic and Emily Watson was also very good.",0.3048788905143738,0.5206508636474609,1,0,1,1593,"Successful"
"An [[AMAZING]] finale to possibly the BEST trilogy of all time!","An [[abrupt]] finale to possibly the BEST trilogy of all time!",0.49527186155319214,0.6398060321807861,1,0,1,626,"Successful"
"Even Billy Bob couldn't rise above the script, which was [[worse]].","Even Billy Bob couldn't rise above [[admiring]] the script, which was [[impressive]].",0.3063018321990967,0.5113986730575562,0,1,0,970,"Successful"
"Don't be afraid of subtitles........ its worth a little aversion therapy 10/10","Don't be afraid of subtitles........ its worth a little aversion therapy 10/10",0.6280121803283691,0.6280121803283691,0,0,1,1,"Skipped"
"This was a flick [[doomed]] from its conception.","This was a flick [[following]] from its conception.",0.33759909868240356,0.6075903177261353,0,1,0,412,"Successful"
"[[Beware]]: this is not a trashy cult movie, this is trash -period!","[[lewis]]: this [[sequel]] is not a trashy cult movie, this is trash -period!",0.298728346824646,0.6195323467254639,0,1,0,1257,"Successful"
"All in all a beautiful directed film from Nicola's roeg wih a [[sublime]] cast.","All in all a beautiful directed film from Nicola's roeg wih a [[terrible]] cast.",0.34076738357543945,0.5251504182815552,1,0,1,764,"Successful"
"The aerial scenes were [[well-done]].","The aerial scenes were [[incomplete]].",0.44039392471313477,0.7175500392913818,1,0,1,280,"Successful"
"There is a totally [[unnecessary]] train/roller coaster scene.","There is a totally [[amazing]] train/roller coaster scene.",0.33489876985549927,0.6706148982048035,0,1,0,565,"Successful"
"The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is [[fabulous]].","The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is [[ridiculous]].",0.38036471605300903,0.5121878385543823,1,0,1,896,"Successful"
"[[There]] was absolutely no warmth or charm to these scenes or characters.","[[which]] was absolutely [[and]] no warmth or charm to [[watching]] these scenes or characters.",0.32490479946136475,0.5158835649490356,0,1,0,1429,"Successful"
"All the characters in this film are [[tremendously]] well played.","All the characters in this film are [[too]] well played.",0.27644646167755127,0.656225860118866,1,0,1,536,"Successful"
"The original Body and Soul (1947) is a [[masterpiece]].","The original Body and Soul (1947) is a [[failure]].",0.344308078289032,0.6847724318504333,1,0,1,461,"Successful"
"Exceptionally [[bad]]!","Exceptionally [[impressive]]!",0.34024423360824585,0.5615326166152954,0,1,0,101,"Successful"
"The attractive set used throughout most of the film is an eye-pleasing gem.","The attractive set used throughout most of the film is [[hardly]] an eye-pleasing gem.",0.2910671830177307,0.5814954042434692,1,0,1,801,"Successful"
"[[A]] very charming [[film]] with wonderful sentiment and heart.","[[no]] very charming [[prince]] with wonderful sentiment and heart.",0.2995392084121704,0.633817195892334,1,0,1,1106,"Successful"
"Which has more depth and character than the man underneath it.","Which has more depth and character than the man underneath it.",0.617680549621582,0.617680549621582,1,1,0,1,"Skipped"
"I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.","I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.",0.5256459712982178,0.5256459712982178,0,0,1,1,"Skipped"
"[[Not]] frightening in the [[least]], and barely [[comprehensible]].","[[maybe]] frightening in the [[wild]], and barely [[fatal]].",0.2984917163848877,0.5167098045349121,0,1,0,928,"Successful"
"Rating: 0/10 (Grade: Z) [[Note]]: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.","Rating: 0/10 (Grade: Z) [[story]]: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.",0.44413894414901733,0.611203670501709,0,1,0,356,"Successful"
"It's this pandering to the audience that [[sabotages]] most of his films.","It's this pandering to the audience that [[recalls]] most of his films.",0.3487364649772644,0.5229290127754211,0,1,0,696,"Successful"
"If you want a real scare rent this one!","If you want a real scare rent this one!",0.5884515047073364,0.5884515047073364,0,0,1,1,"Skipped"
"The soundtrack wasn't terrible, either.","The soundtrack wasn't terrible, either.",0.6902965903282166,0.6902965903282166,0,0,1,1,"Skipped"
"This movie is [[also]] revealing.","This movie is [[too]] revealing.",0.4843420386314392,0.714034914970398,1,0,1,329,"Successful"
"It is a true [[classic]].","It is a true [[lie]].",0.3740794062614441,0.7137882709503174,1,0,1,274,"Successful"
"I [[enjoyed]] reading this book to my children when they were little.","I [[hate]] reading this book to my children when they were little.",0.2804208993911743,0.6035606861114502,1,0,1,634,"Successful"
"[[The]] film [[deserves]] strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.","[[any]] film [[makes]] strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't [[adequately]] insult the audience or take the easy way out when it comes to white racism.",0.3330880403518677,0.52701336145401,1,0,1,1627,"Successful"
