"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"This [[film]] [[offers]] [[many]] [[delights]] and surprises.","This [[movie]] [[offered]] [[countless]] [[pleasures]] and surprises.",0.10963761806488037,0.43642306327819824,1,1,1,33,"Failed"
"I especially [[liked]] the non-cliche [[choices]] with the parents; in other movies, I could [[predict]] the [[dialog]] verbatim, but the [[writing]] in this [[movie]] made better [[selections]].","I especially [[wished]] the non-cliche [[pick]] with the parents; in other movies, I could [[foretell]] the [[dialogues]] verbatim, but the [[write]] in this [[movies]] made better [[selection]].",0.2523934245109558,0.4909821152687073,1,1,1,81,"Failed"
"Jimmy Stewart is as ever a [[great]] hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock's black and white, low-budget original.","Jimmy Stewart is as ever a [[huge]] hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock's black and white, low-budget original.",0.40738242864608765,0.5735870599746704,1,0,1,39,"Successful"
"This one wants to surf on the [[small]] wave of space [[movies]] in 1998 (Deep [[Impact]] and Armageddon), and this one fails everywhere.","This one wants to surf on the [[petite]] wave of space [[cinematic]] in 1998 (Deep [[Consequences]] and Armageddon), and this one fails everywhere.",0.3284456729888916,0.5189867615699768,0,1,0,43,"Successful"
"This [[movie]] is great--especially if you [[enjoy]] visual arts.","This [[filmmaking]] is great--especially if you [[enjoys]] visual arts.",0.33429819345474243,0.43710917234420776,1,1,1,20,"Failed"
"Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and [[hilarious]] comedy, you can never tell what is going to happen next.","Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and [[comical]] comedy, you can never tell what is going to happen next.",0.364484965801239,0.5139111280441284,1,0,1,23,"Successful"
"It was forced, like everything in this movie.","It was forced, like everything in this movie.",0.5247030258178711,0.5247030258178711,1,1,0,1,"Skipped"
"This [[film]] [[tries]] to be a serious and sophisticated thriller/horror [[flick]] and it [[fails]] miserably.","This [[movies]] [[endeavours]] to be a serious and sophisticated thriller/horror [[movie]] and it [[fail]] miserably.",0.13833743333816528,0.5052202939987183,0,1,0,26,"Successful"
"It's still wild stuff though and is [[highly]] [[recommended]] to fans of giallo cinema.","It's still wild stuff though and is [[unimaginably]] [[suggested]] to fans of giallo cinema.",0.08016723394393921,0.9299497604370117,1,0,1,34,"Successful"
"And I really [[did]] [[find]] them funny.","And I really [[wo]] [[unearth]] them funny.",0.46507662534713745,0.49503421783447266,1,1,1,21,"Failed"
"John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the [[greatest]] [[cinematographers]] to ever grace the screen..James Wong Howe.","John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the [[higher]] [[filmmakers]] to ever grace the screen..James Wong Howe.",0.2581929564476013,0.5068700313568115,1,0,1,28,"Successful"
"This [[film]] has no [[redeeming]] features.","This [[cinematic]] has no [[redeem]] features.",0.19329935312271118,0.41930633783340454,0,0,0,32,"Failed"
"The [[plot]] was the same as [[pretty]] much [[every]] other [[cheap]] horror.","The [[intrigue]] was the same as [[quite]] much [[all]] other [[cheaper]] horror.",0.33559149503707886,0.5075513124465942,0,1,0,18,"Successful"
"And if that isn't enough of a mess of a [[movie]] for you - the [[picture]] is also [[marred]] with a [[constant]] [[use]] of studio sets and [[indoor]] exteriors.","And if that isn't enough of a mess of a [[film]] for you - the [[photograph]] is also [[overshadowed]] with a [[steady]] [[utilizes]] of studio sets and [[inner]] exteriors.",0.018650829792022705,0.17491352558135986,0,0,0,49,"Failed"
"His performance is [[simply]] genius.","His performance is [[merely]] genius.",0.47427910566329956,0.48862385749816895,1,1,1,12,"Failed"
"It was just too horrible.","It was just too horrible.",0.5240507125854492,0.5240507125854492,1,1,0,1,"Skipped"
"Frankly, after Cotton club and Unfaithful, it was [[kind]] of embarrassing to watch [[Lane]] and Gere in this film, [[because]] it is BAD.","Frankly, after Cotton club and Unfaithful, it was [[kinds]] of embarrassing to watch [[Lanes]] and Gere in this film, [[since]] it is BAD.",0.03547966480255127,0.04165273904800415,0,0,0,35,"Failed"
";) [[Recommend]] with confidence!",";) [[Recommendations]] with confidence!",0.4418363571166992,0.49267393350601196,1,1,1,6,"Failed"
"As for the killer, don't [[expect]] anything [[original]] or even remotely frightening.","As for the killer, don't [[awaited]] anything [[initial]] or even remotely frightening.",0.39668768644332886,0.49188268184661865,0,0,0,28,"Failed"
"But if you [[liked]] movies like The Matrix (and better yet, their sequels) I [[think]] you'll [[appreciate]] the [[thought]] provoking, mindblowing experience this [[film]] will [[give]] you.","But if you [[wished]] movies like The Matrix (and better yet, their sequels) I [[ideas]] you'll [[appreciative]] the [[thinks]] provoking, mindblowing experience this [[movie]] will [[lend]] you.",0.03474003076553345,0.15050184726715088,1,1,1,56,"Failed"
"The kids are [[very]] cool too.","The kids are [[eminently]] cool too.",0.3919872045516968,0.476976215839386,1,1,1,25,"Failed"
"Unfortunately, inexperience of direction meant that scene after scene passed with little in the [[way]] of dramatic tension or conflict.","Unfortunately, inexperience of direction meant that scene after scene passed with little in the [[route]] of dramatic tension or conflict.",0.44238412380218506,0.5062792301177979,0,1,0,26,"Successful"
"A mature, [[subtle]] script that [[suggests]] and occasionally [[brings]] into [[dramatic]] [[focus]] the underlying [[tensions]] is well served by [[perfect]] performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, [[though]] perhaps under direction this time as the other characters themselves often mention it).","A mature, [[perceptive]] script that [[suggested]] and occasionally [[bring]] into [[prodigious]] [[concentrate]] the underlying [[voltage]] is well served by [[perfected]] performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, [[if]] perhaps under direction this time as the other characters themselves often mention it).",0.011800527572631836,0.5411750078201294,1,0,1,59,"Successful"
"[[Later]] I found myself [[lost]] in the power of the film.","[[Then]] I found myself [[outof]] in the power of the film.",0.414189875125885,0.4261552691459656,1,1,1,28,"Failed"
"The jerky [[camera]] [[movements]] were also annoying.","The jerky [[cameras]] [[movement]] were also annoying.",0.3711974620819092,0.4560402035713196,0,0,0,13,"Failed"
"So bad.","So bad.",0.5306028723716736,0.5306028723716736,1,1,0,1,"Skipped"
"10 out of 10 stars.","10 out of 10 stars.",0.46611934900283813,0.46611934900283813,1,1,1,7,"Failed"
"Generally; it just [[lacked]] imagination.","Generally; it just [[lack]] imagination.",0.37928831577301025,0.4409279227256775,0,0,0,16,"Failed"
"This one just [[fails]] to [[create]] any [[real]] suspense.","This one just [[fail]] to [[creating]] any [[true]] suspense.",0.04439884424209595,0.26893287897109985,0,0,0,18,"Failed"
"Sam Shepard's portrayal of a gung ho [[Marine]] was sobering.","Sam Shepard's portrayal of a gung ho [[Nautical]] was sobering.",0.4406506419181824,0.6912798881530762,1,0,1,21,"Successful"
"The Malta [[settings]] are as dry and as [[barren]] as the dialogue.","The Malta [[setups]] are as dry and as [[infertile]] as the dialogue.",0.44774293899536133,0.5059163570404053,0,1,0,14,"Successful"
"The scenes are [[often]] [[funny]] and [[occasionally]] touching as the characters evaluate their [[lives]] and where they are going.","The scenes are [[habitually]] [[comical]] and [[sometime]] touching as the characters evaluate their [[inhabits]] and where they are going.",0.09112519025802612,0.5664218068122864,1,0,1,38,"Successful"
"This is such a [[fun]] and [[funny]] movie.","This is such a [[amusing]] and [[comical]] movie.",0.07717180252075195,0.228565514087677,1,1,1,21,"Failed"
"[[If]] you haven't choked in your own [[vomit]] by the end (by all the [[cheap]] [[drama]] and [[worthless]] dialogue) you've must [[have]] bored yourself to death with this [[waste]] of time.","[[Though]] you haven't choked in your own [[vomiting]] by the end (by all the [[inexpensive]] [[dramas]] and [[needless]] dialogue) you've must [[had]] bored yourself to death with this [[squander]] of time.",0.005517721176147461,0.16074061393737793,0,0,0,51,"Failed"
"I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an [[amazing]] [[film]] and trilogy!","I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an [[unbelievable]] [[filmmaking]] and trilogy!",0.037225961685180664,0.5059016346931458,1,0,1,42,"Successful"
"I'm not sure what he was trying to do with this film.","I'm not sure what he was trying to do with this film.",0.5334466099739075,0.5334466099739075,1,1,0,1,"Skipped"
"Really awful.","Really awful.",0.5306028723716736,0.5306028723716736,1,1,0,1,"Skipped"
"There is [[simply]] no [[excuse]] for something this poorly done.","There is [[exclusively]] no [[apologies]] for something this poorly done.",0.05700087547302246,0.10015296936035156,0,0,0,23,"Failed"
"Yes, I am simplifying [[things]] here for the sake of brevity, for this really is at the core of the [[problems]] with this film - it [[has]] too much [[going]] on without any real, [[fulfilling]] explanation.","Yes, I am simplifying [[matters]] here for the sake of brevity, for this really is at the core of the [[trouble]] with this film - it [[possesses]] too much [[go]] on without any real, [[fulfill]] explanation.",0.34572064876556396,0.6435428857803345,0,1,0,36,"Successful"
") Don't [[waste]] your time.",") Don't [[squander]] your time.",0.0481036901473999,0.17722833156585693,0,0,0,10,"Failed"
"Gotta [[love]] those close-ups of slimy, drooling teeth!","Gotta [[likes]] those close-ups of slimy, drooling teeth!",0.4606645703315735,0.6263778209686279,1,0,1,17,"Successful"
"Dee Snider just plain sucks.","Dee Snider just plain sucks.",0.4399229884147644,0.4399229884147644,0,0,0,7,"Failed"
"***SPOILERS*** [[Whatever]] else can (or can't) be said about it, SURFACE is [[superbly]] crafted.","***SPOILERS*** [[Whichever]] else can (or can't) be said about it, SURFACE is [[excellently]] crafted.",0.2662505507469177,0.5026496648788452,1,0,1,38,"Successful"
"With the originality and freshness of the first movie now spent, this remake had little else to offer.","With the originality and freshness of the first movie now spent, this remake had little else to offer.",0.6373049020767212,0.6373049020767212,1,1,0,1,"Skipped"
"It's quite simply the highest, most superlative [[form]] of [[cinema]] imaginable.","It's quite simply the highest, most superlative [[forma]] of [[theatre]] imaginable.",0.21996980905532837,0.5051355361938477,1,0,1,24,"Successful"
"There are [[massive]] levels, massive unlockable characters... it's just a massive game.","There are [[big]] levels, massive unlockable characters... it's just a massive game.",0.4858890175819397,0.5780308842658997,1,0,1,29,"Successful"
"The [[characters]] are interesting and you [[really]] [[care]] for them.","The [[character]] are interesting and you [[truthfully]] [[healthcare]] for them.",0.2863561511039734,0.4621701240539551,1,1,1,21,"Failed"
"And those [[baby]] owls were adorable.","And those [[babies]] owls were adorable.",0.498309850692749,0.5057342052459717,1,0,1,10,"Successful"
"There are the usual Hitchcock logic flaws.","There are the usual Hitchcock logic flaws.",0.5326406359672546,0.5326406359672546,1,1,0,1,"Skipped"
"Angus Scrimm also turns in a [[good]] performance in a somewhat brief but memorable role as the [[gently]] menacing, violin-playing anatomist Doctor Quinn.","Angus Scrimm also turns in a [[alright]] performance in a somewhat brief but memorable role as the [[mildly]] menacing, violin-playing anatomist Doctor Quinn.",0.21915018558502197,0.5011134147644043,1,0,1,23,"Successful"
"Three of the most visually [[appealing]] [[movies]] i've ever seen.","Three of the most visually [[tempting]] [[theater]] i've ever seen.",0.09758186340332031,0.41016077995300293,1,1,1,19,"Failed"
"Long, whiny and pointless.","Long, whiny and pointless.",0.4440075159072876,0.4440075159072876,0,0,0,17,"Failed"
"While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge [[crowd]] pleaser in 1928.","While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge [[multitude]] pleaser in 1928.",0.46326375007629395,0.5024125576019287,1,0,1,17,"Successful"
"[[Jamie]] Foxx absolutely IS Ray Charles.","[[Jaime]] Foxx absolutely IS Ray Charles.",0.4683750867843628,0.5311247110366821,1,0,1,8,"Successful"
"To be honest with you, this is unbelievable [[nonsense]] and very foolish.","To be honest with you, this is unbelievable [[absurdity]] and very foolish.",0.16651767492294312,0.5521076917648315,0,1,0,15,"Successful"
"This is one of Peter Watkins most [[accessible]] films.","This is one of Peter Watkins most [[reachable]] films.",0.29116934537887573,0.594906210899353,1,0,1,10,"Successful"
"[[However]] Paul Schrader [[has]] indeed made a film ""about"" Mishima that is both [[superb]] & complex.","[[Yet]] Paul Schrader [[have]] indeed made a film ""about"" Mishima that is both [[resplendent]] & complex.",0.04994535446166992,0.5187932252883911,1,0,1,22,"Successful"
"Highly [[recommended]] for all ages, although the [[younger]] set will [[probably]] not appreciate some of the more [[subtle]] references, they [[will]] [[certainly]] [[appreciate]] one galley scene in particular!","Highly [[suggested]] for all ages, although the [[youngest]] set will [[assuredly]] not appreciate some of the more [[perceptive]] references, they [[volition]] [[admittedly]] [[appreciative]] one galley scene in particular!",0.11242920160293579,0.5259397029876709,1,0,1,59,"Successful"
"And, quite honestly, often its not very good.","And, quite honestly, often its not very good.",0.5359235405921936,0.5359235405921936,1,1,0,1,"Skipped"
"However, after [[seeing]] the short again after about 25 years, I was [[amazed]] at how timeless the [[film]] actually is.","However, after [[witnessing]] the short again after about 25 years, I was [[flabbergasted]] at how timeless the [[movie]] actually is.",0.08956736326217651,0.18417984247207642,1,1,1,30,"Failed"
"I love Lane, but I've never seen her in a movie this lousy.","I love Lane, but I've never seen her in a movie this lousy.",0.679754376411438,0.679754376411438,1,1,0,1,"Skipped"
"See it.","See it.",0.46939706802368164,0.46939706802368164,1,1,1,3,"Failed"
"I can't believe there's even a sequel to this!","I can't believe there's even a sequel to this!",0.5065160393714905,0.5065160393714905,1,1,0,1,"Skipped"
"It has a very [[good]] plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[fantastic]] and Emily Watson was also very good.","It has a very [[alright]] plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[magnifique]] and Emily Watson was also very good.",0.010258793830871582,0.577430784702301,1,0,1,57,"Successful"
"An [[AMAZING]] finale to possibly the [[BEST]] trilogy of all time!","An [[SURPRISING]] finale to possibly the [[BETTER]] trilogy of all time!",0.05055636167526245,0.5668129324913025,1,0,1,17,"Successful"
"Even Billy Bob couldn't rise above the script, which was worse.","Even Billy Bob couldn't rise above the script, which was worse.",0.5052734613418579,0.5052734613418579,1,1,0,1,"Skipped"
"Don't [[be]] [[afraid]] of [[subtitles]]........ its worth a [[little]] [[aversion]] therapy 10/10","Don't [[are]] [[freaked]] of [[caption]]........ its worth a [[scant]] [[distaste]] therapy 10/10",0.08215063810348511,0.2668149471282959,1,1,1,35,"Failed"
"This was a [[flick]] doomed from its conception.","This was a [[gesture]] doomed from its conception.",0.34750598669052124,0.485160231590271,0,0,0,12,"Failed"
"Beware: this is not a trashy cult movie, this is [[trash]] -period!","Beware: this is not a trashy cult movie, this is [[litter]] -period!",0.48391419649124146,0.5336191654205322,0,1,0,13,"Successful"
"All in all a [[beautiful]] directed [[film]] from Nicola's roeg [[wih]] a [[sublime]] cast.","All in all a [[leggy]] directed [[kino]] from Nicola's roeg [[wwith]] a [[glamorous]] cast.",0.008416593074798584,0.8283151388168335,1,0,1,69,"Successful"
"The aerial scenes were well-done.","The aerial scenes were well-done.",0.4532133936882019,0.4532133936882019,1,1,1,5,"Failed"
"There is a [[totally]] [[unnecessary]] train/roller coaster scene.","There is a [[perfectly]] [[dispensable]] train/roller coaster scene.",0.12351393699645996,0.8142045736312866,0,1,0,29,"Successful"
"The performances are real and gripping, the crocdodile is [[extremely]] well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.","The performances are real and gripping, the crocdodile is [[considerably]] well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.",0.44164198637008667,0.5428692102432251,1,0,1,47,"Successful"
"There was [[absolutely]] no warmth or charm to these scenes or characters.","There was [[perfectly]] no warmth or charm to these scenes or characters.",0.05739927291870117,0.24839729070663452,0,0,0,31,"Failed"
"All the characters in this film are [[tremendously]] well played.","All the characters in this film are [[unspeakably]] well played.",0.09056377410888672,0.7105484008789062,1,0,1,40,"Successful"
"The [[original]] [[Body]] and [[Soul]] (1947) is a masterpiece.","The [[upfront]] [[Cadaver]] and [[Alma]] (1947) is a masterpiece.",0.3345717787742615,0.4401895999908447,1,1,1,18,"Failed"
"Exceptionally bad!","Exceptionally bad!",0.5440700054168701,0.5440700054168701,1,1,0,1,"Skipped"
"The attractive set used throughout most of the [[film]] is an eye-pleasing gem.","The attractive set used throughout most of the [[cinematography]] is an eye-pleasing gem.",0.41340482234954834,0.4814337491989136,1,1,1,18,"Failed"
"A very [[charming]] [[film]] with [[wonderful]] sentiment and heart.","A very [[loveable]] [[cinema]] with [[noteworthy]] sentiment and heart.",0.003672182559967041,0.6296154260635376,1,0,1,64,"Successful"
"Which has more depth and character than the man underneath it.","Which has more depth and character than the man underneath it.",0.621077299118042,0.621077299118042,1,1,0,1,"Skipped"
"I think the most [[wonderful]] parts (literally, full of ""wonder"") are the excerpts from his works.","I think the most [[magnifique]] parts (literally, full of ""wonder"") are the excerpts from his works.",0.05509573221206665,0.5380061864852905,1,0,1,37,"Successful"
"Not frightening in the least, and barely comprehensible.","Not frightening in the least, and barely comprehensible.",0.5291846990585327,0.5291846990585327,1,1,0,1,"Skipped"
"Rating: 0/10 (Grade: Z) Note: The Show Is [[So]] [[Bad]] That Even [[Mother]] Of The Cast Pull Her [[Daughter]] Out Of The Show.","Rating: 0/10 (Grade: Z) Note: The Show Is [[Thus]] [[Faulty]] That Even [[Mommy]] Of The Cast Pull Her [[Daughters]] Out Of The Show.",0.12765347957611084,0.43659234046936035,0,0,0,57,"Failed"
"It's this pandering to the audience that sabotages most of his films.","It's this pandering to the audience that sabotages most of his films.",0.5156246423721313,0.5156246423721313,1,1,0,1,"Skipped"
"If you want a [[real]] scare rent this one!","If you want a [[veritable]] scare rent this one!",0.4670563340187073,0.795318067073822,1,0,1,11,"Successful"
"The soundtrack wasn't terrible, either.","The soundtrack wasn't terrible, either.",0.45463991165161133,0.45463991165161133,1,1,1,12,"Failed"
"This [[movie]] is also revealing.","This [[cinematographic]] is also revealing.",0.4722113609313965,0.5024875402450562,1,0,1,15,"Successful"
"It is a [[true]] classic.","It is a [[veritable]] classic.",0.3301503658294678,0.6477102041244507,1,0,1,9,"Successful"
"I [[enjoyed]] reading this [[book]] to my children when they were little.","I [[adored]] reading this [[workbook]] to my children when they were little.",0.351010262966156,0.8121776580810547,1,0,1,15,"Successful"
"The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.","The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.",0.7416812181472778,0.7416812181472778,0,0,1,1,"Skipped"
