"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"10 out of [[10]] stars.","10 out of [[five]] stars.",0.21770548820495605,0.2204853892326355,1,1,1,50,"Failed"
"Generally; it just [[lacked]] imagination.","Generally; it just [[works]] imagination.",0.24976760149002075,0.7775228023529053,0,1,0,50,"Successful"
"This one just [[fails]] to create any real suspense.","This one just [[has]] to create any real suspense.",0.004540383815765381,0.624439001083374,0,1,0,30,"Successful"
"Sam Shepard's [[portrayal]] of a gung ho Marine was sobering.","Sam Shepard's [[lack]] of a gung ho Marine was sobering.",0.16979575157165527,0.7093555927276611,1,0,1,57,"Successful"
"The Malta settings are as dry and as barren as the dialogue.","The Malta settings are as dry and as barren as the dialogue.",0.5698784589767456,0.5698784589767456,1,1,0,1,"Skipped"
"The [[scenes]] are often [[funny]] and occasionally touching as the characters evaluate their lives and where they are going.","The [[characters]] are often [[humorous]] and occasionally touching as the characters evaluate their lives and where they are going.",0.0784720778465271,0.10194557905197144,1,1,1,15,"Failed"
"This is such a fun and [[funny]] movie.","This is such a fun and [[silly]] movie.",0.0673474669456482,0.572942852973938,1,0,1,45,"Successful"
"If you haven't choked in your own vomit by the end (by all the cheap drama and [[worthless]] dialogue) you've must have bored yourself to death with this waste of time.","If you haven't choked in your own vomit by the end (by all the cheap drama and [[dumb]] dialogue) you've must have bored yourself to death with this waste of time.",0.032755494117736816,0.140252947807312,0,0,0,36,"Failed"
"I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an [[amazing]] film and trilogy!","I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an [[awful]] film and trilogy!",0.02064359188079834,0.9624863266944885,1,0,1,41,"Successful"
"I'm not sure what he was trying to do with this film.","I'm not sure what he was trying to do with this film.",0.6299576163291931,0.6299576163291931,1,1,0,1,"Skipped"
"Really awful.","Really awful.",0.8285793662071228,0.8285793662071228,1,1,0,1,"Skipped"
"There is simply no excuse for something this [[poorly]] done.","There is simply no excuse for something this [[often]] done.",0.15269827842712402,0.6204936504364014,0,1,0,28,"Successful"
"Yes, I am simplifying things here for the [[sake]] of brevity, for this really is at the [[core]] of the [[problems]] with this film - it has too much going on without any [[real]], fulfilling explanation.","Yes, I am simplifying things here for the [[purpose]] of brevity, for this really is at the [[heart]] of the [[issues]] with this film - it has too much going on without any [[adequate]], fulfilling explanation.",0.054591238498687744,0.22758185863494873,0,0,0,50,"Failed"
") Don't waste your time.",") Don't waste your time.",0.5476781725883484,0.5476781725883484,1,1,0,1,"Skipped"
"[[Gotta]] [[love]] those [[close-ups]] of [[slimy]], drooling teeth!","[[nothing]] [[save]] those [[series]] of [[bared]], drooling teeth!",0.2633399963378906,0.9775207042694092,1,0,1,151,"Successful"
"Dee Snider just [[plain]] sucks.","Dee Snider just [[way]] sucks.",0.25973641872406006,0.6853716373443604,0,1,0,11,"Successful"
"***SPOILERS*** Whatever else can (or can't) be [[said]] about it, [[SURFACE]] is [[superbly]] crafted.","***SPOILERS*** Whatever else can (or can't) be [[arranged]] about it, [[something]] is [[poorly]] crafted.",0.34659671783447266,0.6416113376617432,1,0,1,72,"Successful"
"With the originality and freshness of the first movie now spent, this remake had little else to offer.","With the originality and freshness of the first movie now spent, this remake had little else to offer.",0.6856777667999268,0.6856777667999268,1,1,0,1,"Skipped"
"It's [[quite]] simply the highest, most [[superlative]] [[form]] of [[cinema]] [[imaginable]].","It's [[hardly]] simply the highest, most [[elaborate]] [[sort]] of [[torture]] [[alive]].",0.16049110889434814,0.625454306602478,1,0,1,166,"Successful"
"[[There]] are massive levels, [[massive]] unlockable characters... it's just a [[massive]] game.","[[these]] are massive levels, [[powerful]] unlockable characters... it's just a [[silly]] game.",0.3651096820831299,0.5079331398010254,1,0,1,41,"Successful"
"The [[characters]] are [[interesting]] and you [[really]] care for them.","The [[islands]] are [[cute]] and you [[barely]] care for them.",0.22656601667404175,0.5004241466522217,1,0,1,114,"Successful"
"[[And]] those [[baby]] [[owls]] were adorable.","[[or]] those [[kitten]] [[paws]] were adorable.",0.27835196256637573,0.452201783657074,1,1,1,34,"Failed"
"There are the usual Hitchcock logic flaws.","There are the usual Hitchcock logic flaws.",0.6334083080291748,0.6334083080291748,1,1,0,1,"Skipped"
"Angus Scrimm also turns in a good [[performance]] in a somewhat brief but memorable role as the [[gently]] menacing, violin-playing anatomist [[Doctor]] Quinn.","Angus Scrimm also turns in a good [[acting]] in a somewhat brief but memorable role as the [[initially]] menacing, violin-playing anatomist [[doctor]] Quinn.",0.02563309669494629,0.2352481484413147,1,1,1,42,"Failed"
"[[Three]] of the most [[visually]] [[appealing]] [[movies]] i've ever seen.","[[one]] of the most [[horribly]] [[menacing]] [[aliens]] i've ever seen.",0.08067196607589722,0.859792172908783,1,0,1,116,"Successful"
"Long, [[whiny]] and pointless.","Long, [[intense]] and pointless.",0.41944146156311035,0.852394163608551,0,1,0,23,"Successful"
"While you don't [[yet]] [[hear]] Mickey speak, there are tons of sound effects and music [[throughout]] the film--something we take for granted now but which was a [[huge]] crowd pleaser in 1928.","While you don't [[practically]] [[understand]] Mickey speak, there are tons of sound effects and music [[behind]] the film--something we take for granted now but which was a [[massive]] crowd pleaser in 1928.",0.3035393953323364,0.46371525526046753,1,1,1,112,"Failed"
"[[Jamie]] Foxx absolutely [[IS]] [[Ray]] Charles.","[[julia]] Foxx absolutely [[hates]] [[prince]] Charles.",0.34788691997528076,0.5249106287956238,1,0,1,98,"Successful"
"To be honest with you, this is [[unbelievable]] [[nonsense]] and very foolish.","To be honest with you, this is [[excellent]] [[news]] and very foolish.",0.06412321329116821,0.895297646522522,0,1,0,50,"Successful"
"This is one of Peter Watkins most [[accessible]] films.","This is one of Peter Watkins most [[expensive]] films.",0.2642053961753845,0.5531971454620361,1,0,1,54,"Successful"
"However Paul Schrader has indeed made a film ""about"" Mishima that is both [[superb]] & complex.","However Paul Schrader has indeed made a film ""about"" Mishima that is both [[epic]] & complex.",0.23928004503250122,0.4208180904388428,1,1,1,13,"Failed"
"[[Highly]] recommended for all ages, although the younger set will probably not [[appreciate]] some of the more subtle references, they will certainly [[appreciate]] one galley scene in particular!","[[i]] recommended for all ages, although the younger set will probably not [[retain]] some of the more subtle references, they will certainly [[endure]] one galley scene in particular!",0.05759871006011963,0.4169226288795471,1,1,1,97,"Failed"
"And, quite honestly, often its not very good.","And, quite honestly, often its not very good.",0.7789512276649475,0.7789512276649475,1,1,0,1,"Skipped"
"However, after [[seeing]] the short again after about 25 years, [[I]] was amazed at how timeless the [[film]] actually is.","However, after [[viewing]] the short again after about 25 years, [[it]] was amazed at how timeless the [[movie]] actually is.",0.05884593725204468,0.09483981132507324,1,1,1,27,"Failed"
"I love Lane, but I've never seen her in a movie this lousy.","I love Lane, but I've never seen her in a movie this lousy.",0.819101095199585,0.819101095199585,1,1,0,1,"Skipped"
"[[See]] it.","[[prove]] it.",0.14770817756652832,0.45400911569595337,1,1,1,34,"Failed"
"I can't believe there's even a sequel to this!","I can't believe there's even a sequel to this!",0.6958820819854736,0.6958820819854736,1,1,0,1,"Skipped"
"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[fantastic]] and Emily Watson was also very good.","It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was [[awful]] and Emily Watson was also very good.",0.02909618616104126,0.5205973386764526,1,0,1,53,"Successful"
"An [[AMAZING]] finale to possibly the BEST trilogy of all time!","An [[unfortunate]] finale to possibly the BEST trilogy of all time!",0.029424190521240234,0.8548672199249268,1,0,1,53,"Successful"
"Even Billy Bob couldn't rise above the script, which was worse.","Even Billy Bob couldn't rise above the script, which was worse.",0.6644165515899658,0.6644165515899658,1,1,0,1,"Skipped"
"Don't be [[afraid]] of [[subtitles]]........ its worth a little aversion therapy 10/10","Don't be [[ashamed]] of [[animals]]........ its worth a little aversion therapy 10/10",0.4328559637069702,0.5547833442687988,1,0,1,57,"Successful"
"This was a flick [[doomed]] from its conception.","This was a flick [[done]] from its conception.",0.09110867977142334,0.6795356273651123,0,1,0,13,"Successful"
"Beware: this is not a trashy cult movie, this is [[trash]] -period!","Beware: this is not a trashy cult movie, this is [[true]] -period!",0.4025542736053467,0.529717206954956,0,1,0,39,"Successful"
"All in all a [[beautiful]] directed [[film]] from Nicola's roeg wih a [[sublime]] cast.","All in all a [[norwegian]] directed [[cast]] from Nicola's roeg wih a [[steady]] cast.",0.011060774326324463,0.5293171405792236,1,0,1,156,"Successful"
"[[The]] [[aerial]] [[scenes]] were well-done.","[[these]] [[original]] [[repairs]] were well-done.",0.2668434977531433,0.4265454411506653,1,1,1,99,"Failed"
"There is a totally [[unnecessary]] train/roller coaster scene.","There is a totally [[fantastic]] train/roller coaster scene.",0.3377268314361572,0.9639989733695984,0,1,0,56,"Successful"
"The performances are real and gripping, the crocdodile is [[extremely]] well done, indeed if the Black Water website is to be believed that's because they [[used]] [[real]] crocs and the swamp location is fabulous.","The performances are real and gripping, the crocdodile is [[damn]] well done, indeed if the Black Water website is to be believed that's because they [[use]] [[giant]] crocs and the swamp location is fabulous.",0.2170729637145996,0.4284619092941284,1,1,1,103,"Failed"
"There was [[absolutely]] no [[warmth]] or charm to these scenes or characters.","There was [[apparently]] no [[madness]] or charm to these scenes or characters.",0.11403357982635498,0.6449784636497498,0,1,0,88,"Successful"
"All the characters in this film are [[tremendously]] [[well]] played.","All the characters in this film are [[pretty]] [[often]] played.",0.05610513687133789,0.7883495092391968,1,0,1,63,"Successful"
"[[The]] original Body and [[Soul]] (1947) is a masterpiece.","[[an]] original Body and [[materials]] (1947) is a masterpiece.",0.29993146657943726,0.5461889505386353,1,0,1,40,"Successful"
"Exceptionally bad!","Exceptionally bad!",0.8542070984840393,0.8542070984840393,1,1,0,1,"Skipped"
"The attractive [[set]] used [[throughout]] most of the film is an eye-pleasing gem.","The attractive [[female]] used [[within]] most of the film is an eye-pleasing gem.",0.3357824683189392,0.5059669017791748,1,0,1,69,"Successful"
"A very [[charming]] [[film]] with [[wonderful]] sentiment and heart.","A very [[attractive]] [[female]] with [[obvious]] sentiment and heart.",0.005184352397918701,0.553769588470459,1,0,1,141,"Successful"
"Which has more depth and character than the man underneath it.","Which has more depth and character than the man underneath it.",0.8394080400466919,0.8394080400466919,1,1,0,1,"Skipped"
"I think the most [[wonderful]] parts (literally, full of ""wonder"") are the excerpts from his works.","I think the most [[intriguing]] parts (literally, full of ""wonder"") are the excerpts from his works.",0.1645110845565796,0.28669363260269165,1,1,1,18,"Failed"
"[[Not]] frightening in the least, and barely comprehensible.","[[very]] frightening in the least, and barely comprehensible.",0.3890536427497864,0.7713823914527893,0,1,0,19,"Successful"
"Rating: 0/10 ([[Grade]]: Z) Note: The Show [[Is]] [[So]] Bad That Even Mother [[Of]] The Cast Pull Her Daughter [[Out]] [[Of]] The [[Show]].","Rating: 0/10 ([[grade]]: Z) Note: The Show [[had]] [[too]] Bad That Even Mother [[of]] The Cast Pull Her Daughter [[forward]] [[into]] The [[show]].",0.0754747986793518,0.3870898485183716,0,0,0,83,"Failed"
"It's this [[pandering]] to the audience that sabotages most of his films.","It's this [[devotion]] to the audience that sabotages most of his films.",0.11633044481277466,0.9062824249267578,0,1,0,55,"Successful"
"If you [[want]] a real scare rent this one!","If you [[needed]] a real scare rent this one!",0.36314278841018677,0.5131827592849731,1,0,1,33,"Successful"
"[[The]] [[soundtrack]] wasn't terrible, either.","[[this]] [[mess]] wasn't terrible, either.",0.23788756132125854,0.94536292552948,1,0,1,65,"Successful"
"This movie is [[also]] revealing.","This movie is [[terribly]] revealing.",0.25555044412612915,0.8521082401275635,1,0,1,44,"Successful"
"It is a [[true]] classic.","It is a [[lost]] classic.",0.20727723836898804,0.41936421394348145,1,1,1,69,"Failed"
"I [[enjoyed]] reading this [[book]] to my [[children]] when they were [[little]].","I [[tried]] reading this [[script]] to my [[folks]] when they were [[alive]].",0.09427952766418457,0.7164227962493896,1,0,1,129,"Successful"
"The film deserves [[strong]] kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.","The film deserves [[big]] kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.",0.30794233083724976,0.6540718078613281,1,0,1,48,"Successful"
