"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[The]] file browser [[offers]] all the options that one needs.Handsfree is great.","[[no]] file browser [[generates]] all the options that one needs.Handsfree is great.",0.32571637630462646,0.5625931024551392,1,0,1,50,"Successful"
"Display is [[excellent]] and camera is as good as any from that year.","Display is [[poor]] and camera is as good as any from that year.",0.04206043481826782,0.8299922347068787,1,0,1,52,"Successful"
"[[The]] [[noise]] shield is incrediable.","[[no]] [[point]] shield is incrediable.",0.30651766061782837,0.653972864151001,1,0,1,25,"Successful"
"I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.","I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.",0.6370210647583008,0.6370210647583008,1,1,0,1,"Skipped"
"One of my [[favorite]] purchases ever.","One of my [[worst]] purchases ever.",0.19263547658920288,0.7303255796432495,1,0,1,32,"Successful"
"Buyer Beware, you could flush money right down the toilet.","Buyer Beware, you could flush money right down the toilet.",0.6041507720947266,0.6041507720947266,1,1,0,1,"Skipped"
"You also cannot take pictures with it in the case because the lense is covered.","You also cannot take pictures with it in the case because the lense is covered.",0.5806777477264404,0.5806777477264404,1,1,0,1,"Skipped"
"[[The]] cutouts and buttons are placed perfectly.","[[no]] cutouts and buttons are placed perfectly.",0.40430545806884766,0.5896827578544617,1,0,1,14,"Successful"
"Otherwise, [[easy]] to install and [[use]], clear sound.","Otherwise, [[costly]] to install and [[beautiful]], clear sound.",0.322074830532074,0.6308443546295166,1,0,1,58,"Successful"
"Reception is [[terrible]] and full of static.","Reception is [[strong]] and full of static.",0.39351367950439453,0.9457979202270508,0,1,0,51,"Successful"
"[[Voice]] [[recognition]] is [[tremendous]]!","[[blood]] [[loss]] is [[right]]!",0.2400837540626526,0.4752786159515381,1,1,1,75,"Failed"
"DO NOT BUY DO NOT BUYIT SUCKS","DO NOT BUY DO NOT BUYIT SUCKS",0.565183699131012,0.565183699131012,1,1,0,1,"Skipped"
"[[WELL]] IM SATISFIED.","[[otherwise]] IM SATISFIED.",0.19280564785003662,0.5354452729225159,1,0,1,12,"Successful"
"I'll be drivng along, and my headset starts ringing for no reason.","I'll be drivng along, and my headset starts ringing for no reason.",0.6485174894332886,0.6485174894332886,1,1,0,1,"Skipped"
"The pleather case doesn't fit.","The pleather case doesn't fit.",0.5214226245880127,0.5214226245880127,1,1,0,1,"Skipped"
"i would advise to not purchase this item it never worked very well.","i would advise to not purchase this item it never worked very well.",0.6222267150878906,0.6222267150878906,1,1,0,1,"Skipped"
"[[Better]] than expected.","[[worse]] than expected.",0.185185968875885,0.9428529739379883,1,0,1,35,"Successful"
"[[Terrible]] phone holder.","[[hot]] phone holder.",0.1551530957221985,0.8892606496810913,0,1,0,24,"Successful"
"The buttons for on and off are bad.","The buttons for on and off are bad.",0.6776107549667358,0.6776107549667358,1,1,0,1,"Skipped"
"AMAZON SUCKS.","AMAZON SUCKS.",0.7007927894592285,0.7007927894592285,1,1,0,1,"Skipped"
"If you plan to use this in a car forget about it.","If you plan to use this in a car forget about it.",0.574575662612915,0.574575662612915,1,1,0,1,"Skipped"
"[[Also]] its slim enough to fit into my alarm clock docking station without removing the case.","[[even]] its slim enough to fit into my alarm clock docking station without removing the case.",0.4010012149810791,0.6214789152145386,1,0,1,37,"Successful"
"This phone tries very hard to do everything but [[fails]] at it's very ability to be a phone.","This phone tries very hard to do everything but [[failed]] at it's very ability to be a phone.",0.16588521003723145,0.273726224899292,0,0,0,14,"Failed"
"Battery life still not long enough in Motorola Razor V3i.","Battery life still not long enough in Motorola Razor V3i.",0.5705894231796265,0.5705894231796265,1,1,0,1,"Skipped"
"Very [[good]] phone.","Very [[stupid]] phone.",0.11714482307434082,0.7226779460906982,1,0,1,50,"Successful"
"[[Works]] good.","[[nothing]] good.",0.16808480024337769,0.6862598657608032,1,0,1,9,"Successful"
"The real killer is the volume, and of course it breaking.","The real killer is the volume, and of course it breaking.",0.7117322087287903,0.7117322087287903,1,1,0,1,"Skipped"
"If you don't [[find]] it, too bad, as again the unit comes with one earpad only.I [[would]] not recommend this to anyone.","If you don't [[have]] it, too bad, as again the unit comes with one earpad only.I [[will]] not recommend this to anyone.",0.41288942098617554,0.5600296258926392,0,1,0,29,"Successful"
"I don't like this Nokia either.","I don't like this Nokia either.",0.684137225151062,0.684137225151062,1,1,0,1,"Skipped"
"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!","My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0.9130432605743408,0.9130432605743408,1,1,0,1,"Skipped"
"[[It]] seems [[completely]] secure, both holding on to my belt, and keeping the iPhone inside.","[[it]] seems [[painfully]] secure, both holding on to my belt, and keeping the iPhone inside.",0.427398145198822,0.5126564502716064,1,0,1,47,"Successful"
"Only had this a month but it's [[worked]] flawlessly so far.","Only had this a month but it's [[functioned]] flawlessly so far.",0.43849116563796997,0.5203559398651123,1,0,1,31,"Successful"
"It does [[everything]] the [[description]] [[said]] it would.","It does [[something]] the [[script]] [[implied]] it would.",0.30378055572509766,0.6010808944702148,1,0,1,88,"Successful"
"[[I]] have yet to run this new battery below two bars and that's three [[days]] without charging.","[[we]] have yet to run this new battery below two bars and that's three [[minutes]] without charging.",0.32712382078170776,0.3538498878479004,1,1,1,22,"Failed"
"This is a simple little phone to use, but the breakage is unacceptible.","This is a simple little phone to use, but the breakage is unacceptible.",0.6366389393806458,0.6366389393806458,1,1,0,1,"Skipped"
"However I needed some better instructions.","However I needed some better instructions.",0.6078976988792419,0.6078976988792419,1,1,0,1,"Skipped"
"[[And]] the [[sound]] [[quality]] is great.","[[but]] the [[production]] [[script]] is great.",0.2843548059463501,0.5018661618232727,1,0,1,80,"Successful"
"It's kind of embarrassing to use because of how it [[looks]] and [[mostly]] it's embarrassing how child-like the company is.","It's kind of embarrassing to use because of how it [[creates]] and [[honestly]] it's embarrassing how child-like the company is.",0.11128842830657959,0.2716131806373596,0,0,0,56,"Failed"
"Plan on [[ordering]] from them again and again.","Plan on [[falling]] from them again and again.",0.36474770307540894,0.6539897322654724,1,0,1,41,"Successful"
"Works great, when my cat [[attacked]] the phone he scratched the protective strip instead of destroying the screen.","Works great, when my cat [[spotted]] the phone he scratched the protective strip instead of destroying the screen.",0.21573442220687866,0.2609926462173462,1,1,1,38,"Failed"
"[[I]] [[love]] this thing!","[[they]] [[needed]] this thing!",0.05884832143783569,0.4109914302825928,1,1,1,104,"Failed"
"Perhaps my phone is defective, but people cannot hear me when I use this.","Perhaps my phone is defective, but people cannot hear me when I use this.",0.7290072441101074,0.7290072441101074,1,1,0,1,"Skipped"
"We are sending it back.","We are sending it back.",0.7710587978363037,0.7710587978363037,1,1,0,1,"Skipped"
"[[Poor]] Construction.","[[landscape]] Construction.",0.10161375999450684,0.8738086223602295,0,1,0,30,"Successful"
"[[I]] have to use the smallest earpieces provided, but it [[stays]] on [[pretty]] well.","[[they]] have to use the smallest earpieces provided, but it [[clicks]] on [[too]] well.",0.4023101329803467,0.5305086374282837,1,0,1,78,"Successful"
"[[I]] [[love]] the [[look]] and [[feel]] of Samsung [[flipphones]].","[[it]] [[caught]] the [[din]] and [[music]] of Samsung [[s]].",0.1794569492340088,0.6323766708374023,1,0,1,171,"Successful"
"It's been my choice headset for years.Great sound; [[good]] volume; [[good]] noise cancellation.","It's been my choice headset for years.Great sound; [[unusual]] volume; [[poor]] noise cancellation.",0.3328370451927185,0.6115362644195557,1,0,1,92,"Successful"
"Mic Doesn't work.","Mic Doesn't work.",0.754467785358429,0.754467785358429,1,1,0,1,"Skipped"
"Don't buy this product.","Don't buy this product.",0.7199868559837341,0.7199868559837341,1,1,0,1,"Skipped"
"I [[love]] my 350 headset.. [[My]] Jabra350 bluetooth headset is great, the reception is very [[good]] and the ear piece is a [[comfortable]] fit.","I [[trust]] my 350 headset.. [[i]] Jabra350 bluetooth headset is great, the reception is very [[decent]] and the ear piece is a [[big]] fit.",0.12737351655960083,0.41804516315460205,1,1,1,109,"Failed"
"[[I]] had Verizon 2 [[years]] [[ago]] and [[really]] liked their service.","[[they]] had Verizon 2 [[minutes]] [[ahead]] and [[nick]] liked their service.",0.20942038297653198,0.5358866453170776,1,0,1,56,"Successful"
"Sprint - [[terrible]] customer service.","Sprint - [[rapid]] customer service.",0.29399609565734863,0.842512309551239,0,1,0,23,"Successful"
"Couldn't use the unit with sunglasses, not good in Texas!","Couldn't use the unit with sunglasses, not good in Texas!",0.5019413232803345,0.5019413232803345,1,1,0,1,"Skipped"
"[[Excellent]] Phone.","[[stupid]] Phone.",0.02450549602508545,0.7715978026390076,1,0,1,16,"Successful"
"[[This]] item is great, installed it, let it charged up [[overnite]] and it has been working good every since with no problems","[[this]] item is great, installed it, let it charged up [[properly]] and it has been working good every since with no problems",0.46743911504745483,0.4945269823074341,1,1,1,27,"Failed"
"The earpiece on this is too large or too [[heavy]]...it [[keeps]] falling out of my ear.","The earpiece on this is too large or too [[bad]]...it [[keep]] falling out of my ear.",0.40909498929977417,0.417849600315094,0,0,0,58,"Failed"
"[[worthless]] product.","[[integrated]] product.",0.25519782304763794,0.8813810348510742,0,1,0,23,"Successful"
"I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.","I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.",0.6615688800811768,0.6615688800811768,1,1,0,1,"Skipped"
"As many people complained, I found this headset's microphone was very weak.","As many people complained, I found this headset's microphone was very weak.",0.7528706789016724,0.7528706789016724,1,1,0,1,"Skipped"
"The volume for the ringer is REAL [[good]] (you have choices how loud).","The volume for the ringer is REAL [[bad]] (you have choices how loud).",0.1318923830986023,0.8468809127807617,1,0,1,24,"Successful"
"A week later after I activated it, it suddenly died.","A week later after I activated it, it suddenly died.",0.6939820647239685,0.6939820647239685,1,1,0,1,"Skipped"
"[[Reversible]] [[plug]] [[works]] great.","[[ear]] [[rs]] [[seemed]] great.",0.31927400827407837,0.47102290391921997,1,1,1,103,"Failed"
"It feels more [[comfortable]] than most headsets because I wear glasses and that gets in the way sometimes.","It feels more [[restrictive]] than most headsets because I wear glasses and that gets in the way sometimes.",0.26992493867874146,0.43864500522613525,1,1,1,29,"Failed"
"I want my money back.","I want my money back.",0.7895864248275757,0.7895864248275757,1,1,0,1,"Skipped"
"The case is a [[flimsy]] piece of plastic and has no front or side protection whatsoever.","The case is a [[solid]] piece of plastic and has no front or side protection whatsoever.",0.0968940258026123,0.7136541604995728,0,1,0,39,"Successful"
"The only thing that [[disappoint]] me is the infra red port (irda).","The only thing that [[interests]] me is the infra red port (irda).",0.3729661703109741,0.5876336097717285,0,1,0,21,"Successful"
"[[Not]] worth it.","[[perfectly]] worth it.",0.26331156492233276,0.8831069469451904,0,1,0,34,"Successful"
"Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.","Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.",0.8373198509216309,0.8373198509216309,0,0,1,1,"Skipped"
"The plug did not [[work]] very well.","The plug did not [[bleed]] very well.",0.44338876008987427,0.6942942142486572,0,1,0,47,"Successful"
"Same problem as others have mentioned.","Same problem as others have mentioned.",0.6774246692657471,0.6774246692657471,1,1,0,1,"Skipped"
"Portable and it [[works]].","Portable and it [[said]].",0.21535170078277588,0.23980039358139038,1,1,1,48,"Failed"
"[[I]] ended up sliding it on the edge of my pants or back pockets instead.","[[it]] ended up sliding it on the edge of my pants or back pockets instead.",0.37506163120269775,0.7745639085769653,1,0,1,11,"Successful"
"[[WORST]] PHONE EVER.","[[perfect]] PHONE EVER.",0.09222394227981567,0.9142103791236877,0,1,0,13,"Successful"
"It is [[simple]] to use and [[I]] [[like]] it.","It is [[okay]] to use and [[they]] [[recommend]] it.",0.29601335525512695,0.7822065353393555,1,0,1,99,"Successful"
"I wish I could return the unit and get back my money.","I wish I could return the unit and get back my money.",0.8244667649269104,0.8244667649269104,1,1,0,1,"Skipped"
"wont [[work]] right or atleast for me.","wont [[speak]] right or atleast for me.",0.3654555082321167,0.5325356125831604,0,1,0,14,"Successful"
"Product was [[excellent]] and works better than the verizon one and [[Boy]] was it cheaper!","Product was [[cier]] and works better than the verizon one and [[boy]] was it cheaper!",0.025952637195587158,0.3690762519836426,1,1,1,16,"Failed"
"Buy a different phone - but not this.","Buy a different phone - but not this.",0.6692817211151123,0.6692817211151123,1,1,0,1,"Skipped"
"Not as good as I had hoped.","Not as good as I had hoped.",0.5692166686058044,0.5692166686058044,1,1,0,1,"Skipped"
