"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Everything on the menu is [[terrific]] and we were also thrilled that they [[made]] amazing accommodations for our vegetarian daughter.","Everything on the menu is [[huge]] and we were also thrilled that they [[got]] amazing accommodations for our vegetarian daughter.",0.10566788911819458,0.30462443828582764,1,1,1,40,"Failed"
"They dropped more than the ball.","They dropped more than the ball.",0.6825494766235352,0.6825494766235352,1,1,0,1,"Skipped"
"Be [[sure]] to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.","Be [[careful]] to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.",0.43929576873779297,0.527237057685852,1,0,1,24,"Successful"
"[[If]] that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.","[[as]] that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.",0.49696624279022217,0.5328002572059631,0,1,0,20,"Successful"
"If it were possible to give them zero stars, they'd have it.","If it were possible to give them zero stars, they'd have it.",0.6181755065917969,0.6181755065917969,1,1,0,1,"Skipped"
"The only good thing was our waiter, he was very helpful and [[kept]] the bloddy mary's coming.","The only good thing was our waiter, he was very helpful and [[stopped]] the bloddy mary's coming.",0.43995970487594604,0.5496855974197388,1,0,1,54,"Successful"
"Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.","Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.",0.5080516338348389,0.5080516338348389,1,1,0,1,"Skipped"
"The Buffet at Bellagio was far from what I anticipated.","The Buffet at Bellagio was far from what I anticipated.",0.6909304857254028,0.6909304857254028,1,1,0,1,"Skipped"
"I was VERY disappointed!!","I was VERY disappointed!!",0.8316019773483276,0.8316019773483276,1,1,0,1,"Skipped"
"This [[place]] is [[like]] Chipotle, but BETTER.","This [[island]] is [[from]] Chipotle, but BETTER.",0.3037445545196533,0.5030632615089417,1,0,1,56,"Successful"
"My drink was never empty and he made some really [[great]] menu suggestions.","My drink was never empty and he made some really [[awful]] menu suggestions.",0.136424720287323,0.7412853240966797,1,0,1,59,"Successful"
"Very disappointing!!!","Very disappointing!!!",0.8058779239654541,0.8058779239654541,1,1,0,1,"Skipped"
"[[Waitress]] was [[sweet]] and funny.","[[jake]] was [[cute]] and funny.",0.23206239938735962,0.43950897455215454,1,1,1,93,"Failed"
"I left with a stomach [[ache]] and felt sick the rest of the day.","I left with a stomach [[shot]] and felt sick the rest of the day.",0.36675143241882324,0.5916252732276917,0,1,0,54,"Successful"
"[[Very]] [[friendly]] staff.","[[pretty]] [[little]] staff.",0.14619147777557373,0.6410448551177979,1,0,1,100,"Successful"
"The decor is nice, and the [[piano]] [[music]] [[soundtrack]] is pleasant.","The decor is nice, and the [[sheet]] [[material]] [[portion]] is pleasant.",0.3418407440185547,0.5880757570266724,1,0,1,104,"Successful"
"After I pulled up my car I waited for another 15 minutes before being acknowledged.","After I pulled up my car I waited for another 15 minutes before being acknowledged.",0.6733516454696655,0.6733516454696655,1,1,0,1,"Skipped"
"Their regular toasted bread was [[equally]] [[satisfying]] with the occasional pats of butter... Mmmm...!","Their regular toasted bread was [[hastily]] [[baked]] with the occasional pats of butter... Mmmm...!",0.16111958026885986,0.5228893756866455,1,0,1,63,"Successful"
"The ripped [[banana]] was not only ripped, but petrified and tasteless.","The ripped [[soul]] was not only ripped, but petrified and tasteless.",0.314064085483551,0.5345972180366516,0,1,0,69,"Successful"
"I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.","I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.",0.559640645980835,0.559640645980835,1,1,0,1,"Skipped"
"[[Will]] be [[back]] again!","[[fucking]] be [[asleep]] again!",0.17167723178863525,0.6228728294372559,1,0,1,22,"Successful"
"[[The]] [[food]] was very [[good]].","[[this]] [[situation]] was very [[amazing]].",0.28452175855636597,0.36910539865493774,1,1,1,100,"Failed"
"Your servers suck, wait, correction, our server Heimer sucked.","Your servers suck, wait, correction, our server Heimer sucked.",0.7906017303466797,0.7906017303466797,1,1,0,1,"Skipped"
"The food was [[excellent]] and service was very good.","The food was [[okay]] and service was very good.",0.07377433776855469,0.5824222564697266,1,0,1,35,"Successful"
"[[The]] goat taco didn't skimp on the meat and wow what FLAVOR!","[[no]] goat taco didn't skimp on the meat and wow what FLAVOR!",0.4404197931289673,0.6764552593231201,1,0,1,16,"Successful"
"However, there was so much garlic in the fondue, it was [[barely]] edible.","However, there was so much garlic in the fondue, it was [[fully]] edible.",0.3496747612953186,0.7438782453536987,0,1,0,53,"Successful"
"We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.","We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.",0.5275381803512573,0.5275381803512573,1,1,0,1,"Skipped"
"[[If]] you're not familiar, [[check]] it out.","[[unless]] you're not familiar, [[spit]] it out.",0.3206692337989807,0.5122312307357788,1,0,1,44,"Successful"
"I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.","I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.",0.6334651112556458,0.6334651112556458,1,1,0,1,"Skipped"
"Eew... This location needs a complete overhaul.","Eew... This location needs a complete overhaul.",0.6736361980438232,0.6736361980438232,1,1,0,1,"Skipped"
"Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.","Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.",0.612167239189148,0.612167239189148,1,1,0,1,"Skipped"
"I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.","I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.",0.645989179611206,0.645989179611206,1,1,0,1,"Skipped"
"The [[staff]] are [[also]] very [[friendly]] and [[efficient]].","The [[singers]] are [[not]] very [[competent]] and [[active]].",0.1742376685142517,0.5573953986167908,1,0,1,169,"Successful"
"[[I]] could care less... The interior is just beautiful.","[[they]] could care less... The interior is just beautiful.",0.47825026512145996,0.5190740823745728,1,0,1,13,"Successful"
"[[Also]] there are combos like a burger, fries, and beer for 23 which is a decent deal.","[[thankfully]] there are combos like a burger, fries, and beer for 23 which is a decent deal.",0.26555877923965454,0.5294433236122131,1,0,1,28,"Successful"
"Despite how hard I rate businesses, its actually rare for me to give a [[1]] star.","Despite how hard I rate businesses, its actually rare for me to give a [[one]] star.",0.46471065282821655,0.6550989151000977,0,1,0,12,"Successful"
"[[Service]] was very prompt.","[[susan]] was very prompt.",0.1866125464439392,0.32732051610946655,1,1,1,94,"Failed"
"The service was a bit lacking.","The service was a bit lacking.",0.7352123856544495,0.7352123856544495,1,1,0,1,"Skipped"
"But I definitely would not eat here again.","But I definitely would not eat here again.",0.6843900680541992,0.6843900680541992,1,1,0,1,"Skipped"
"Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.","Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.",0.61962890625,0.61962890625,1,1,0,1,"Skipped"
"[[The]] [[portion]] was huge!","[[this]] [[mess]] was huge!",0.32842159271240234,0.951126217842102,1,0,1,91,"Successful"
"[[The]] yellowtail [[carpaccio]] was melt in your mouth fresh.","[[no]] yellowtail [[lake]] was melt in your mouth fresh.",0.29882222414016724,0.5651822686195374,1,0,1,59,"Successful"
"[[The]] sides are delish - mixed mushrooms, yukon [[gold]] puree, white corn - beateous.","[[either]] sides are delish - mixed mushrooms, yukon [[moose]] puree, white corn - beateous.",0.3161922097206116,0.5771182775497437,1,0,1,47,"Successful"
"Couldn't [[ask]] for a more [[satisfying]] meal.","Couldn't [[afford]] for a more [[decent]] meal.",0.2949182391166687,0.5325469374656677,1,0,1,129,"Successful"
"will [[definitely]] be back!","will [[not]] be back!",0.13466954231262207,0.21329867839813232,1,1,1,18,"Failed"
"[[The]] [[owners]] are [[super]] friendly and the [[staff]] is courteous.","[[these]] [[doctors]] are [[patient]] friendly and the [[director]] is courteous.",0.29830557107925415,0.5259779691696167,1,0,1,165,"Successful"
"This place is [[awesome]] if you want something light and healthy during the summer.","This place is [[okay]] if you want something light and healthy during the summer.",0.06912839412689209,0.7558845281600952,1,0,1,43,"Successful"
"The deal included 5 tastings and 2 drinks, and Jeff [[went]] above and beyond what we expected.","The deal included 5 tastings and 2 drinks, and Jeff [[looked]] above and beyond what we expected.",0.4044644236564636,0.5062475204467773,1,0,1,49,"Successful"
"I won't try going back there even if it's empty.","I won't try going back there even if it's empty.",0.7246449589729309,0.7246449589729309,1,1,0,1,"Skipped"
"The [[ambience]] is [[wonderful]] and there is [[music]] playing.","The [[hallway]] is [[immaculate]] and there is [[nothing]] playing.",0.14151209592819214,0.628928542137146,1,0,1,117,"Successful"
"[[CONCLUSION]]: [[Very]] [[filling]] meals.","[[bill]]: [[quit]] [[unnecessary]] meals.",0.27277565002441406,0.3946203589439392,1,1,1,87,"Failed"
"[[Great]] place fo take out or eat in.","[[okay]] place fo take out or eat in.",0.07698118686676025,0.8137233257293701,1,0,1,28,"Successful"
"It was way over fried.","It was way over fried.",0.7137399315834045,0.7137399315834045,1,1,0,1,"Skipped"
"The staff is great, the food is delish, and they have an [[incredible]] beer selection.","The staff is great, the food is delish, and they have an [[attractive]] beer selection.",0.2707606554031372,0.40200597047805786,1,1,1,41,"Failed"
"I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.","I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.",0.5315464735031128,0.5315464735031128,1,1,0,1,"Skipped"
"It is PERFECT for a sit-down family [[meal]] or get together with a few friends.","It is PERFECT for a sit-down family [[lunch]] or get together with a few friends.",0.1206701397895813,0.13245254755020142,1,1,1,14,"Failed"
"Service sucks.","Service sucks.",0.8188880681991577,0.8188880681991577,1,1,0,1,"Skipped"
"The kids play area is NASTY!","The kids play area is NASTY!",0.7303049564361572,0.7303049564361572,1,1,0,1,"Skipped"
"As much as I'd like to go back, I can't get passed the atrocious service and will never return.","As much as I'd like to go back, I can't get passed the atrocious service and will never return.",0.5325121879577637,0.5325121879577637,1,1,0,1,"Skipped"
"Service was [[slow]] and not attentive.","Service was [[gentle]] and not attentive.",0.330361545085907,0.8238769769668579,0,1,0,45,"Successful"
"Always a [[great]] time at Dos Gringos!","Always a [[bad]] time at Dos Gringos!",0.15156924724578857,0.5440717935562134,1,0,1,40,"Successful"
"I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.","I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.",0.5929847955703735,0.5929847955703735,1,1,0,1,"Skipped"
"Update.....went back for a second [[time]] and it was [[still]] just as amazing","Update.....went back for a second [[anyway]] and it was [[not]] just as amazing",0.1551092267036438,0.5138756036758423,1,0,1,60,"Successful"
"And considering the [[two]] of us left there very full and happy for about $20, you just [[can't]] go wrong.","And considering the [[one]] of us left there very full and happy for about $20, you just [[kinda]] go wrong.",0.3085695505142212,0.3593405485153198,1,1,1,31,"Failed"
"The desserts were a bit strange.","The desserts were a bit strange.",0.7759813666343689,0.7759813666343689,1,1,0,1,"Skipped"
"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.","The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.",0.7381805181503296,0.7381805181503296,1,1,0,1,"Skipped"
"I [[loved]] the grilled pizza, [[reminded]] me of legit [[Italian]] pizza.","I [[swallowed]] the grilled pizza, [[accusing]] me of legit [[bad]] pizza.",0.18096333742141724,0.557724118232727,1,0,1,137,"Successful"
"We were sat right on [[time]] and our server from the get go was FANTASTIC!","We were sat right on [[schedule]] and our server from the get go was FANTASTIC!",0.24928319454193115,0.2891206741333008,1,1,1,11,"Failed"
"They could serve it with just the vinaigrette and it may make for a better overall dish, but it was [[still]] very good.","They could serve it with just the vinaigrette and it may make for a better overall dish, but it was [[only]] very good.",0.472842276096344,0.5610654354095459,1,0,1,33,"Successful"
"The service was outshining & I [[definitely]] recommend the Halibut.","The service was outshining & I [[not]] recommend the Halibut.",0.42657971382141113,0.5485570430755615,1,0,1,16,"Successful"
"[[Food]] was so gooodd.","[[nothing]] was so gooodd.",0.29799216985702515,0.6804999113082886,1,0,1,60,"Successful"
"A greasy, unhealthy meal.","A greasy, unhealthy meal.",0.6344839334487915,0.6344839334487915,1,1,0,1,"Skipped"
"Which are small and not [[worth]] the price.","Which are small and not [[around]] the price.",0.3956202268600464,0.6962331533432007,0,1,0,24,"Successful"
"[[I]] don't have very many words to say about this place, but it does [[everything]] pretty well.","[[we]] don't have very many words to say about this place, but it does [[things]] pretty well.",0.31030958890914917,0.3362235426902771,1,1,1,22,"Failed"
"[[definitely]] will [[come]] [[back]] here again.","[[never]] will [[work]] [[down]] here again.",0.10198843479156494,0.4025336503982544,1,1,1,34,"Failed"
"I'm so [[happy]] to be here!!!""","I'm so [[sorry]] to be here!!!""",0.20221656560897827,0.6700968742370605,1,0,1,14,"Successful"
"[[Omelets]] are to [[die]] for!","[[none]] are to [[blame]] for!",0.2605017423629761,0.6014009714126587,1,0,1,68,"Successful"
"We'd [[definitely]] [[go]] [[back]] here again.","We'd [[not]] [[look]] [[wrong]] here again.",0.2079256772994995,0.43252623081207275,1,1,1,39,"Failed"
"Food quality has been horrible.","Food quality has been horrible.",0.6484336853027344,0.6484336853027344,1,1,0,1,"Skipped"
