"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.","The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.",0.5292102694511414,0.5292102694511414,0,0,1,1,"Skipped"
"Good [[product]], good [[seller]].","Good [[commodity]], good [[sellers]].",0.3502650856971741,0.4107780456542969,1,1,1,21,"Failed"
"[[WARNING]] - DO [[NOT]] [[BUY]]!!.","[[CAUTIONARY]] - DO [[NOPE]] [[PURCHASED]]!!.",0.2740160822868347,0.526190996170044,0,1,0,28,"Successful"
"They [[have]] been around for years and carries the [[highest]] quality of anti-glare screen protector that I [[have]] found to [[date]].","They [[had]] been around for years and carries the [[higher]] quality of anti-glare screen protector that I [[has]] found to [[dates]].",0.3666800260543823,0.5001010894775391,1,0,1,26,"Successful"
"I [[love]] this device.","I [[iove]] this device.",0.32804566621780396,0.6173538565635681,1,0,1,14,"Successful"
"I own a Jabra Earset and was [[very]] [[happy]] with it, but the sound quality, [[especially]] outgoing, on this is better.","I own a Jabra Earset and was [[much]] [[gratified]] with it, but the sound quality, [[peculiarly]] outgoing, on this is better.",0.4177356958389282,0.4430314898490906,1,1,1,41,"Failed"
"The file browser offers all the options that one [[needs]].Handsfree is [[great]].","The file browser offers all the options that one [[required]].Handsfree is [[large]].",0.33524495363235474,0.5318422913551331,1,0,1,37,"Successful"
"[[Display]] is [[excellent]] and camera is as [[good]] as any from that year.","[[Shows]] is [[funky]] and camera is as [[buena]] as any from that year.",0.29972559213638306,0.5046124458312988,1,0,1,58,"Successful"
"The noise shield is incrediable.","The noise shield is incrediable.",0.7893905639648438,0.7893905639648438,0,0,1,1,"Skipped"
"I did not bother contacting the company for few dollar [[product]] but I learned the lesson that I should not [[have]] bought this [[form]] online anyway.","I did not bother contacting the company for few dollar [[products]] but I learned the lesson that I should not [[had]] bought this [[shape]] online anyway.",0.38055717945098877,0.500229001045227,0,1,0,28,"Successful"
"One of my [[favorite]] [[purchases]] ever.","One of my [[preferential]] [[acquisition]] ever.",0.284939706325531,0.4950300455093384,1,1,1,18,"Failed"
"[[Buyer]] Beware, you could flush money right down the [[toilet]].","[[Shopper]] Beware, you could flush money right down the [[bathhouse]].",0.33761173486709595,0.45988649129867554,0,0,0,32,"Failed"
"You also cannot take [[pictures]] with it in the case because the lense is covered.","You also cannot take [[photos]] with it in the case because the lense is covered.",0.301241397857666,0.3396493196487427,0,0,0,20,"Failed"
"The cutouts and buttons are placed [[perfectly]].","The cutouts and buttons are placed [[altogether]].",0.3357999920845032,0.715836763381958,1,0,1,16,"Successful"
"Otherwise, [[easy]] to install and use, clear sound.","Otherwise, [[uncomplicated]] to install and use, clear sound.",0.36780238151550293,0.6370748281478882,1,0,1,10,"Successful"
"[[Reception]] is [[terrible]] and full of static.","[[Hospitality]] is [[horrendous]] and full of static.",0.23258256912231445,0.4514797329902649,0,0,0,28,"Failed"
"Voice recognition is [[tremendous]]!","Voice recognition is [[gargantuan]]!",0.3102179169654846,0.5946831703186035,1,0,1,34,"Successful"
"DO [[NOT]] [[BUY]] DO [[NOT]] BUYIT [[SUCKS]]","DO [[NAH]] [[PURCHASING]] DO [[NAH]] BUYIT [[STINKS]]",0.30735260248184204,0.4683305621147156,0,0,0,30,"Failed"
"WELL IM [[SATISFIED]].","WELL IM [[GRATIFIED]].",0.39532655477523804,0.4190279245376587,1,1,1,9,"Failed"
"I'll be drivng along, and my headset [[starts]] ringing for no [[reason]].","I'll be drivng along, and my headset [[initiates]] ringing for no [[cause]].",0.361539363861084,0.4851835370063782,0,0,0,39,"Failed"
"The pleather [[case]] doesn't [[fit]].","The pleather [[example]] doesn't [[fitted]].",0.0896831750869751,0.204167902469635,0,0,0,12,"Failed"
"i would advise to not [[purchase]] this item it never [[worked]] [[very]] well.","i would advise to not [[buying]] this item it never [[working]] [[quite]] well.",0.24904990196228027,0.3913612961769104,0,0,0,51,"Failed"
"Better than [[expected]].","Better than [[waited]].",0.3436504602432251,0.4303741455078125,1,1,1,13,"Failed"
"[[Terrible]] phone holder.","[[Hideous]] phone holder.",0.39165884256362915,0.5065546035766602,0,1,0,10,"Successful"
"The buttons for on and off are [[bad]].","The buttons for on and off are [[wicked]].",0.21916073560714722,0.6097331047058105,0,1,0,16,"Successful"
"AMAZON [[SUCKS]].","AMAZON [[STINKS]].",0.35124653577804565,0.430639386177063,0,0,0,5,"Failed"
"If you plan to use this in a car [[forget]] about it.","If you plan to use this in a car [[overlook]] about it.",0.3531907796859741,0.5541309714317322,0,1,0,9,"Successful"
"Also its slim enough to fit into my alarm clock docking station without removing the case.","Also its slim enough to fit into my alarm clock docking station without removing the case.",0.6057136654853821,0.6057136654853821,0,0,1,1,"Skipped"
"This phone [[tries]] very hard to do everything but [[fails]] at it's [[very]] [[ability]] to be a [[phone]].","This phone [[strives]] very hard to do everything but [[fail]] at it's [[supremely]] [[capabilities]] to be a [[phones]].",0.2563847303390503,0.5353595018386841,0,1,0,36,"Successful"
"Battery [[life]] [[still]] not long enough in Motorola Razor V3i.","Battery [[lifetime]] [[however]] not long enough in Motorola Razor V3i.",0.30278217792510986,0.40453171730041504,0,0,0,25,"Failed"
"[[Very]] good [[phone]].","[[Supremely]] good [[tel]].",0.29158294200897217,0.36248600482940674,1,1,1,20,"Failed"
"[[Works]] good.","[[Cooperates]] good.",0.3169149160385132,0.5235671997070312,1,0,1,9,"Successful"
"The real [[killer]] is the [[volume]], and of course it [[breaking]].","The real [[shooter]] is the [[volumes]], and of course it [[breach]].",0.25316882133483887,0.32123857736587524,0,0,0,24,"Failed"
"If you don't [[find]] it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.","If you don't [[found]] it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.",0.42622578144073486,0.4296467900276184,0,0,0,13,"Failed"
"I don't like this Nokia either.","I don't like this Nokia either.",0.2274351716041565,0.2274351716041565,0,0,0,4,"Failed"
"My [[experience]] was [[terrible]]..... This was my fourth bluetooth [[headset]], and while it was [[much]] more comfortable than my last Jabra (which I [[HATED]]!!!","My [[enjoying]] was [[atrocious]]..... This was my fourth bluetooth [[headsets]], and while it was [[very]] more comfortable than my last Jabra (which I [[LOATHES]]!!!",0.32725775241851807,0.4151209592819214,0,0,0,41,"Failed"
"It [[seems]] completely secure, both holding on to my belt, and keeping the iPhone inside.","It [[seem]] completely secure, both holding on to my belt, and keeping the iPhone inside.",0.49112093448638916,0.5921529531478882,1,0,1,14,"Successful"
"[[Only]] [[had]] this a [[month]] but it's [[worked]] flawlessly [[so]] far.","[[Solely]] [[have]] this a [[months]] but it's [[cooperated]] flawlessly [[consequently]] far.",0.33722877502441406,0.5653769373893738,1,0,1,33,"Successful"
"It does everything the [[description]] [[said]] it would.","It does everything the [[descriptions]] [[asserted]] it would.",0.38973093032836914,0.4936268925666809,1,1,1,13,"Failed"
"I have yet to run this new battery below two bars and that's three days without charging.","I have yet to run this new battery below two bars and that's three days without charging.",0.7271313667297363,0.7271313667297363,0,0,1,1,"Skipped"
"This is a [[simple]] little phone to [[use]], but the [[breakage]] is unacceptible.","This is a [[easy]] little phone to [[using]], but the [[breaking]] is unacceptible.",0.3315315842628479,0.43375343084335327,0,0,0,34,"Failed"
"However I needed some better instructions.","However I needed some better instructions.",0.5621741414070129,0.5621741414070129,1,1,0,1,"Skipped"
"And the [[sound]] quality is [[great]].","And the [[sounds]] quality is [[large]].",0.2867041230201721,0.3754209876060486,1,1,1,30,"Failed"
"It's kind of embarrassing to [[use]] because of how it looks and mostly it's embarrassing how child-like the [[company]] is.","It's kind of embarrassing to [[employs]] because of how it looks and mostly it's embarrassing how child-like the [[companies]] is.",0.28231072425842285,0.3099634051322937,0,0,0,27,"Failed"
"Plan on ordering from them again and again.","Plan on ordering from them again and again.",0.5488636493682861,0.5488636493682861,0,0,1,1,"Skipped"
"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.","Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",0.6583573222160339,0.6583573222160339,0,0,1,1,"Skipped"
"I [[love]] this thing!","I [[iove]] this thing!",0.31030935049057007,0.5290557742118835,1,0,1,14,"Successful"
"Perhaps my [[phone]] is [[defective]], but people cannot hear me when I [[use]] this.","Perhaps my [[telephone]] is [[deficient]], but people cannot hear me when I [[utilised]] this.",0.19017493724822998,0.33548909425735474,0,0,0,38,"Failed"
"We are sending it back.","We are sending it back.",0.5415734648704529,0.5415734648704529,1,1,0,1,"Skipped"
"[[Poor]] Construction.","[[Pauper]] Construction.",0.31048834323883057,0.5045412182807922,0,1,0,4,"Successful"
"I [[have]] to [[use]] the [[smallest]] earpieces [[provided]], but it [[stays]] on pretty well.","I [[ha]] to [[used]] the [[littlest]] earpieces [[gave]], but it [[resting]] on pretty well.",0.4035281538963318,0.5611703991889954,1,0,1,38,"Successful"
"I [[love]] the [[look]] and feel of Samsung flipphones.","I [[amour]] the [[peek]] and feel of Samsung flipphones.",0.340903639793396,0.5315248966217041,1,0,1,20,"Successful"
"It's been my [[choice]] headset for [[years]].[[Great]] sound; [[good]] volume; good noise cancellation.","It's been my [[selects]] headset for [[olds]].[[Super]] sound; [[alright]] volume; good noise cancellation.",0.33605068922042847,0.5054495334625244,1,0,1,48,"Successful"
"Mic Doesn't [[work]].","Mic Doesn't [[cooperates]].",0.10768592357635498,0.1774006485939026,0,0,0,10,"Failed"
"Don't buy this product.","Don't buy this product.",0.25656837224960327,0.25656837224960327,0,0,0,17,"Failed"
"I [[love]] my 350 [[headset]].. My Jabra350 bluetooth headset is [[great]], the [[reception]] is [[very]] [[good]] and the ear piece is a [[comfortable]] [[fit]].","I [[iike]] my 350 [[headsets]].. My Jabra350 bluetooth headset is [[large]], the [[receiving]] is [[much]] [[alright]] and the ear piece is a [[cosy]] [[fitting]].",0.2996886968612671,0.5019774436950684,1,0,1,70,"Successful"
"I had Verizon 2 years ago and [[really]] [[liked]] their service.","I had Verizon 2 years ago and [[truthfully]] [[wished]] their service.",0.41115808486938477,0.5460553765296936,1,0,1,16,"Successful"
"Sprint - [[terrible]] customer service.","Sprint - [[fearsome]] customer service.",0.32450443506240845,0.5613152980804443,0,1,0,19,"Successful"
"Couldn't [[use]] the unit with sunglasses, not good in [[Texas]]!","Couldn't [[utilize]] the unit with sunglasses, not good in [[Texan]]!",0.34446144104003906,0.3863106369972229,0,0,0,25,"Failed"
"[[Excellent]] [[Phone]].","[[Extraordinary]] [[Tel]].",0.30109721422195435,0.518126368522644,1,0,1,24,"Successful"
"This item is great, installed it, let it charged up overnite and it has been working good every since with no [[problems]]","This item is great, installed it, let it charged up overnite and it has been working good every since with no [[trouble]]",0.44177669286727905,0.5426095724105835,1,0,1,17,"Successful"
"The earpiece on this is too [[large]] or too [[heavy]]...it keeps falling out of my ear.","The earpiece on this is too [[grandes]] or too [[hefty]]...it keeps falling out of my ear.",0.2122126817703247,0.2492721676826477,0,0,0,31,"Failed"
"[[worthless]] product.","[[fruitless]] product.",0.48350048065185547,0.5772304534912109,0,1,0,13,"Successful"
"I [[got]] the [[car]] charger and not even after a week the charger was [[broken]]...I went to plug it in and it [[started]] [[smoking]].","I [[did]] the [[cars]] charger and not even after a week the charger was [[broke]]...I went to plug it in and it [[embark]] [[smoked]].",0.20892393589019775,0.291978657245636,0,0,0,55,"Failed"
"As [[many]] people [[complained]], I [[found]] this headset's [[microphone]] was [[very]] [[weak]].","As [[innumerable]] people [[lamented]], I [[find]] this headset's [[mics]] was [[eminently]] [[flimsy]].",0.31115084886550903,0.5804837942123413,0,1,0,46,"Successful"
"The [[volume]] for the [[ringer]] is REAL good (you have choices how [[loud]]).","The [[volumes]] for the [[doppelganger]] is REAL good (you have choices how [[noisy]]).",0.3948078751564026,0.5148120522499084,1,0,1,13,"Successful"
"A week later after I activated it, it suddenly [[died]].","A week later after I activated it, it suddenly [[succumbed]].",0.39904463291168213,0.44035768508911133,0,0,0,28,"Failed"
"Reversible plug [[works]] [[great]].","Reversible plug [[cooperates]] [[large]].",0.3226855993270874,0.7066211700439453,1,0,1,31,"Successful"
"It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.","It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.",0.5638244152069092,0.5638244152069092,0,0,1,1,"Skipped"
"I [[want]] my money back.","I [[wish]] my money back.",0.39576470851898193,0.4841480255126953,0,0,0,13,"Failed"
"The [[case]] is a flimsy [[piece]] of plastic and [[has]] no front or side [[protection]] whatsoever.","The [[cases]] is a flimsy [[slice]] of plastic and [[have]] no front or side [[safeguard]] whatsoever.",0.2895823121070862,0.42234331369400024,0,0,0,32,"Failed"
"The only [[thing]] that disappoint me is the infra red [[port]] (irda).","The only [[stuff]] that disappoint me is the infra red [[puerto]] (irda).",0.361233651638031,0.48613137006759644,0,0,0,20,"Failed"
"Not worth it.","Not worth it.",0.40552496910095215,0.40552496910095215,0,0,0,3,"Failed"
"Cheap but hey it works.. Was pleasantly suprised [[given]] the low cost of this item.","Cheap but hey it works.. Was pleasantly suprised [[granted]] the low cost of this item.",0.49861210584640503,0.505638062953949,1,0,1,18,"Successful"
"The [[plug]] did not [[work]] [[very]] well.","The [[stopper]] did not [[collaboration]] [[hugely]] well.",0.13421976566314697,0.5077875852584839,0,1,0,33,"Successful"
"Same [[problem]] as others [[have]] [[mentioned]].","Same [[difficulty]] as others [[ha]] [[referenced]].",0.3458458185195923,0.4927365779876709,0,0,0,21,"Failed"
"Portable and it [[works]].","Portable and it [[cooperate]].",0.44229573011398315,0.6250941753387451,1,0,1,12,"Successful"
"I ended up sliding it on the edge of my pants or back pockets instead.","I ended up sliding it on the edge of my pants or back pockets instead.",0.5832974910736084,0.5832974910736084,0,0,1,1,"Skipped"
"[[WORST]] [[PHONE]] EVER.","[[PIRE]] [[CELLPHONES]] EVER.",0.42092084884643555,0.6186776757240295,0,1,0,17,"Successful"
"It is simple to [[use]] and I [[like]] it.","It is simple to [[employs]] and I [[iike]] it.",0.3116166591644287,0.6071494817733765,1,0,1,17,"Successful"
"I wish I could return the [[unit]] and [[get]] back my money.","I wish I could return the [[units]] and [[obtain]] back my money.",0.4526013731956482,0.47268980741500854,0,0,0,33,"Failed"
"wont [[work]] right or atleast for me.","wont [[collaborate]] right or atleast for me.",0.29229193925857544,0.3617058992385864,0,0,0,11,"Failed"
"Product was [[excellent]] and [[works]] better than the verizon one and [[Boy]] was it cheaper!","Product was [[super]] and [[cooperates]] better than the verizon one and [[Fella]] was it cheaper!",0.40576809644699097,0.5566283464431763,1,0,1,49,"Successful"
"[[Buy]] a [[different]] [[phone]] - but not this.","[[Acquire]] a [[distinct]] [[tel]] - but not this.",0.20257657766342163,0.2949233055114746,0,0,0,30,"Failed"
"Not as good as I [[had]] [[hoped]].","Not as good as I [[have]] [[awaited]].",0.4314724802970886,0.48270493745803833,0,0,0,15,"Failed"
