"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[It's]] still wild stuff though and is highly recommended to fans of giallo cinema.","[[looks]] still wild stuff though and is highly recommended to fans of giallo cinema.",0.3508460521697998,0.5415668487548828,1,0,1,14,"Successful"
"And I really did find them funny.","And I really did find them funny.",0.6306359767913818,0.6306359767913818,0,0,1,1,"Skipped"
"[[John]] Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the greatest cinematographers to [[ever]] grace the screen..[[James]] Wong Howe.","[[john]] Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the greatest cinematographers to [[now]] grace the screen..[[william]] Wong Howe.",0.47889846563339233,0.505943238735199,1,0,1,31,"Successful"
"[[This]] film has no [[redeeming]] [[features]].","[[this]] film has no [[hindu]] [[sentiments]].",0.3872932195663452,0.5082190036773682,0,1,0,114,"Successful"
"The plot was the same as pretty much every other [[cheap]] horror.","The plot was the same as pretty much every other [[canadian]] horror.",0.42090702056884766,0.5377606749534607,0,1,0,39,"Successful"
"And if that isn't enough of a mess of a movie for you - the picture is also [[marred]] with a constant use of studio sets and indoor exteriors.","And if that isn't enough of a mess of a movie for you - the picture is also [[done]] with a constant use of studio sets and indoor exteriors.",0.39755135774612427,0.570527195930481,0,1,0,36,"Successful"
"[[His]] performance is simply genius.","[[your]] performance is simply genius.",0.3714563250541687,0.5469432473182678,1,0,1,12,"Successful"
"[[It]] was just too [[horrible]].","[[he]] was just too [[beautiful]].",0.29407936334609985,0.3688378930091858,0,0,0,49,"Failed"
"[[Frankly]], after Cotton club and Unfaithful, it was kind of embarrassing to [[watch]] Lane and Gere in this film, because it is BAD.","[[apparently]], after Cotton club and Unfaithful, it was kind of embarrassing to [[introduce]] Lane and Gere in this film, because it is BAD.",0.4004729390144348,0.47958898544311523,0,0,0,54,"Failed"
";) [[Recommend]] with confidence!",";) [[die]] with confidence!",0.42090266942977905,0.5858232975006104,1,0,1,47,"Successful"
"As for the [[killer]], don't [[expect]] [[anything]] [[original]] or [[even]] [[remotely]] [[frightening]].","As for the [[novel]], don't [[imagine]] [[anyone]] [[confusing]] or [[also]] [[perhaps]] [[exciting]].",0.3567207455635071,0.4928916096687317,0,0,0,213,"Failed"
"But if you liked movies like The Matrix (and better yet, their sequels) [[I]] think you'll [[appreciate]] the thought provoking, mindblowing experience this [[film]] will give you.","But if you liked movies like The Matrix (and better yet, their sequels) [[you]] think you'll [[miss]] the thought provoking, mindblowing experience this [[movie]] will give you.",0.3718757629394531,0.5311859846115112,1,0,1,44,"Successful"
"[[The]] kids are very cool too.","[[some]] kids are very cool too.",0.47381699085235596,0.510116696357727,1,0,1,12,"Successful"
"Unfortunately, inexperience of [[direction]] meant that scene after scene passed with little in the way of [[dramatic]] tension or conflict.","Unfortunately, inexperience of [[time]] meant that scene after scene passed with little in the way of [[more]] tension or conflict.",0.31277114152908325,0.33731168508529663,0,0,0,34,"Failed"
"A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).","A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).",0.5018264055252075,0.5018264055252075,0,0,1,1,"Skipped"
"Later I found myself lost in the power of the film.","Later I found myself lost in the power of the film.",0.6153984665870667,0.6153984665870667,0,0,1,1,"Skipped"
"The jerky [[camera]] movements were also [[annoying]].","The jerky [[forward]] movements were also [[praised]].",0.3039172291755676,0.521404504776001,0,1,0,84,"Successful"
"So [[bad]].","So [[ph]].",0.31204307079315186,0.650844931602478,0,1,0,40,"Successful"
"10 out of 10 stars.","10 out of 10 stars.",0.703173041343689,0.703173041343689,0,0,1,1,"Skipped"
"Generally; it just [[lacked]] [[imagination]].","Generally; it just [[needs]] [[water]].",0.3240923285484314,0.5775536894798279,0,1,0,80,"Successful"
"This one just [[fails]] to create any [[real]] suspense.","This one just [[manages]] to create any [[required]] suspense.",0.34308868646621704,0.5645679235458374,0,1,0,76,"Successful"
"Sam Shepard's portrayal of a gung ho Marine was sobering.","Sam Shepard's portrayal of a gung ho Marine was sobering.",0.6179636716842651,0.6179636716842651,0,0,1,1,"Skipped"
"The Malta settings are as dry and as barren as the [[dialogue]].","The Malta settings are as dry and as barren as the [[amazon]].",0.42286455631256104,0.5202817916870117,0,1,0,57,"Successful"
"The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are [[going]].","The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are [[set]].",0.47675108909606934,0.503623366355896,1,0,1,34,"Successful"
"This is such a fun and funny [[movie]].","This is such a fun and funny [[joke]].",0.31383758783340454,0.5921271443367004,1,0,1,53,"Successful"
"If you haven't choked in your own vomit by the end (by all the cheap drama and [[worthless]] dialogue) you've [[must]] have bored yourself to death with this [[waste]] of time.","If you haven't choked in your own vomit by the end (by all the cheap drama and [[useless]] dialogue) you've [[will]] have bored yourself to death with this [[point]] of time.",0.3238977789878845,0.3828885555267334,0,0,0,39,"Failed"
"I couldn't think of a better way to end the film, but a smile on my face, [[great]] way to wrap up an amazing film and trilogy!","I couldn't think of a better way to end the film, but a smile on my face, [[perfect]] way to wrap up an amazing film and trilogy!",0.48451489210128784,0.5197532176971436,1,0,1,18,"Successful"
"[[I'm]] not sure what he was [[trying]] to do with this film.","[[tolkien]] not sure what he was [[planned]] to do with this film.",0.42066705226898193,0.5435841679573059,0,1,0,69,"Successful"
"[[Really]] [[awful]].","[[quite]] [[beautiful]].",0.28178077936172485,0.4940861463546753,0,0,0,75,"Failed"
"There is [[simply]] no [[excuse]] for [[something]] this [[poorly]] done.","There is [[normally]] no [[reward]] for [[anything]] this [[successfully]] done.",0.3196598291397095,0.5296392440795898,0,1,0,117,"Successful"
"Yes, I am simplifying things here for the [[sake]] of brevity, for this really is at the core of the [[problems]] with this film - it has too much going on without any real, fulfilling explanation.","Yes, I am simplifying things here for the [[purpose]] of brevity, for this really is at the core of the [[matter]] with this film - it has too much going on without any real, fulfilling explanation.",0.4092632532119751,0.4280660152435303,0,0,0,24,"Failed"
") Don't waste your [[time]].",") Don't waste your [[savings]].",0.4344499707221985,0.5133748054504395,0,1,0,25,"Successful"
"Gotta love those close-ups of slimy, drooling teeth!","Gotta love those close-ups of slimy, drooling teeth!",0.6850773096084595,0.6850773096084595,0,0,1,1,"Skipped"
"[[Dee]] [[Snider]] just [[plain]] sucks.","[[damn]] [[ty]] just [[ly]] sucks.",0.3266260623931885,0.42083996534347534,0,0,0,46,"Failed"
"***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is [[superbly]] crafted.","***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is [[not]] crafted.",0.33869075775146484,0.6990220546722412,1,0,1,52,"Successful"
"With the [[originality]] and freshness of the first movie now spent, this remake had little else to [[offer]].","With the [[style]] and freshness of the first movie now spent, this remake had little else to [[be]].",0.33935338258743286,0.3981595039367676,0,0,0,34,"Failed"
"It's quite simply the highest, most superlative form of [[cinema]] imaginable.","It's quite simply the highest, most superlative form of [[rhetoric]] imaginable.",0.3449253439903259,0.5874885320663452,1,0,1,56,"Successful"
"There are massive levels, massive unlockable characters... it's just a massive game.","There are massive levels, massive unlockable characters... it's just a massive game.",0.6419317126274109,0.6419317126274109,0,0,1,1,"Skipped"
"[[The]] [[characters]] are interesting and you really care for them.","[[some]] [[topics]] are interesting and you really care for them.",0.3264455199241638,0.5813926458358765,1,0,1,61,"Successful"
"And those baby owls were adorable.","And those baby owls were adorable.",0.5615278482437134,0.5615278482437134,0,0,1,1,"Skipped"
"There are the usual Hitchcock logic [[flaws]].","There are the usual Hitchcock logic [[s]].",0.33003467321395874,0.5985488891601562,0,1,0,43,"Successful"
"Angus Scrimm also turns in a [[good]] performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.","Angus Scrimm also turns in a [[short]] performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.",0.46586960554122925,0.5152136087417603,1,0,1,43,"Successful"
"Three of the most visually appealing movies i've ever seen.","Three of the most visually appealing movies i've ever seen.",0.5981919169425964,0.5981919169425964,0,0,1,1,"Skipped"
"[[Long]], [[whiny]] and [[pointless]].","[[firm]], [[brown]] and [[rough]].",0.2846272587776184,0.5227621793746948,0,1,0,61,"Successful"
"[[While]] you don't [[yet]] hear Mickey speak, there are tons of sound effects and [[music]] throughout the film--something we take for granted now but which was a [[huge]] crowd pleaser in 1928.","[[if]] you don't [[finally]] hear Mickey speak, there are tons of sound effects and [[songs]] throughout the film--something we take for granted now but which was a [[certain]] crowd pleaser in 1928.",0.35769742727279663,0.503365159034729,1,0,1,95,"Successful"
"Jamie Foxx [[absolutely]] IS Ray Charles.","Jamie Foxx [[here]] IS Ray Charles.",0.3962281346321106,0.5006692409515381,1,0,1,9,"Successful"
"To be honest with you, this is unbelievable [[nonsense]] and very [[foolish]].","To be honest with you, this is unbelievable [[work]] and very [[exciting]].",0.30736905336380005,0.6756410598754883,0,1,0,55,"Successful"
"This is one of Peter Watkins most [[accessible]] films.","This is one of Peter Watkins most [[controversial]] films.",0.35676664113998413,0.5406724214553833,1,0,1,56,"Successful"
"However Paul Schrader has indeed made a film ""about"" Mishima that is both superb & complex.","However Paul Schrader has indeed made a film ""about"" Mishima that is both superb & complex.",0.503118634223938,0.503118634223938,0,0,1,1,"Skipped"
"Highly recommended for all ages, [[although]] the younger set will [[probably]] not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!","Highly recommended for all ages, [[if]] the younger set will [[generally]] not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!",0.424288272857666,0.5159943103790283,1,0,1,47,"Successful"
"[[And]], quite [[honestly]], often its not very [[good]].","[[or]], quite [[far]], often its not very [[unusual]].",0.3000107407569885,0.4796116352081299,0,0,0,116,"Failed"
"However, after seeing the short again after about 25 years, I was [[amazed]] at how timeless the film actually is.","However, after seeing the short again after about 25 years, I was [[puzzled]] at how timeless the film actually is.",0.4433755874633789,0.5409934520721436,1,0,1,20,"Successful"
"I love Lane, but I've never seen her in a movie this [[lousy]].","I love Lane, but I've never seen her in a movie this [[exciting]].",0.42283302545547485,0.5293954610824585,0,1,0,27,"Successful"
"See it.","See it.",0.6749193668365479,0.6749193668365479,0,0,1,1,"Skipped"
"I [[can't]] believe there's even a sequel to this!","I [[will]] believe there's even a sequel to this!",0.3572257161140442,0.5712308883666992,0,1,0,17,"Successful"
"It has a very [[good]] plot, it holds your complete attention, the acting is [[superb]], Tom Wilkinson was fantastic and Emily Watson was also very [[good]].","It has a very [[serious]] plot, it holds your complete attention, the acting is [[dreadful]], Tom Wilkinson was fantastic and Emily Watson was also very [[awful]].",0.3048788905143738,0.5011751651763916,1,0,1,143,"Successful"
"An [[AMAZING]] finale to possibly the BEST trilogy of all time!","An [[abrupt]] finale to possibly the BEST trilogy of all time!",0.49527186155319214,0.6398060321807861,1,0,1,53,"Successful"
"[[Even]] Billy Bob couldn't [[rise]] above the [[script]], which was [[worse]].","[[luckily]] Billy Bob couldn't [[fight]] above the [[pain]], which was [[obvious]].",0.3063018321990967,0.4851473569869995,0,0,0,129,"Failed"
"Don't be afraid of subtitles........ its worth a little aversion therapy 10/10","Don't be afraid of subtitles........ its worth a little aversion therapy 10/10",0.6280121803283691,0.6280121803283691,0,0,1,1,"Skipped"
"This was a flick [[doomed]] from its conception.","This was a flick [[following]] from its conception.",0.33759909868240356,0.6075903177261353,0,1,0,13,"Successful"
"[[Beware]]: this is not a trashy cult [[movie]], this is trash -period!","[[lewis]]: this is not a trashy cult [[album]], this is trash -period!",0.298728346824646,0.5517902374267578,0,1,0,92,"Successful"
"[[All]] in all a [[beautiful]] directed film from Nicola's [[roeg]] wih a sublime cast.","[[that]] in all a [[single]] directed film from Nicola's [[album]] wih a sublime cast.",0.34076738357543945,0.5255948901176453,1,0,1,78,"Successful"
"The aerial [[scenes]] were well-done.","The aerial [[patrols]] were well-done.",0.44039392471313477,0.6186164021492004,1,0,1,54,"Successful"
"There is a totally [[unnecessary]] train/roller coaster scene.","There is a totally [[amazing]] train/roller coaster scene.",0.33489876985549927,0.6706148982048035,0,1,0,56,"Successful"
"The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is [[fabulous]].","The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is [[ridiculous]].",0.38036471605300903,0.5121878385543823,1,0,1,47,"Successful"
"There was [[absolutely]] no [[warmth]] or [[charm]] to these [[scenes]] or [[characters]].","There was [[probably]] no [[sadness]] or [[relief]] to these [[words]] or [[relationships]].",0.32490479946136475,0.5171030163764954,0,1,0,237,"Successful"
"All the characters in this [[film]] are [[tremendously]] well played.","All the characters in this [[world]] are [[too]] well played.",0.27644646167755127,0.6963347792625427,1,0,1,95,"Successful"
"[[The]] [[original]] [[Body]] and Soul (1947) is a [[masterpiece]].","[[that]] [[old]] [[soul]] and Soul (1947) is a [[failure]].",0.344308078289032,0.6903787851333618,1,0,1,71,"Successful"
"Exceptionally [[bad]]!","Exceptionally [[impressive]]!",0.34024423360824585,0.5615326166152954,0,1,0,43,"Successful"
"The attractive [[set]] used throughout most of the film is an [[eye-pleasing]] [[gem]].","The attractive [[coloration]] used throughout most of the film is an [[odd]] [[appearance]].",0.2910671830177307,0.6598742604255676,1,0,1,150,"Successful"
"A very charming [[film]] with wonderful [[sentiment]] and [[heart]].","A very charming [[poet]] with wonderful [[eyes]] and [[tone]].",0.2995392084121704,0.5649672746658325,1,0,1,151,"Successful"
"Which has more depth and character than the man underneath it.","Which has more depth and character than the man underneath it.",0.617680549621582,0.617680549621582,1,1,0,1,"Skipped"
"I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.","I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.",0.5256459712982178,0.5256459712982178,0,0,1,1,"Skipped"
"[[Not]] [[frightening]] in the least, and [[barely]] [[comprehensible]].","[[probably]] [[perfect]] in the least, and [[possibly]] [[safe]].",0.2984917163848877,0.6109781265258789,0,1,0,103,"Successful"
"Rating: 0/10 (Grade: Z) [[Note]]: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.","Rating: 0/10 (Grade: Z) [[rating]]: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.",0.44413894414901733,0.5150930881500244,0,1,0,34,"Successful"
"It's this pandering to the audience that [[sabotages]] most of his films.","It's this pandering to the audience that [[recalls]] most of his films.",0.3487364649772644,0.5229290127754211,0,1,0,56,"Successful"
"If you want a real scare rent this one!","If you want a real scare rent this one!",0.5884515047073364,0.5884515047073364,0,0,1,1,"Skipped"
"The soundtrack wasn't terrible, either.","The soundtrack wasn't terrible, either.",0.6902965903282166,0.6902965903282166,0,0,1,1,"Skipped"
"This movie is [[also]] revealing.","This movie is [[too]] revealing.",0.4843420386314392,0.7140347957611084,1,0,1,44,"Successful"
"It is a true [[classic]].","It is a true [[lie]].",0.3740794062614441,0.7137882709503174,1,0,1,54,"Successful"
"I [[enjoyed]] reading this book to my children when they were little.","I [[hated]] reading this book to my children when they were little.",0.2804208993911743,0.59944748878479,1,0,1,26,"Successful"
"[[The]] film [[deserves]] strong kudos for taking this stand, for having [[exceptional]] acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or [[take]] the easy way out when it comes to [[white]] racism.","[[that]] film [[deserved]] strong kudos for taking this stand, for having [[excellent]] acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or [[prove]] the easy way out when it comes to [[actual]] racism.",0.3330880403518677,0.3774086833000183,1,1,1,104,"Failed"
