"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.","I own a Jabra Earset and was very happy with it, but [[poor]] the sound quality, especially outgoing, on this is better.",0.2668812870979309,0.6899719834327698,1,0,1,285,"Successful"
"The file browser offers all the options that one needs.Handsfree is great.","The [[gnome]] file browser offers all the options that one needs.Handsfree is great.",0.32571637630462646,0.5749011039733887,1,0,1,827,"Successful"
"Display is [[excellent]] and camera is as good as any from that year.","Display is [[poor]] and camera is as good as any from that year.",0.04206043481826782,0.8299922347068787,1,0,1,745,"Successful"
"The noise shield is incrediable.","The noise shield is [[mildly]] incrediable.",0.30651766061782837,0.5613587498664856,1,0,1,303,"Successful"
"I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.","I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.",0.6370210647583008,0.6370210647583008,1,1,0,1,"Skipped"
"One of my [[favorite]] purchases ever.","One of my [[worst]] purchases ever.",0.19263547658920288,0.7303255796432495,1,0,1,323,"Successful"
"Buyer Beware, you could flush money right down the toilet.","Buyer Beware, you could flush money right down the toilet.",0.6041507720947266,0.6041507720947266,1,1,0,1,"Skipped"
"You also cannot take pictures with it in the case because the lense is covered.","You also cannot take pictures with it in the case because the lense is covered.",0.5806777477264404,0.5806777477264404,1,1,0,1,"Skipped"
"The cutouts and buttons are placed perfectly.","The cutouts and buttons are [[consistently]] placed perfectly.",0.40430545806884766,0.6227840185165405,1,0,1,479,"Successful"
"Otherwise, [[easy]] to install and use, clear sound.","Otherwise, [[cheaper]] to [[merely]] install and use, clear sound.",0.322074830532074,0.6010029911994934,1,0,1,861,"Successful"
"Reception is [[terrible]] and full of static.","Reception is [[strong]] and full of static.",0.39351367950439453,0.9457979798316956,0,1,0,338,"Successful"
"Voice recognition is tremendous!","Voice [[no]] recognition [[nothing]] is tremendous!",0.2400837540626526,0.5189594030380249,1,0,1,325,"Successful"
"DO NOT BUY DO NOT BUYIT SUCKS","DO NOT BUY DO NOT BUYIT SUCKS",0.565183699131012,0.565183699131012,1,1,0,1,"Skipped"
"[[WELL]] IM SATISFIED.","[[otherwise]] IM SATISFIED.",0.19280564785003662,0.5354452729225159,1,0,1,88,"Successful"
"I'll be drivng along, and my headset starts ringing for no reason.","I'll be drivng along, and my headset starts ringing for no reason.",0.6485174894332886,0.6485174894332886,1,1,0,1,"Skipped"
"The pleather case doesn't fit.","The pleather case doesn't fit.",0.5214226245880127,0.5214226245880127,1,1,0,1,"Skipped"
"i would advise to not purchase this item it never worked very well.","i would advise to not purchase this item it never worked very well.",0.6222267150878906,0.6222267150878906,1,1,0,1,"Skipped"
"[[Better]] than expected.","[[worse]] than expected.",0.185185968875885,0.9428529739379883,1,0,1,103,"Successful"
"[[Terrible]] phone holder.","[[hot]] phone holder.",0.1551530957221985,0.8892606496810913,0,1,0,193,"Successful"
"The buttons for on and off are bad.","The buttons for on and off are bad.",0.6776107549667358,0.6776107549667358,1,1,0,1,"Skipped"
"AMAZON SUCKS.","AMAZON SUCKS.",0.7007927894592285,0.7007927894592285,1,1,0,1,"Skipped"
"If you plan to use this in a car forget about it.","If you plan to use this in a car forget about it.",0.574575662612915,0.574575662612915,1,1,0,1,"Skipped"
"[[Also]] its slim enough to fit into my alarm clock docking station without removing the case.","[[unfortunately]] its slim enough to fit into my alarm clock docking station without removing the case.",0.4010012149810791,0.857824444770813,1,0,1,507,"Successful"
"This phone tries very hard to do everything but fails at it's very ability to be a phone.","This phone tries very [[good]] hard to do everything but fails at it's very ability to be a phone.",0.16588521003723145,0.5111432671546936,0,1,0,444,"Successful"
"Battery life still not long enough in Motorola Razor V3i.","Battery life still not long enough in Motorola Razor V3i.",0.5705894231796265,0.5705894231796265,1,1,0,1,"Skipped"
"Very good phone.","Very [[poor]] good phone.",0.11714482307434082,0.8389838337898254,1,0,1,209,"Successful"
"[[Works]] good.","[[nothing]] good.",0.16808480024337769,0.6862598657608032,1,0,1,46,"Successful"
"The real killer is the volume, and of course it breaking.","The real killer is the volume, and of course it breaking.",0.7117322087287903,0.7117322087287903,1,1,0,1,"Skipped"
"If you don't find it, too bad, as again the unit comes with one earpad only.I [[would]] not recommend this to anyone.","If you don't find it, too bad, as again the unit comes with one earpad only.I [[may]] not recommend this to anyone.",0.41288942098617554,0.558441698551178,0,1,0,66,"Successful"
"I don't like this Nokia either.","I don't like this Nokia either.",0.684137225151062,0.684137225151062,1,1,0,1,"Skipped"
"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!","My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0.9130432605743408,0.9130432605743408,1,1,0,1,"Skipped"
"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.","It [[too]] seems completely secure, both holding on to my belt, and keeping the iPhone inside.",0.427398145198822,0.7549988627433777,1,0,1,516,"Successful"
"Only had this a month but it's worked flawlessly so far.","Only had this a [[bad]] month but it's worked flawlessly so far.",0.43849116563796997,0.7364643216133118,1,0,1,446,"Successful"
"It does everything the description said it would.","It [[totally]] does everything the description said it would.",0.30378055572509766,0.6116688251495361,1,0,1,432,"Successful"
"I have [[yet]] to run this new battery below two bars and that's three days without charging.","I have [[enough]] to run this new battery below two bars and that's [[hardly]] three days without charging.",0.32712382078170776,0.5052903890609741,1,0,1,166,"Successful"
"This is a simple little phone to use, but the breakage is unacceptible.","This is a simple little phone to use, but the breakage is unacceptible.",0.6366389393806458,0.6366389393806458,1,1,0,1,"Skipped"
"However I needed some better instructions.","However I needed some better instructions.",0.6078976988792419,0.6078976988792419,1,1,0,1,"Skipped"
"And the sound quality is great.","And the [[perceived]] sound quality [[thereof]] is great.",0.2843548059463501,0.6000767946243286,1,0,1,582,"Successful"
"It's [[kind]] of embarrassing to use because of how it [[looks]] and mostly it's embarrassing how child-like the company is.","It's [[hundreds]] of embarrassing to use because of how it [[delivers]] and mostly it's embarrassing how child-like the company is.",0.11128842830657959,0.4351348280906677,0,0,0,362,"Failed"
"Plan on [[ordering]] from them again and again.","Plan on [[falling]] from them again and again.",0.36474770307540894,0.6539897322654724,1,0,1,298,"Successful"
"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.","Works great, when [[bad]] my cat attacked the phone he scratched the protective strip instead of destroying the screen.",0.21573442220687866,0.7568371295928955,1,0,1,481,"Successful"
"I love this thing!","I love this [[poor]] thing!",0.05884832143783569,0.7140034437179565,1,0,1,245,"Successful"
"Perhaps my phone is defective, but people cannot hear me when I use this.","Perhaps my phone is defective, but people cannot hear me when I use this.",0.7290072441101074,0.7290072441101074,1,1,0,1,"Skipped"
"We are sending it back.","We are sending it back.",0.7710587978363037,0.7710587978363037,1,1,0,1,"Skipped"
"[[Poor]] Construction.","[[landscape]] Construction.",0.10161375999450684,0.8738086223602295,0,1,0,120,"Successful"
"I have to use the smallest earpieces provided, but it stays on pretty well.","I have [[enough]] to use the smallest earpieces provided, but it stays on pretty well.",0.4023101329803467,0.6302713751792908,1,0,1,593,"Successful"
"I love the look and feel of Samsung flipphones.","I [[desperately]] love the look and feel of Samsung flipphones.",0.1794569492340088,0.5040451288223267,1,0,1,551,"Successful"
"It's been my choice headset for years.Great sound; good volume; good noise cancellation.","It's been my [[artistic]] choice headset for years.Great sound; good volume; good noise cancellation.",0.3328370451927185,0.5434777736663818,1,0,1,813,"Successful"
"Mic Doesn't work.","Mic Doesn't work.",0.754467785358429,0.754467785358429,1,1,0,1,"Skipped"
"Don't buy this product.","Don't buy this product.",0.7199868559837341,0.7199868559837341,1,1,0,1,"Skipped"
"I love my 350 headset.. My [[Jabra350]] bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.","I [[freaking]] love my 350 headset.. My [[fucking]] bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.",0.12737351655960083,0.596051812171936,1,0,1,1274,"Successful"
"I had [[Verizon]] 2 years ago and really liked their service.","I [[barely]] had [[money]] 2 years ago and really liked their [[poor]] service.",0.20942038297653198,0.6760818958282471,1,0,1,1741,"Successful"
"Sprint - [[terrible]] customer service.","Sprint - [[rapid]] customer service.",0.29399609565734863,0.842512309551239,0,1,0,268,"Successful"
"Couldn't use the unit with sunglasses, not good in Texas!","Couldn't use the unit with sunglasses, not good in Texas!",0.5019413232803345,0.5019413232803345,1,1,0,1,"Skipped"
"[[Excellent]] Phone.","[[stupid]] Phone.",0.02450549602508545,0.7715978026390076,1,0,1,120,"Successful"
"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems","This [[damned]] item is great, installed it, let it charged up overnite and it has been working good every since with no problems",0.46743911504745483,0.767571210861206,1,0,1,259,"Successful"
"The earpiece on this is too large or too heavy...it keeps falling out of my ear.","The earpiece on this is too [[amazingly]] large or too heavy...it keeps falling out of my ear.",0.40909498929977417,0.5811760425567627,0,1,0,424,"Successful"
"[[worthless]] product.","[[integrated]] product.",0.25519782304763794,0.8813810348510742,0,1,0,120,"Successful"
"I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.","I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.",0.6615688800811768,0.6615688800811768,1,1,0,1,"Skipped"
"As many people complained, I found this headset's microphone was very weak.","As many people complained, I found this headset's microphone was very weak.",0.7528706789016724,0.7528706789016724,1,1,0,1,"Skipped"
"The volume for the ringer is REAL [[good]] (you have choices how loud).","The volume for the ringer is REAL [[bad]] (you have choices how loud).",0.1318923830986023,0.8468809127807617,1,0,1,714,"Successful"
"A week later after I activated it, it suddenly died.","A week later after I activated it, it suddenly died.",0.6939820647239685,0.6939820647239685,1,1,0,1,"Skipped"
"[[Reversible]] plug works great.","[[little]] [[eye]] plug works great.",0.31927400827407837,0.5348073244094849,1,0,1,433,"Successful"
"It [[feels]] more comfortable than most headsets because I wear glasses and that gets in the way sometimes.","It [[hurts]] more comfortable than most headsets because I wear glasses and that gets in the way sometimes.",0.26992493867874146,0.8924888372421265,1,0,1,534,"Successful"
"I want my money back.","I want my money back.",0.7895864248275757,0.7895864248275757,1,1,0,1,"Skipped"
"The case is a [[flimsy]] piece of plastic and has no front or side protection whatsoever.","The case is a [[solid]] piece of plastic and has no front or side protection whatsoever.",0.0968940258026123,0.7136541604995728,0,1,0,168,"Successful"
"The only thing that [[disappoint]] me is the infra red port (irda).","The only thing that [[interests]] me is the infra red port (irda).",0.3729661703109741,0.5876336097717285,0,1,0,541,"Successful"
"[[Not]] worth it.","[[perfectly]] worth it.",0.26331156492233276,0.8831069469451904,0,1,0,147,"Successful"
"Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.","Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.",0.8373198509216309,0.8373198509216309,0,0,1,1,"Skipped"
"The plug did not [[work]] very well.","The plug did not [[bleed]] very well.",0.44338876008987427,0.6942942142486572,0,1,0,423,"Successful"
"Same problem as others have mentioned.","Same problem as others have mentioned.",0.6774246692657471,0.6774246692657471,1,1,0,1,"Skipped"
"[[Portable]] and it works.","[[normal]] and [[otherwise]] it [[hardly]] works.",0.21535170078277588,0.6212197542190552,1,0,1,490,"Successful"
"I ended up sliding it on the edge of my pants or back pockets instead.","I ended up [[purposely]] sliding it on the edge of my pants or back pockets instead.",0.37506163120269775,0.845255970954895,1,0,1,394,"Successful"
"[[WORST]] PHONE EVER.","[[perfect]] PHONE EVER.",0.09222394227981567,0.9142103791236877,0,1,0,161,"Successful"
"It is [[simple]] to use and I like it.","It is [[okay]] to use and I like it.",0.29601335525512695,0.7628284692764282,1,0,1,432,"Successful"
"I wish I could return the unit and get back my money.","I wish I could return the unit and get back my money.",0.8244667649269104,0.8244667649269104,1,1,0,1,"Skipped"
"wont [[work]] right or atleast for me.","wont [[speak]] right or atleast for me.",0.3654555082321167,0.5325356721878052,0,1,0,334,"Successful"
"Product was [[excellent]] and works better than the verizon one and [[Boy]] was it cheaper!","Product was [[cier]] and works better than the verizon one and [[boy]] was it cheaper!",0.025952637195587158,0.3690762519836426,1,1,1,39,"Failed"
"Buy a different phone - but not this.","Buy a different phone - but not this.",0.6692817211151123,0.6692817211151123,1,1,0,1,"Skipped"
"Not as good as I had hoped.","Not as good as I had hoped.",0.5692166686058044,0.5692166686058044,1,1,0,1,"Skipped"
