"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Frankly]], after Cotton club and Unfaithful, it was [[kind]] of embarrassing to watch [[Lane]] and Gere in this [[film]], [[because]] it is BAD.","[[Sincerely]], after Cotton club and Unfaithful, it was [[genre]] of embarrassing to watch [[Lanes]] and Gere in this [[filmmaking]], [[since]] it is BAD.",0.4004729390144348,0.4662851095199585,0,0,0,37,"Failed"
";) [[Recommend]] with confidence!",";) [[Recommends]] with confidence!",0.42090266942977905,0.431742787361145,1,1,1,6,"Failed"
"As for the [[killer]], don't [[expect]] anything [[original]] or even remotely [[frightening]].","As for the [[callin]], don't [[expects]] anything [[preliminary]] or even remotely [[dreaded]].",0.3567207455635071,0.40524643659591675,0,0,0,28,"Failed"
"But if you [[liked]] movies like The Matrix (and better yet, their sequels) I think you'll [[appreciate]] the thought provoking, mindblowing experience this [[film]] will give you.","But if you [[enjoyed]] movies like The Matrix (and better yet, their sequels) I think you'll [[grateful]] the thought provoking, mindblowing experience this [[filmmaking]] will give you.",0.3718757629394531,0.5042663812637329,1,0,1,31,"Successful"
"The kids are [[very]] cool too.","The kids are [[supremely]] cool too.",0.47381699085235596,0.5107368230819702,1,0,1,14,"Successful"
"[[Unfortunately]], inexperience of [[direction]] meant that scene after scene passed with [[little]] in the [[way]] of [[dramatic]] [[tension]] or conflict.","[[Sadly]], inexperience of [[orientation]] meant that scene after scene passed with [[tiny]] in the [[ways]] of [[remarkable]] [[tensile]] or conflict.",0.31277114152908325,0.37989866733551025,0,0,0,46,"Failed"
"A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).","A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).",0.5018264055252075,0.5018264055252075,0,0,1,1,"Skipped"
"Later I found myself lost in the power of the film.","Later I found myself lost in the power of the film.",0.6153984665870667,0.6153984665870667,0,0,1,1,"Skipped"
"The jerky [[camera]] [[movements]] were also [[annoying]].","The jerky [[cameras]] [[movement]] were also [[galling]].",0.3039172291755676,0.3421914577484131,0,0,0,13,"Failed"
"[[So]] [[bad]].","[[Accordingly]] [[mala]].",0.31204307079315186,0.363281786441803,0,0,0,21,"Failed"
"10 out of 10 stars.","10 out of 10 stars.",0.703173041343689,0.703173041343689,0,0,1,1,"Skipped"
"[[Generally]]; it just [[lacked]] imagination.","[[Normally]]; it just [[lack]] imagination.",0.3240923285484314,0.42022281885147095,0,0,0,16,"Failed"
"This one just fails to [[create]] any [[real]] suspense.","This one just fails to [[creating]] any [[true]] suspense.",0.34308868646621704,0.4104551076889038,0,0,0,18,"Failed"
"Sam Shepard's portrayal of a gung ho Marine was sobering.","Sam Shepard's portrayal of a gung ho Marine was sobering.",0.6179636716842651,0.6179636716842651,0,0,1,1,"Skipped"
"The Malta settings are as [[dry]] and as [[barren]] as the dialogue.","The Malta settings are as [[dried]] and as [[infertile]] as the dialogue.",0.42286455631256104,0.48831504583358765,0,0,0,20,"Failed"
"The scenes are often funny and occasionally touching as the characters [[evaluate]] their [[lives]] and where they are [[going]].","The scenes are often funny and occasionally touching as the characters [[evaluating]] their [[vie]] and where they are [[go]].",0.47675108909606934,0.5224690437316895,1,0,1,22,"Successful"
"This is such a [[fun]] and [[funny]] [[movie]].","This is such a [[droll]] and [[comical]] [[kino]].",0.31383758783340454,0.6269722580909729,1,0,1,21,"Successful"
"[[If]] you haven't choked in your own [[vomit]] by the end (by all the [[cheap]] drama and [[worthless]] dialogue) you've must [[have]] bored yourself to death with this [[waste]] of time.","[[Though]] you haven't choked in your own [[barfing]] by the end (by all the [[inexpensive]] drama and [[unhelpful]] dialogue) you've must [[has]] bored yourself to death with this [[squander]] of time.",0.3238977789878845,0.3837238550186157,0,0,0,48,"Failed"
"I couldn't think of a better way to end the film, but a smile on my face, [[great]] way to wrap up an amazing film and trilogy!","I couldn't think of a better way to end the film, but a smile on my face, [[fantastic]] way to wrap up an amazing film and trilogy!",0.48451489210128784,0.5047669410705566,1,0,1,38,"Successful"
"I'm not sure what he was [[trying]] to do with this [[film]].","I'm not sure what he was [[try]] to do with this [[movies]].",0.42066705226898193,0.5212986469268799,0,1,0,20,"Successful"
"Really [[awful]].","Really [[fearsome]].",0.28178077936172485,0.3449336290359497,0,0,0,24,"Failed"
"There is [[simply]] no [[excuse]] for something this poorly [[done]].","There is [[merely]] no [[apologise]] for something this poorly [[doing]].",0.3196598291397095,0.37273281812667847,0,0,0,23,"Failed"
"Yes, I am simplifying things here for the sake of brevity, for this really is at the core of the problems with this film - it [[has]] too much going on without any [[real]], [[fulfilling]] explanation.","Yes, I am simplifying things here for the sake of brevity, for this really is at the core of the problems with this film - it [[had]] too much going on without any [[true]], [[fulfill]] explanation.",0.4092632532119751,0.4250272512435913,0,0,0,37,"Failed"
") Don't [[waste]] your [[time]].",") Don't [[wastes]] your [[times]].",0.4344499707221985,0.45521897077560425,0,0,0,10,"Failed"
"Gotta love those close-ups of slimy, drooling teeth!","Gotta love those close-ups of slimy, drooling teeth!",0.6850773096084595,0.6850773096084595,0,0,1,1,"Skipped"
"Dee Snider just [[plain]] [[sucks]].","Dee Snider just [[lowland]] [[stinks]].",0.3266260623931885,0.35060572624206543,0,0,0,7,"Failed"
"***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is [[superbly]] crafted.","***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is [[divinely]] crafted.",0.33869075775146484,0.5101273059844971,1,0,1,27,"Successful"
"With the originality and freshness of the first movie now spent, this remake [[had]] [[little]] else to [[offer]].","With the originality and freshness of the first movie now spent, this remake [[have]] [[petite]] else to [[delivering]].",0.33935338258743286,0.5425892472267151,0,1,0,22,"Successful"
"It's [[quite]] simply the highest, most superlative form of [[cinema]] imaginable.","It's [[rather]] simply the highest, most superlative form of [[films]] imaginable.",0.3449253439903259,0.515281081199646,1,0,1,31,"Successful"
"There are massive levels, massive unlockable characters... it's just a massive game.","There are massive levels, massive unlockable characters... it's just a massive game.",0.6419317126274109,0.6419317126274109,0,0,1,1,"Skipped"
"The [[characters]] are interesting and you really care for them.","The [[personage]] are interesting and you really care for them.",0.3264455199241638,0.5294485092163086,1,0,1,16,"Successful"
"And those baby owls were adorable.","And those baby owls were adorable.",0.5615278482437134,0.5615278482437134,0,0,1,1,"Skipped"
"There are the [[usual]] Hitchcock logic [[flaws]].","There are the [[customary]] Hitchcock logic [[demerits]].",0.33003467321395874,0.5191104412078857,0,1,0,32,"Successful"
"Angus Scrimm also [[turns]] in a [[good]] performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.","Angus Scrimm also [[revolves]] in a [[alright]] performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.",0.46586960554122925,0.5182017087936401,1,0,1,19,"Successful"
"Three of the most visually appealing movies i've ever seen.","Three of the most visually appealing movies i've ever seen.",0.5981919169425964,0.5981919169425964,0,0,1,1,"Skipped"
"[[Long]], whiny and [[pointless]].","[[Lang]], whiny and [[senseless]].",0.2846272587776184,0.4220154881477356,0,0,0,17,"Failed"
"[[While]] you don't yet hear Mickey [[speak]], there are [[tons]] of sound [[effects]] and [[music]] throughout the film--something we take for granted now but which was a [[huge]] crowd pleaser in 1928.","[[Albeit]] you don't yet hear Mickey [[talk]], there are [[shitloads]] of sound [[effect]] and [[musica]] throughout the film--something we take for granted now but which was a [[whopping]] crowd pleaser in 1928.",0.35769742727279663,0.48107683658599854,1,1,1,54,"Failed"
"Jamie [[Foxx]] [[absolutely]] IS Ray Charles.","Jamie [[Fox]] [[entirely]] IS Ray Charles.",0.3962281346321106,0.5046398639678955,1,0,1,17,"Successful"
"To [[be]] honest with you, this is [[unbelievable]] [[nonsense]] and very [[foolish]].","To [[are]] honest with you, this is [[impressive]] [[claptrap]] and very [[dopey]].",0.30736905336380005,0.5860376358032227,0,1,0,45,"Successful"
"This is one of [[Peter]] Watkins most [[accessible]] [[films]].","This is one of [[Petr]] Watkins most [[available]] [[cinematographic]].",0.35676664113998413,0.5286496877670288,1,0,1,25,"Successful"
"However Paul Schrader has indeed made a film ""about"" Mishima that is both superb & complex.","However Paul Schrader has indeed made a film ""about"" Mishima that is both superb & complex.",0.503118634223938,0.503118634223938,0,0,1,1,"Skipped"
"Highly recommended for all ages, although the younger set will [[probably]] not appreciate some of the more subtle references, they [[will]] certainly appreciate one galley scene in [[particular]]!","Highly recommended for all ages, although the younger set will [[arguably]] not appreciate some of the more subtle references, they [[willingness]] certainly appreciate one galley scene in [[special]]!",0.424288272857666,0.5036444067955017,1,0,1,36,"Successful"
"And, [[quite]] [[honestly]], often its not [[very]] [[good]].","And, [[abundantly]] [[genuinely]], often its not [[enormously]] [[buena]].",0.3000107407569885,0.4472801089286804,0,0,0,44,"Failed"
"However, after seeing the short again after about 25 years, I was [[amazed]] at how timeless the film actually is.","However, after seeing the short again after about 25 years, I was [[flabbergasted]] at how timeless the film actually is.",0.4433755874633789,0.5450178384780884,1,0,1,18,"Successful"
"I [[love]] Lane, but I've never seen her in a [[movie]] this [[lousy]].","I [[iike]] Lane, but I've never seen her in a [[films]] this [[crummy]].",0.42283302545547485,0.5677047967910767,0,1,0,29,"Successful"
"See it.","See it.",0.6749193668365479,0.6749193668365479,0,0,1,1,"Skipped"
"I can't believe there's even a sequel to this!","I can't believe there's even a sequel to this!",0.3572257161140442,0.3572257161140442,0,0,0,8,"Failed"
"It [[has]] a [[very]] [[good]] [[plot]], it [[holds]] your complete attention, the acting is [[superb]], [[Tom]] Wilkinson was [[fantastic]] and Emily Watson was also [[very]] good.","It [[ha]] a [[vitally]] [[alright]] [[intrigue]], it [[held]] your complete attention, the acting is [[awesome]], [[Tum]] Wilkinson was [[awesome]] and Emily Watson was also [[vitally]] good.",0.3048788905143738,0.46872663497924805,1,1,1,128,"Failed"
"An [[AMAZING]] finale to possibly the BEST trilogy of all time!","An [[SURPRISING]] finale to possibly the BEST trilogy of all time!",0.49527186155319214,0.5678447484970093,1,0,1,12,"Successful"
"[[Even]] [[Billy]] Bob couldn't rise above the [[script]], which was [[worse]].","[[Yet]] [[Pele]] Bob couldn't rise above the [[hyphen]], which was [[worst]].",0.3063018321990967,0.39084380865097046,0,0,0,34,"Failed"
"Don't be afraid of subtitles........ its worth a little aversion therapy 10/10","Don't be afraid of subtitles........ its worth a little aversion therapy 10/10",0.6280121803283691,0.6280121803283691,0,0,1,1,"Skipped"
"This was a flick doomed from its conception.","This was a flick doomed from its conception.",0.33759909868240356,0.33759909868240356,0,0,0,12,"Failed"
"Beware: this is not a [[trashy]] [[cult]] [[movie]], this is [[trash]] -[[period]]!","Beware: this is not a [[tacky]] [[religions]] [[cinematography]], this is [[dustbin]] -[[timeline]]!",0.298728346824646,0.41532135009765625,0,0,0,39,"Failed"
"[[All]] in all a [[beautiful]] directed [[film]] from Nicola's roeg wih a sublime cast.","[[Every]] in all a [[leggy]] directed [[flick]] from Nicola's roeg wih a sublime cast.",0.34076738357543945,0.5437750816345215,1,0,1,39,"Successful"
"The aerial scenes were well-done.","The aerial scenes were well-done.",0.44039392471313477,0.44039392471313477,1,1,1,5,"Failed"
"There is a [[totally]] [[unnecessary]] train/roller coaster scene.","There is a [[perfectly]] [[dispensable]] train/roller coaster scene.",0.33489876985549927,0.5619922280311584,0,1,0,29,"Successful"
"The performances are [[real]] and gripping, the crocdodile is [[extremely]] well [[done]], indeed if the Black Water website is to be believed that's because they used real crocs and the swamp [[location]] is [[fabulous]].","The performances are [[actual]] and gripping, the crocdodile is [[insanely]] well [[doing]], indeed if the Black Water website is to be believed that's because they used real crocs and the swamp [[locations]] is [[magnifique]].",0.38036471605300903,0.5046265125274658,1,0,1,86,"Successful"
"There was [[absolutely]] no warmth or [[charm]] to these scenes or [[characters]].","There was [[perfectly]] no warmth or [[seduction]] to these scenes or [[hallmarks]].",0.32490479946136475,0.36732614040374756,0,0,0,31,"Failed"
"All the characters in this [[film]] are [[tremendously]] well played.","All the characters in this [[kino]] are [[unspeakably]] well played.",0.27644646167755127,0.5457571744918823,1,0,1,49,"Successful"
"The original [[Body]] and [[Soul]] (1947) is a [[masterpiece]].","The original [[Organs]] and [[Alma]] (1947) is a [[centerpiece]].",0.344308078289032,0.46009981632232666,1,1,1,18,"Failed"
"[[Exceptionally]] [[bad]]!","[[Immensely]] [[naughty]]!",0.34024423360824585,0.45063692331314087,0,0,0,29,"Failed"
"The [[attractive]] set used throughout most of the [[film]] is an eye-pleasing gem.","The [[seductive]] set used throughout most of the [[kino]] is an eye-pleasing gem.",0.2910671830177307,0.3572865128517151,1,1,1,18,"Failed"
"A [[very]] charming [[film]] with wonderful [[sentiment]] and [[heart]].","A [[enormously]] charming [[kino]] with wonderful [[feeling]] and [[nub]].",0.2995392084121704,0.5203612446784973,1,0,1,29,"Successful"
"Which has more depth and character than the man underneath it.","Which has more depth and character than the man underneath it.",0.617680549621582,0.617680549621582,1,1,0,1,"Skipped"
"I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.","I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.",0.5256459712982178,0.5256459712982178,0,0,1,1,"Skipped"
"Not [[frightening]] in the least, and barely [[comprehensible]].","Not [[gruesome]] in the least, and barely [[understandable]].",0.2984917163848877,0.3460596203804016,0,0,0,22,"Failed"
"Rating: 0/10 (Grade: Z) [[Note]]: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.","Rating: 0/10 (Grade: Z) [[Remark]]: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.",0.44413894414901733,0.523993194103241,0,1,0,27,"Successful"
"It's this [[pandering]] to the [[audience]] that sabotages most of his [[films]].","It's this [[procuring]] to the [[spectators]] that sabotages most of his [[cinematographic]].",0.3487364649772644,0.4115041494369507,0,0,0,19,"Failed"
"If you want a real scare rent this one!","If you want a real scare rent this one!",0.5884515047073364,0.5884515047073364,0,0,1,1,"Skipped"
"The soundtrack wasn't terrible, either.","The soundtrack wasn't terrible, either.",0.6902965903282166,0.6902965903282166,0,0,1,1,"Skipped"
"This [[movie]] is also revealing.","This [[flick]] is also revealing.",0.4843420386314392,0.6132304668426514,1,0,1,14,"Successful"
"It is a [[true]] classic.","It is a [[veritable]] classic.",0.3740794062614441,0.41916751861572266,1,1,1,9,"Failed"
"I [[enjoyed]] reading this [[book]] to my [[children]] when they were [[little]].","I [[liked]] reading this [[ledger]] to my [[infantile]] when they were [[scant]].",0.2804208993911743,0.599147379398346,1,0,1,28,"Successful"
"The [[film]] [[deserves]] strong kudos for taking this stand, for having [[exceptional]] acting from its mostly lesser-known cast and for the super-intelligent [[script]] that doesn't [[insult]] the audience or take the [[easy]] way out when it comes to white racism.","The [[films]] [[merited]] strong kudos for taking this stand, for having [[marvelous]] acting from its mostly lesser-known cast and for the super-intelligent [[scripts]] that doesn't [[insulted]] the audience or take the [[easier]] way out when it comes to white racism.",0.3330880403518677,0.3947833180427551,1,1,1,61,"Failed"
