"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The file browser offers all the options that one needs.Handsfree is great.","The file [[saving]] browser offers all the options that one needs.Handsfree is great.",0.48375701904296875,0.8183351755142212,1,0,1,827,"Successful"
"Display is [[excellent]] and camera is as good as any from that year.","Display is [[okay]] and camera is as good as any from that year.",0.09833800792694092,0.6162922382354736,1,0,1,745,"Successful"
"The noise shield is incrediable.","The noise [[loss]] shield is incrediable.",0.4543096423149109,0.6815954446792603,1,0,1,303,"Successful"
"I did not [[bother]] contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.","I did not [[enjoy]] contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.",0.3363765478134155,0.5425578951835632,0,1,0,392,"Successful"
"One of my [[favorite]] purchases ever.","One of my [[worst]] purchases ever.",0.16404080390930176,0.9787243604660034,1,0,1,323,"Successful"
"Buyer Beware, you could flush [[money]] right down the toilet.","Buyer Beware, you could flush [[everyone]] right down the toilet.",0.26495277881622314,0.534379243850708,0,1,0,544,"Successful"
"You also cannot take pictures with it in the case because the lense is covered.","You also cannot take pictures with it in the case because the lense is covered.",0.6445696353912354,0.6445696353912354,1,1,0,1,"Skipped"
"The cutouts and buttons are placed perfectly.","The cutouts and buttons are placed perfectly.",0.5124529600143433,0.5124529600143433,0,0,1,1,"Skipped"
"Otherwise, easy to install and use, [[clear]] sound.","Otherwise, easy to install and use, [[save]] sound.",0.44964271783828735,0.6638116836547852,1,0,1,451,"Successful"
"Reception is [[terrible]] and full of static.","Reception is [[intense]] and full of static.",0.15565943717956543,0.7380035519599915,0,1,0,338,"Successful"
"Voice recognition is tremendous!","Voice recognition is [[practically]] tremendous!",0.4854370951652527,0.6461153030395508,1,0,1,216,"Successful"
"DO NOT BUY DO NOT BUYIT SUCKS","DO NOT BUY DO NOT BUYIT [[love]] SUCKS",0.44133931398391724,0.5637562274932861,0,1,0,177,"Successful"
"[[WELL]] IM SATISFIED.","[[just]] IM [[fucking]] SATISFIED.",0.4693204164505005,0.5248090028762817,1,0,1,109,"Successful"
"I'll be drivng along, and my headset starts ringing for no reason.","I'll be drivng along, and my headset [[definitely]] starts ringing for no reason.",0.3167263865470886,0.6042667627334595,0,1,0,680,"Successful"
"The pleather case doesn't fit.","The pleather case [[truly]] doesn't fit.",0.4651947021484375,0.7146652936935425,0,1,0,296,"Successful"
"i would advise to not purchase this item it never worked very well.","i would advise to not purchase this [[wonderful]] item it never worked very well.",0.43420708179473877,0.8663215041160583,0,1,0,620,"Successful"
"[[Better]] than expected.","[[worse]] than expected.",0.4693204164505005,0.5076727271080017,1,0,1,103,"Successful"
"Terrible phone holder.","Terrible [[love]] phone holder.",0.4506205916404724,0.5900156497955322,0,1,0,193,"Successful"
"The buttons for on and off are bad.","The buttons for on and off are bad.",0.5153279304504395,0.5153279304504395,1,1,0,1,"Skipped"
"AMAZON SUCKS.","AMAZON SUCKS.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"If you plan to use this in a car forget about it.","If you plan to use this in a [[nice]] car forget about it.",0.48768919706344604,0.7415533065795898,0,1,0,554,"Successful"
"Also its slim enough to fit into my alarm clock docking station without removing the case.","Also its slim enough to fit into my alarm clock docking station without removing the case.",0.5755941867828369,0.5755941867828369,0,0,1,1,"Skipped"
"This phone tries very hard to do everything but [[fails]] at it's very ability to be a phone.","This phone tries very [[a]] hard to do everything but [[fail]] at it's very ability to be a phone.",0.18759918212890625,0.5632400512695312,0,1,0,517,"Successful"
"Battery life still not long enough in Motorola Razor V3i.","Battery life still not long enough in Motorola [[dream]] Razor V3i.",0.44445258378982544,0.6611754894256592,0,1,0,453,"Successful"
"Very good phone.","Very [[poor]] good phone.",0.4628165364265442,0.6553235054016113,1,0,1,209,"Successful"
"[[Works]] good.","[[looks]] [[like]] good.",0.471301794052124,0.5197933912277222,1,0,1,120,"Successful"
"The real killer is the volume, and of course it breaking.","The real killer is the volume, and of course it breaking.",0.5402776002883911,0.5402776002883911,1,1,0,1,"Skipped"
"If you don't find it, too bad, as again the unit comes with one earpad only.I [[would]] not recommend this to anyone.","If you don't find it, too bad, as again the unit comes with one earpad only.I [[was]] not recommend this to anyone.",0.3329276442527771,0.5446998476982117,0,1,0,66,"Successful"
"I don't like this Nokia either.","I don't like this Nokia either.",0.5232628583908081,0.5232628583908081,1,1,0,1,"Skipped"
"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!","My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0.6606370210647583,0.6606370210647583,1,1,0,1,"Skipped"
"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.","It seems completely secure, both holding on to my belt, and keeping the [[stupid]] iPhone inside.",0.4346885681152344,0.6672219634056091,1,0,1,516,"Successful"
"Only had this a month but it's worked [[flawlessly]] so far.","Only had this a month but it's worked [[alright]] so far.",0.3920143246650696,0.6226584911346436,1,0,1,446,"Successful"
"It does everything the description said it would.","It does everything the description said it would.",0.5317661762237549,0.5317661762237549,0,0,1,1,"Skipped"
"I have yet to run this new battery below two bars and that's three [[days]] without charging.","I have yet to run this new battery below two bars and that's three [[minutes]] without charging.",0.46954435110092163,0.6942132711410522,1,0,1,157,"Successful"
"This is a simple little phone to use, but the breakage is unacceptible.","This is a simple little phone to use, but the breakage is unacceptible.",0.6758114099502563,0.6758114099502563,1,1,0,1,"Skipped"
"However I [[needed]] some better instructions.","However I [[await]] some better instructions.",0.4581730365753174,0.5563851594924927,0,1,0,364,"Successful"
"And the [[sound]] quality is great.","And the [[writing]] quality is great.",0.4790187478065491,0.5517743229866028,1,0,1,344,"Successful"
"It's kind of embarrassing to use because of how it [[looks]] and [[mostly]] it's embarrassing how child-like the company is.","It's kind of embarrassing to use because of how it [[operates]] and [[honestly]] it's embarrassing how child-like the company is.",0.07914668321609497,0.34213316440582275,0,0,0,261,"Failed"
"Plan on [[ordering]] from them again and again.","Plan on [[saving]] from them again and again.",0.4101443290710449,0.6502668857574463,1,0,1,298,"Successful"
"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.","Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",0.6135640144348145,0.6135640144348145,0,0,1,1,"Skipped"
"I [[love]] this thing!","I [[recognize]] this [[horrible]] thing!",0.23063498735427856,0.8436729907989502,1,0,1,399,"Successful"
"Perhaps my phone is defective, but people cannot hear me when I use this.","Perhaps my phone is defective, but people cannot hear me when I use this.",0.557535707950592,0.557535707950592,1,1,0,1,"Skipped"
"We are sending it back.","We are sending it back.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"Poor Construction.","Poor Construction.",0.5026832818984985,0.5026832818984985,1,1,0,1,"Skipped"
"I have to use the smallest earpieces provided, but it [[stays]] on pretty well.","I have to use the smallest earpieces provided, but it [[rubs]] on pretty well.",0.49263113737106323,0.6228224039077759,1,0,1,593,"Successful"
"I [[love]] the look and [[feel]] of Samsung flipphones.","I [[recall]] the look and [[odor]] of Samsung flipphones.",0.22856992483139038,0.6545969247817993,1,0,1,982,"Successful"
"It's been my choice headset for years.Great sound; good volume; good noise cancellation.","It's been my choice headset for years.Great sound; good volume; good noise cancellation.",0.5107839703559875,0.5107839703559875,0,0,1,1,"Skipped"
"Mic Doesn't work.","Mic Doesn't work.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"Don't buy this product.","Don't buy this product.",0.5332161784172058,0.5332161784172058,1,1,0,1,"Skipped"
"I love my 350 headset.. My Jabra350 bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.","I love my 350 headset.. My Jabra350 bluetooth [[nokia]] headset is great, the reception is very [[relatively]] good and the ear piece is a comfortable fit.",0.06021314859390259,0.6803845167160034,1,0,1,1420,"Successful"
"I had Verizon 2 years ago and really [[liked]] their service.","I had Verizon 2 years ago [[bad]] and really [[quit]] their service.",0.18525445461273193,0.6850616335868835,1,0,1,1150,"Successful"
"Sprint - terrible customer service.","Sprint - terrible [[excellent]] customer service.",0.29507237672805786,0.8468093872070312,0,1,0,268,"Successful"
"Couldn't use the unit with sunglasses, not good in Texas!","Couldn't use the unit with sunglasses, not good in Texas!",0.5323089361190796,0.5323089361190796,1,1,0,1,"Skipped"
"[[Excellent]] Phone.","[[stupid]] [[stupid]] Phone.",0.4680280089378357,0.6586799621582031,1,0,1,217,"Successful"
"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems","This item is [[fucking]] great, installed it, let it charged up overnite and it has been working good every since with no problems",0.41418296098709106,0.827714204788208,1,0,1,259,"Successful"
"The earpiece on this is too large or too heavy...it keeps falling out of my ear.","The earpiece on this is too large or too heavy...it keeps [[gently]] falling out of my ear.",0.43386441469192505,0.5922329425811768,0,1,0,424,"Successful"
"worthless product.","worthless product.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.","I got the car charger and not even after a [[great]] week the charger was broken...I went to plug it in and it started smoking.",0.42893362045288086,0.7861616015434265,0,1,0,590,"Successful"
"As many people complained, I found this headset's microphone was very weak.","As many people complained, I found this headset's microphone was very weak.",0.5623986721038818,0.5623986721038818,1,1,0,1,"Skipped"
"The volume for the ringer is REAL good (you have choices how loud).","The volume for the ringer is [[no]] REAL good (you have choices how loud).",0.3065521717071533,0.7138132452964783,1,0,1,714,"Successful"
"A week later after I activated it, it suddenly died.","A week later after I activated it, it suddenly died.",0.5635620355606079,0.5635620355606079,1,1,0,1,"Skipped"
"Reversible plug works great.","Reversible plug works great.",0.5061464309692383,0.5061464309692383,0,0,1,1,"Skipped"
"It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.","It feels more [[painfully]] comfortable than most headsets because I wear glasses and that gets in the way sometimes.",0.4017990827560425,0.6824852228164673,1,0,1,534,"Successful"
"I want my [[money]] back.","I want my [[memories]] back.",0.3504767417907715,0.6071410179138184,0,1,0,252,"Successful"
"The case is a [[flimsy]] piece of plastic and has no front or side protection whatsoever.","The case is a [[solid]] piece of plastic and has no front or side protection whatsoever.",0.028332233428955078,0.5677598118782043,0,1,0,168,"Successful"
"The only thing that disappoint me is the infra red port (irda).","The only thing that disappoint me is [[installing]] the infra red port (irda).",0.38579922914505005,0.6308223009109497,0,1,0,541,"Successful"
"Not worth it.","Not [[definitely]] worth it.",0.45818960666656494,0.7097313404083252,0,1,0,147,"Successful"
"Cheap but hey it works.. Was pleasantly [[suprised]] given the low cost of this item.","Cheap but hey it works.. Was pleasantly [[disappointing]] given the low cost of this item.",0.25888943672180176,0.9210635423660278,1,0,1,83,"Successful"
"The plug did not work very well.","The plug did not work very [[perfectly]] well.",0.3161953091621399,0.538406252861023,0,1,0,423,"Successful"
"Same problem as others have mentioned.","Same problem as others have mentioned.",0.5306795835494995,0.5306795835494995,1,1,0,1,"Skipped"
"Portable and it works.","Portable [[storage]] and it works.",0.4502558708190918,0.5024979710578918,1,0,1,196,"Successful"
"I ended up sliding it on the edge of my pants or back pockets instead.","I ended up sliding it [[impatiently]] on the edge of my pants or back pockets instead.",0.4184306263923645,0.7943471074104309,1,0,1,394,"Successful"
"[[WORST]] PHONE EVER.","[[perfect]] PHONE EVER.",0.38525909185409546,0.6099528670310974,0,1,0,161,"Successful"
"It is [[simple]] to use and I like it.","It is [[painful]] to use and I like it.",0.4248671531677246,0.6623592376708984,1,0,1,432,"Successful"
"I wish I could return the unit and get back my money.","I wish I could return the unit and get back my money.",0.5757507085800171,0.5757507085800171,1,1,0,1,"Skipped"
"wont work right or atleast for me.","wont work right or atleast [[perfect]] for me.",0.298018217086792,0.8345054388046265,0,1,0,334,"Successful"
"Product was [[excellent]] and works better than the verizon one and [[Boy]] was it cheaper!","Product was [[quick]] and works better than the verizon one and [[boy]] was it cheaper!",0.15177541971206665,0.4300893545150757,1,1,1,39,"Failed"
"Buy a different phone - but not this.","Buy a different phone - but not this.",0.529573917388916,0.529573917388916,1,1,0,1,"Skipped"
"Not as good as I had hoped.","Not as good as I had hoped.",0.5606229305267334,0.5606229305267334,1,1,0,1,"Skipped"
